REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,115,closed,15,2011-04-25 15:17:22,7.97,,1,,"b'b\' Just an FYI: I just fixed the ""thumbnail"" leftover in  in this commit url  so you can take a look there on what I meant.\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,115,closed,16,2011-04-25 15:17:22,465.75,1,,,"b'b"" Sorry again for all my mistakes. It seems that I still don\'t fully understand how to use git and setup my dev. env. :-(.Thanks for beeing so patient and helpfull :-)I\'ve corrected the the commit according to your comments.Added thumbnail as optional parameter but it doesn\'t show in the json response (do I need to have genres pictures setup ?)""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,115,closed,17,2011-04-25 15:17:22,1.83,,1,,"b'b"" Last time I tried  I didn\'t get any thumbnails either so that\'s not a bug in your code.I\'m currently at university so I\'ll take a look when I get back home.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,115,closed,18,2011-04-25 15:17:22,9.33,,1,,"b'b"" Thanks no rush. I did create a branch for my SetMovieDetails (your UpdateMovie) The only difference (apart from my bad indentations :-) is in look hereurl  I figured when you just setMovieDetails you should keep the thumbs (added param to true) when calling deleteMovie. Let me know what you think. Any specific method you want me to work on ? if not I\'ll be working on the scrapers calls with JSON-RPC which should allow to do some scraping action remotely.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,115,closed,19,2011-04-25 15:17:22,72.87,1,,,"b'b\' Yeah it looks very similar to my changes and I also added that ""true"" for keeping the thumbs if you look carefully at my  at url  In the last 2 weeks I worked on fixing some nasty bugs that were known for quite a while now. There are lots of things that are still missing in JSON-RPC so feel free to work on whatever you really need. If you are unsure whether your idea(s) would be included into XBMC just create a feature request on trac and cc topfs2 and me and we can discuss it there.\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,115,closed,20,2011-04-25 15:17:22,72.58,,,1,"b""b' I rebased your work on the latest master because of several changes in the jsonrpc area. Thanks again for coding this up and turning all my suggestions into action :-) I committed your work in cfd17225d55e52da049b21e44804e8aff19dba1e'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,115,closed,closed,2011-06-08 17:14:26,444.15,4,11,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,115,closed,-,-,-,4,11,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,124,closed,opened,2011-05-01 07:28:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,124,closed,title,2011-05-01 07:28:08,00:00,,1,,"b""b' Escaped info support to builtin parameter parsing'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,124,closed,body,2011-05-01 07:28:08,00:00,1,,,"b'b"" Many skinners use ()\'s as input into some other built in function", which means that skin labels (that use $INFO[]) may be passed into builtin functions as parameters. The problem is if the label contains quotes then the builtin function parsing does weird things. This solves this via 2 methods:1.  We only remove quotes from parameters if they\'re the first and last character (ignoring whitespace) of the parameters.2.  We introduce a new $ESCINFO[] which is identical to $INFO[] but the result is altered by first escaping any quotes," and then wraps the result in quotes. Comments welcome I\'ll commit in a couple of days if nothing obvious is discovered.""'",,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,124,closed,1,2011-05-01 07:28:08,759.55,,,1,"b'b"" i\'ve tested $ESCINFO[] thoroughly and couldn\'t find any case in which it failed.thumbs up!""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,124,closed,2,2011-05-01 07:28:08,863.03,,1,,"b""b' @jmarshallnz yeah", works for me too," but you knew that already :)'""",,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,124,closed,closed,2011-05-29 20:51:46,803.63,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,124,closed,reopened,2011-05-30 21:36:17,44.52,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,124,closed,closed,2011-05-30 23:00:50,84.55,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,124,closed,-,-,-,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,127,closed,opened,2011-05-02 15:32:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,127,closed,title,2011-05-02 15:32:02,00:00,,1,,"b'b"" Don\'t destroy control objects on window deinit""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,127,closed,body,2011-05-02 15:32:02,00:00,,1,,"b'b"" Window\'s controls are being deleted on window deinit. This results in loading xml", resolving includes," parsing resolved xml and creating controls everytime user activate window. This will allow to keep controls objects in memory on window deinit (if system has enough free memory). pros: skipping unnecessary I/O operations (loading xml file) better user experience (faster UI) cons:higher memory usage it\'s not significent increase but this could be issue for some platforms (f.e. ) in my commits I have this feature turned on by default there could be some #ifdef to change default setting for some platforms notes:skinners should be noticed to use ReloadSkin() builtin exclusively to refresh window""'",,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,127,closed,1,2011-05-02 15:32:02,19.0,,1,,"b""b' How much higher memory usage ? 1MB", 10MB," 100MB ?'""",,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,127,closed,2,2011-05-02 15:32:02,94.25,1,,,"b'b"" @davillaOn windows my current master build is keeping around 55MB when in Home window. Build from my branch", after visiting (in fact storing) Weather, Programs, Photos, Videos, Music, Settings and backing to Home Window have 59MB (give it or take it). Deiniting windows still results in freeing textures and other things like these.  It can be however tweeked to allow few levels for this feature f.e. (0 never keep controls, 1 keep controls in most popular windows (Home, VideoNav, MusicNav, etc), 2 keep controls in all windows) or even specify which which window should keep controls in advanced settings @cptspiffI\'ll just push commit changing that and later (after more comments and code fixes and hopefully for me accepting this request) I will reset GIT and make clean commits containing fixed code seriously," this github interface is disturbing""'",,,,,,,,,,,,,,,,
xbmc,127,closed,closed,2011-05-02 17:25:17,113.25,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,127,closed,reopened,2011-05-02 17:25:32,0.25,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,127,closed,3,2011-05-02 15:32:02,251.1,,,1,"b'b"" This looks good nice work.  I don\'t", however, see the point for an advanced setting to turn this off.  It uses relatively little memory to store the XML+control structures, as FreeResources takes care of textures and items in lists," right?""'",,,,,,,,,,,,,,,,,,,,,,,,
xbmc,127,closed,4,2011-05-02 15:32:02,596.18,,1,,"b'b"" i think the advancedsetting should be in there", but that we need 3 levels;1) keep nothing2) keep controls&xml3) keep the lot (including textures) also pieh, you don\'t have to open a new pull request. just change the branch you asked to pull," and the changes will be reflected in this pull request.""'",,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,127,closed,5,2011-05-02 15:32:02,105.52,,1,,"b'b"" pushed commit with fixes pointed by jmarshall now only controls are stored (xml isn\'t stored) and  in containers are freed on window deinit""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,127,closed,closed,2011-05-03 09:18:05,952.55,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,127,closed,6,2011-05-02 15:32:02,0.03,,1,,"b'b"" pushed commit with fixes pointed by jmarshall now only controls are stored (xml isn\'t stored) and  in containers are freed on window deinit""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,127,closed,reopened,2011-05-03 09:18:25,0.33,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,127,closed,7,2011-05-02 15:32:02,625.98,,1,,"b'b"" I\'d like to push things forward with adjusting this patch",ad 2). Do we really need to keep both controls & xml? As I understand xml should be stored in case that some include condition have changed its value and we have to recreate window. For me conditions used to resolve includes are dependend on skin settings or other variables that rarely changes (correct me if I\'m wrong here). I don\'t know if adding another class member in CGUIWindow to store xml that will be rarely used is desired. IMO rare usage of stored xml won\'t justify additional complexity of logic flow in CGUIWindow this is fairly easy to add but I have in mind future code maintenance. ad 3). I\'ll do some tests with textures (and other stuff that is freed in CGUIControl::FreeResources) kept in memory. Increase of memory usage propably won\'t justify better performance, but if someone have 2GB memory on dedicated HTPC he doesn\'t have anything else than XBMC to spend memory on," right? Same worries as above  will additional complexity of logic flow justify increase in performance?""'",,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,127,closed,8,2011-05-02 15:32:02,95.5,,,1,"b'b"" Handle textures in the texture manager. won\'t do anything if the texturemanager doesn\'t actually free the resource.  I suggest just having a reasonably long timeout before deletion (similar to the way the largetexturemanager does it).  Ideally this would be done by merging the normal + large texture managers together (i.e. all requests for textures go through the largetexturemanager which keeps the list of allocated textures the g_textureManager would then pretty much just handle interfacing with the texturebundles", or be removed altogether.  If you want to take a crack at that next, then by all means go for it :) In the meantime," I say we merge as-is (I\'ll have another check over things first and then pull) with the  setting in place we can always remove it later or modify it to suit once it\'s been tested well on embedded platforms.""'",,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,127,closed,9,2011-05-02 15:32:02,903.45,,1,,"b'b\' I took a look in texture managers and possible would like to merge them. Current timeout for large textures is 2000ms (+up to 500ms interval of trigerring releasing of unused textures) after decrementing refcount to 0 this seems to be reasonable. Also from quick look it seems that loading texture (not large one) blocks context do You think that creating CJob to load textures is worth consideration? (one thread that loads textures from ""texture queue"") There could be also some mechanism for skins to define GUI textures that shouldn\\\'t be released even if currently not used (i.e. button backgrounds) or to assign custom  for them.\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,127,closed,10,2011-05-02 15:32:02,581.33,,,1,b'b\' Great!1.  Background loading vs non-background loading is the point of the  flag in the XML.  Any textures without this MUST be loaded blocking as animation timing etc. may well depend on the texture being there immediately.  With that said," there\\\'s no reason we couldn\\\'t have ""if background = true"," load via the job"" I think currently textures are loaded directly rather than via the job if they\\\'re in the XPR.2.  IMO the ""should a texture be released"" call should be made by the engine", not the skin.  Reason is simple: we can do it so why should skinners have to? The idea is to track both usage (reference count + a history count + memory use) and roll out textures that aren\\\'t used much (low history count) when their reference count is zero and a suitable delay has taken place.  In addition, memory use tracking allows us to check available memory and roll textures out if needed either immediately or as required.  The first two are the most important. Having simple dumb reference count + delay as per the large texture manager would be a good first step (i.e. merge them).\'',,,,,,,,,,,,,,,,,,,,,,,,
xbmc,127,closed,11,2011-05-02 15:32:02,66.63,,1,,"b'b"" I\'ll have to delay dealing with texture manager a little.  There is one thing I didn\'t consider earlier windows don\'t trigger  now and some dialogs (possibly windows too I\'ll have to investigate it more) use these methods to  members for sure it cause problems with context menu dialog. Question is it safe to move trigerring of onWindowLoaded to AllocResources and onWindowUnloaded  to FreeResources? Another issue is that currently context menu doesn\'t destroy buttons (so using context menu second time will show context menu with 2 sets of buttons) I\'ll have to check how many other  also could have similliar issue.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,127,closed,12,2011-05-02 15:32:02,1298.98,,1,,"b""b' Sounds like it might be better to move the triggering of whether to  further into the  functions", so that the whole routine gets executed," you just skip the actual ?'""",,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,127,closed,13,2011-05-02 15:32:02,710.1,,1,,"b'b"" After some consideration I think that previous logic was correct and what I have to do is review specific windows code (many  expect that onWindowLoaded to be triggered always f.e. CGUIDialogContextMenu is setting up context buttons in onWindowLoaded IMO it should be done in onInitWindow) What I have to do is to review each window derivative to ensure that it follows correct window lifecycle and that is: [onWindowLoadded ->] onInitWindow -And make sure that windows don\'t depend on assumption that onWindowLoaded will be always triggered before onInitWindow (because onWindowLoad won\'t be triggered always)""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,127,closed,closed,2011-06-09 10:16:32,58.12,1,11,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,127,closed,14,2011-05-02 15:32:02,96.45,,1,,"b'b"" It needs checking (and possibly changing) each CGUIWindow  which I\'m slowly doing but current stuff doesn\'t allow to do it fast"," so I\'ll close it for now and reopen it later when I\'m done.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,
