REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,
RestSharp,1199,closed,4,2018-10-16 21:35:37,784.32,,,1,"b""b' I consider this as fixed after the merge"," thanks @zzanol. I agree that fixing SimpleJson was not a very good move. In 107 I plan to get rid of SimpleJson and get back to .'""",,,,,,,
RestSharp,1199,closed,closed,2018-10-20 11:40:54,812.87,1,4,1,,,,,,,,,
RestSharp,1199,closed,5,2018-10-16 21:35:37,478.55,1,,,"b""b' AddBody method is kind of misleading"," because it serializes the object passed. What was expected is to pass body string in raw format. Please add a method to set body in raw format with [] parameter. This will avoid confusion.'""",,,,,,,
RestSharp,1199,closed,-,-,-,2,4,1,,,,,,,,,
RestSharp,1245,closed,opened,2019-01-02 14:11:00,,,,,,,,,,,,,
RestSharp,1245,closed,title,2019-01-02 14:11:00,00:00,,1,,"b""b' Fixed proxy tests for localized environments'""",,,,,,,,
RestSharp,1245,closed,body,2019-01-02 14:11:00,00:00,,1,,"b""b' ## Description  One integration proxy test is failing on non-EN environments due to checking localized ErrorMessage. This is resolved by checking Status (exception type) instead.  ## Purpose This pull request is a:  [x] Bugfix (non-breaking change which fixes an issue) [ ] New feature (non-breaking change which adds functionality) [ ] Breaking change (fix or feature that would cause existing functionality to not work as expected) ## Checklist  [ ] I have added tests that prove my fix is effective or that my feature works [ ] I have added necessary documentation (if appropriate) '""",,,,,,,,
RestSharp,1245,closed,closed,2019-01-02 14:50:56,39.93,0,2,0,,,,,,,,,
RestSharp,1245,closed,1,2019-01-02 14:11:00,40.75,,1,,"b""b' Need further investigation of Status in Core / Standard. Will reopen after review.'""",,,,,,,,
RestSharp,1245,closed,reopened,2019-01-02 14:51:45,0.82,0,3,0,,,,,,,,,
RestSharp,1245,closed,2,2019-01-02 14:11:00,29.45,,1,,"b""b' Reopened accidentally"," but no issues found during research. Can be merged.'""",,,,,,,
RestSharp,1245,closed,closed,2019-01-02 15:43:09,51.4,0,4,0,,,,,,,,,
RestSharp,1245,closed,-,-,-,0,4,0,,,,,,,,,
