REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,28,closed,opened,2011-04-06 01:46:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,28,closed,title,2011-04-06 01:46:25,00:00,,1,,"b""b' When a target type property is of ISet"," the CollectionMapper incorrectly attempts to set it to a List'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,28,closed,body,2011-04-06 01:46:25,00:00,,1,,"b""b' A target type may have a property with type of ISet", and the source may be an IEnumerable. AutoMapper detects that the ISet is an ICollection, but assumes that all ICollection instances can be satisfied with a List. This is not true with ISet. This is a duplicate of issue #27, which was accidentally closed (how?) and cannot, apparently," be reopened.'""",,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,280,closed,38,2012-12-21 07:52:55,1175.07,,1,,"b""b' This thread has been automatically locked since there has not been any recent activity after it was closed. Please open a new issue for related bugs.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,280,closed,-,-,-,4,31,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,305,closed,opened,2013-02-21 07:27:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,305,closed,title,2013-02-21 07:27:14,00:00,,1,,"b""b' Option AllowDuplicateCallsPerMapping'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,305,closed,body,2013-02-21 07:27:14,00:00,,1,,"b""b' New option AllowDuplicateCallsPerMapping to track whether a typemap pair has already been registered or not. '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,305,closed,1,2013-02-21 07:27:14,1134.4,,1,,"b'b"" Why would you call CreateMap multiple times? BTW", it doesn\'t override things," it re-uses type maps.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,305,closed,2,2013-02-21 07:27:14,263.87,,,1,"b'b"" If you set this setting (we do that in unit-tests)", then AutoMapper will blow-up saying you can\'t call CreateMap twice for same type pair, thus, developer will become aware that he tried to re-map things again.  P.s. we\'ve already discussed this," and you where happy with this proposal here:url ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,305,closed,3,2013-02-21 07:27:14,1209.48,,,1,"b""b' Ha. Duh. Thanks. On Thu", Jun 20, 2013 at 1:45 AM," Darius Damalakasnotifications@:'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,305,closed,4,2013-02-21 07:27:14,310.58,,,1,"b""b' So what do you think about it? Do you want to include this", or would rather not add this? Would be good to know whether this will be included or not," as we are using our forked build of AutoMapper right now.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,305,closed,5,2013-02-21 07:27:14,505.23,,1,,"b""b' We would like to see this included also.  For large projects", especially with profiles, etc," this is very helpful.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,305,closed,6,2013-02-21 07:27:14,6.62,,,1,"b'b"" Love the mapper", but we\'re having trouble managing mappings in a large project, and manually searching for duplicates is nearly impossible. Tried testing for duplicates, but apparently create map doesn\'t actually create duplicates," so this will amount to some obscure bugs from time to time. Please include this update as an option. Thanks!""'",,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,305,closed,7,2013-02-21 07:27:14,796.73,,,1,"b""b' Glad to hear this is a feature useful for the others too.  This really hashit as a couple of times in the past", but not anymore. We are using this option in a single unit test, which loads all mappings,an in Release mode we leave it off, so that default behaviour stays thesame. On 23 October 2013 17:37," Paul notifications@ wrote:##  Darius'""",,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,305,closed,8,2013-02-21 07:27:14,803.37,1,,,"b'b"" We are also having trouble managing mappings in a large project. We are facing really annoying mapping bugs. We have 5 people in our team. Unfortunately", nobody searches whether or not there are the same type mappings in solution. Developers can write the same type mapping in different ways. Ok, some developers may not understand the Automapper usage well," but I don\'t know what can I do. I have to inherit the Automapper\'s Profile class and override new CreateMap functions which check this situation in our profile classes. @jbogard  I wonder why you didn\'t add this option? What is your opinion about this matter? Are we using the Automapper in a wrong way (of course we are wrong but we are some miserable developers :) ) or what?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,305,closed,9,2013-02-21 07:27:14,728.27,1,,,"b""b' @fduman ", I can rebase my branch to resolve conflicts if this is OK to be accepted. Unfortunately," this is being ignored.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,305,closed,10,2013-02-21 07:27:14,127.78,,1,,"b""b' @dariusdamalakas Are you sure this is still an issue with the 4.0/4.1 packages?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,305,closed,11,2013-02-21 07:27:14,88.67,,1,,"b'b"" @jbogard We are still using 3.3.1 in our production environment. I don\'t think we can replace soon to the Automapper\'s 4.0+ package.  I wonder what is the current behavior of the Automapper?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,305,closed,12,2013-02-21 07:27:14,3.58,,,1,"b""b' @dariusdamalakas we really appreciate"," if you can apply changes for 3.3.1'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,305,closed,13,2013-02-21 07:27:14,3.5,1,,,"b""b' @fduman ", actually, if 4.0 solves this issue, I am happy to drop this PR.  @jbogard, sorry," I have glanced over [release notes]url  and could not find whether any of the  fixes do address this issue. What is the standard behaviour then when adding duplicate mapping?'""",,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,305,closed,14,2013-02-21 07:27:14,2.03,,1,,"b'b"" @dariusdamalakas What\'s supposed to happen when you call CreateMap twice is that the first one creates it", the second one uses the existing map," nothing gets overwritten.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,305,closed,15,2013-02-21 07:27:14,56.17,,1,,"b""b' ok", this does solve the issue by ignoring the second call.  This is not ideal, as this would still lead to heavy head-scratch on massive projects. Take this as an example: Now, depending on the order how the assemblies and auto mapper initialisation modules are scanned and run, this will either work fine," or will blow up with when mapping is used. The proposal (as suggested in this PR) is to throw an exception when a duplicate mapping is about to be added. This way the issue will be spotted immediately after a second mapping is added and AutoMapper is initialised.'""",,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,305,closed,16,2013-02-21 07:27:14,27.9,,1,,"b""b' I think as long as it defaults to not throw"," it should be OK.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,305,closed,17,2013-02-21 07:27:14,61.73,,1,,b'b\' @dariusdamalakas I think your first solution is better.  We use Automapper profiles. I  inherit our profile classes from MappingProfile which is something like this: So Profile classes use this CreateMap methods. I can validate in Application_Start if double mapping issue happens. @jbogard I don\\\'t know why didn\\\'t you answer me directly?  Also, I think you couldn\\\'t understand what we mean.  It\\\'s not important to us that first call creates mappings and seconds do nothing. Important thing is that we don\\\'t know which one is called first. Maybe wrong one called first and destroys all system. So," there must be a general rule which is ""there should be always one CreateMap call for two different types"". Am I correct? Regards.\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,305,closed,18,2013-02-21 07:27:14,7.92,,1,,"b'b"" @fduman Not really correct", the desired behavior that\'s been in AutoMapper for a while is if you have 2 CreateMap, the first one creates it and the second one builds on top of it. It doesn\'t replace it unless you explicitly wire in conflicting mapping configuration. So in order to not break existing clients, we\'d need the default behavior to simply build on top of maps," not replace them.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,305,closed,closed,2015-09-30 06:33:38,1386.4,3,11,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,305,closed,19,2013-02-21 07:27:14,693.97,1,,,b'b\' @jbogard I think the proposal and the PR was for an opt-in duplicate-checking behavior, not to change the default behavior. Let me throw my vote in that this would be an incredibly time-saving feature. We have something like 15 mapper profiles across shared PCLs, Xamarin projects, and web API projects. I just spent a long time tracking down a bug (not the first, and probably not the last) where a developer added a mapping from  in profile B when the mapping already existed in profile A, and it led to unexpected behavior.  Why shouldn\\\'t the developer have just searched for an existing mapping before adding a new one? It\\\'s incredibly difficult to accurately search for mappings across profiles to see if has already been registered, because you\\\'re specifying types," which can be namespace-qualified or not. So in this case you could search for and not find anything because profile A is registered as or or whatever. And combing through 500 references of to find the one that\\\'s used in the mapper profile is time-consuming and most developers don\\\'t do it.  Not to mention that once you add in a duplicate mapping the only way you know which mapping is ""first"" and which is ""second"" is by examining the profile registrations", which could exist in a completely different assembly, or in our case, in multiple assemblies (one in  startup, one in iOS startup, etc). We had a really confusing situation where a mapping was incorrect, and we changed the mapping to be correct but for some reason when running the application it was still doing it incorrectly. After lots of cleaning, rebuilding, pulling our hair out we realized that, oh, we have _two_ mappings, we had changed the second (which wasn\\\'t actually influencing anything at all) and the original one was incorrect.  Managing all of that becomes a real pain and source of unexpected behavior. This is an *opt-in* behavior that would really help us out (and others, it sounds like).  @dariusdamalakas @jbogard Could we re-open this?\'',,,,,,,,,,,,
AutoMapper,305,closed,20,2013-02-21 07:27:14,328.28,1,,,"b""b' @seanfisher what a pain you must have gone through.  We have stopped using automapper as the de-facto standard for writing mapping code", and we are still sitting on old automapper (v3?)," i reckon this should be re-evaluated whether this PR still fits.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,305,closed,21,2013-02-21 07:27:14,118.02,,1,,"b""b' As a workaround"," you can detect that yourself:   '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,305,closed,22,2013-02-21 07:27:14,844.48,,,1,b'b\' Thanks @lbargaoanu! Thanks to your code I was able to write a unit test that checks for duplicates. I altered it from your nice compact LINQ statement to something more garish in order to get the data in a structure more conducive to the output that I wanted. I\\\'ll paste it here for others\\\' reference, and any suggestions of fancy ways to make it  compact would be appreciated:  [Test]   public void Automapper_NoDuplicateMappings()   {   var configuration = MyConfig; // Get from wherever you configure Automapper   var mappings = new Dictionary>();   foreach (var profile in )   {     foreach (var typeMap in )     {       if (())       {       mappings[].Add(profile);       }       else       {       mappings[] = new List { profile };       }     }   }   var duplicates = (a =    (duplicates," BuildAutomapperDuplicateMappingMessage(duplicates));   }  public string BuildAutomapperDuplicateMappingMessage(Dictionary  {   var sb = new StringBuilder();   (""There are duplicate mappings added to Automapper config."");   foreach (var mapping in duplicateMappings)   {     (""\\\\nMapping ({0}    foreach (var profile in )     {       (""\\\\t{0}\\\\n""", );     }   }    return ();   }  Example output:  There are duplicate mappings added to Automapper config.   Mapping (      // Displays twice if mapping is added twice to same file     Running this unit test also showed me a couple other areas where some duplicate mappings had snuck in, so it\\\'s already been helpful.\'',,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,305,closed,23,2013-02-21 07:27:14,418.65,,,1,"b'b"" @jbogard Having a map appear in more profiles seems toxic"," we don\'t need an option for that :)""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,305,closed,24,2013-02-21 07:27:14,460.85,,1,,"b'b"" It might *seem* toxic", but it\'d be a breaking change that we\'ve had more than one person ask to make sure that the current behavior is expected. That maps are additive, and don\'t replace existing config, and that you don\'t throw or anything like that.  However, if we can find the original issues that brought that situation up," there might be a better way to solve their problem.""'",,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,305,closed,25,2013-02-21 07:27:14,1.45,,1,,"b""b' Derp. this is the original issue.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,305,closed,26,2013-02-21 07:27:14,9.1,1,,,"b""b' I think the people that commented on this issue want the opposite. And while I see your point about backward compatibility", when the maps are in different profiles," I think that does more harm than good.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,305,closed,27,2013-02-21 07:27:14,53.43,,1,,"b""b' So the idea would be this is an opt-in feature? I could get behind that. '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,305,closed,reopened,2017-06-01 14:33:50,480.2,6,15,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,305,closed,28,2013-02-21 07:27:14,5.88,,1,,"b""b' (obviously a bit of work to clean up this PR for merging)'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,305,closed,29,2013-02-21 07:27:14,4.85,,1,,"b""b' Maybe open an issue with a link to this. Starting from scratch seems easier.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,305,closed,closed,2017-06-01 16:05:48,91.97,6,17,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,305,closed,30,2013-02-21 07:27:14,648.78,,1,,"b""b' This thread has been automatically locked since there has not been any recent activity after it was closed. Please open a new issue for related bugs.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,305,closed,-,-,-,6,18,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,318,closed,opened,2013-03-27 16:36:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,318,closed,title,2013-03-27 16:36:23,00:00,,1,,"b""b' PlatformNotSupportedException ICollectionFactory'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,318,closed,body,2013-03-27 16:36:23,00:00,,1,,"b'b\' Testing is against commit 42aac6d430a7d2f926e29b3a691d1a7cb964d267Seems the issue was introduced by splitting code into  dllIt is throwing an exception PlatformNotSupportedException(""This type is not supported on this platform ICollectionFactory"")There is a FileNotFound exception being swallowed in :105", its reporting that it cannot load Assembly  Steps to reproduce:1) Have an project1 that includes Automapper and , but does any code that uses 2) Create another project2 that references project1, such as a unit test, without a reference to Automapper3) Upon building project2,  will not be included in your bin/ folder of project2 because it is never referenced.4) FileNotFound exception swallowed, continues5) Unable to find ICollectionFactory because it is never defined Workaround:1) Add this to project1ICollectionFactory collectionFactory = new CollectionFactory();\'',,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,318,closed,1,2013-03-27 16:36:23,1254.28,,1,,b'b\' Hello,your workaround work for me," but when i update to newer version no i get this error:""This type is not supported on this platform IMapperRegistry"" StackTrace: at [T](Boolean throwIfNotFound) at () at \''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,318,closed,2,2013-03-27 16:36:23,25.4,,1,,"b""b' Which version? On Tue", Apr 16, 2013 at 8:30 AM," interisti notifications@ wrote:> at '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,318,closed,3,2013-03-27 16:36:23,83.05,,1,,"b'b"" version : 3.0.0-ci1035 (Prerelease) i\'ve installed it from nuget.i\'m using net framework 4.5. an trying to copy property values from entity framework classes""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,318,closed,4,2013-03-27 16:36:23,10.5,,1,,"b""b'  references got added? You should see  and On Tue", Apr 16, 2013 at 10:19 AM," interisti notifications@:'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,318,closed,5,2013-03-27 16:36:23,1.03,,1,,"b'b"" Yes those dll\'s exists in references.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,318,closed,6,2013-03-27 16:36:23,50.13,,1,,"b'b\' A sample solution to reproduce the "": This type is not supported on this platform IMapperRegistry"" is here: url  .Uses Automapper 3.0.0-ci1035 (Prerelease) from NuGet",Run the unit tests to get the exception.\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,318,closed,7,2013-03-27 16:36:23,233.05,1,,,"b""b' Weird", that test passes for me. I tried switching test frameworks and itstill works. Have you tried running under NUnit or xUnit? The test passesno matter what I do :\\\\ On Wed, Apr 24, 2013 at 11:20 AM," alex-che notifications@ wrote:'""",,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoMapper,318,closed,8,2013-03-27 16:36:23,865.87,1,,,"b'b"" Jimmy", thanks for the help. It gave me the idea to try running the unit test with the standard VS test runner (which I should have done myself before commenting the issue) and it passed.The test does fail if I run it from the Resharper Unit Test runner (Resharper 7.1.3000.2254).The test runner creates a new temp directory for testing and for some reason does not copy the tested assembly as well as the  assembly (in spite of the Copy Local reference property set to True).There is an option in the Reshaper MSTest intergration configuration," which is called \'Use Legacy Runner\' and is checked by default. Unchecking the option made the test to pass.Seems like it is related to the following JetBrains post: url  and thus is obviously not a bug in AutoMapper.Sorry for wasting your time.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
