REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,540,closed,11,2010-12-31 02:01:01,769.92,,1,,"b""b' @shimondoodkin Yes; I know", I was speaking of the tests themselves. Regarding the tests, your \\xe2\\x80\\x9ctest three\\xe2\\x80\\x9d (what I called \\xe2\\x80\\x98the latter\\xe2\\x80\\x99 in my above reply) is a known issue. We won\\xe2\\x80\\x99t be able to \\xe2\\x80\\x9cfix\\xe2\\x80\\x9d your test 3 (make you able to do what you want to do in that test) without changing the API; that is something we\\xe2\\x80\\x99ll probably aim to fix in ~0.7. Your \\xe2\\x80\\x9ctest two\\xe2\\x80\\x9d demonstrates a breakage I was unaware of," and will investigate some time in the coming week.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,540,closed,12,2010-12-31 02:01:01,956.0,1,,,"b""b' @ELLIOTTCABLE ", @shimondoodkin ," could you confirm me if this is still an issue in the current versions of stable Node ?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,540,closed,13,2010-12-31 02:01:01,30.12,,,1,"b""b' Seems that there is no more interest in this issue"," closing it :) '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,540,closed,closed,2014-01-01 15:49:11,1422.8,4,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,540,closed,-,-,-,4,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,568,closed,opened,2011-01-20 10:41:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,568,closed,title,2011-01-20 10:41:55,00:00,,1,,"b""b'  fails with null'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,568,closed,body,2011-01-20 10:41:55,00:00,,,1,"b""b' It should probably throw a more meaningful exception or return an empty object.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,568,closed,1,2011-01-20 10:41:55,576.27,,1,,"b""b' @isaacs can you review a0e23bd?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,568,closed,2,2011-01-20 10:41:55,88.65,,1,,"b'b"" When I mentioned this to them them on IRC they could not have cared less ;) Though"," that was 6 months ago  they\'re in a better mood. GLHF.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,568,closed,closed,2011-07-20 21:46:50,664.92,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,568,closed,3,2011-01-20 10:41:55,0.63,,1,,"b""b' LGTM.  Yes", please.  Trying to parse non-strings is a bug," and this fix is correct and obvious.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,568,closed,reopened,2011-07-20 21:47:30,0.67,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,568,closed,4,2011-01-20 10:41:55,2.32,,,1,"b""b' Excellent. It _was_ ry. If I recall correctly he said _shrug_. Probably just busy with things that mattered more then. Thanks mate.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,568,closed,closed,2011-07-20 22:52:22,64.87,0,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,568,closed,-,-,-,0,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,593,closed,opened,2011-01-28 05:08:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,593,closed,title,2011-01-28 05:08:23,00:00,,1,,"b""b' setTimeout(fn) does not work as expected'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,593,closed,body,2011-01-28 05:08:23,00:00,,1,,"b""b' never get timeout.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,593,closed,1,2011-01-28 05:08:23,390.25,,1,,"b""b' Is this about sometimes failing when the system is under load?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,593,closed,2,2011-01-28 05:08:23,368.97,,1,,"b'b"" i\'m not sure what this was about. closing.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,593,closed,closed,2011-07-11 17:47:36,759.22,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,593,closed,3,2011-01-28 05:08:23,169.4,,1,,"b""b' I think you meant that when you omit the second param", the timeout never actually occurs," instead of it happening immediately like one might think.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,593,closed,4,2011-01-28 05:08:23,7.92,,1,,"b""b' Yup @er88 is right the function is never called and a error is never produced. '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,593,closed,5,2011-01-28 05:08:23,25.77,,1,,"b'b"" Right"," that\'s a bug. Reopening.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,593,closed,reopened,2011-07-11 21:10:42,203.1,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,593,closed,6,2011-01-28 05:08:23,84.73,,1,,"b""b' @ry or @isaacs can one of you review 73dcd4f?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,593,closed,7,2011-01-28 05:08:23,1365.93,,,1,"b""b' Looks mostly ok to me.1. What does it mean to supply a timeout less than 0?  Should it maybe throw for anything negative?2.  is probably much higher than we can reasonably support.  I think it should probably not allow any number greater than (the MAX_INT in javascript.)'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,593,closed,8,2011-01-28 05:08:23,12.13,1,,,"b'b"" @isaacs1. It makes the callback run ASAP. Not that useful but it maintains backward compatibility.2. I\'m not a fan of arbitrary limits. That check for infinities and NaNs is because they confuse libev no end.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,593,closed,9,2011-01-28 05:08:23,6.17,,1,,"b""b' we should match web browser semantics here. what is the web browser doing?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,593,closed,10,2011-01-28 05:08:23,23.83,,1,,"b""b' I know in the latest version of Firefox", anything equal to or less than zero, the timeout just occurs immediately," same if you omit the second param all together'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,593,closed,11,2011-01-28 05:08:23,16.4,,,1,"b'b"" @isaacs: What MAX_INT do you mean? Afaik", there is no MAX_INT nor  and maximal integer number is (53)-1 (maximal UInt32 is another matter, of course). EDIT: The maximal possible Date is enough a limit, I think. In specs, it\'s year 9999, I think; in v8, it is very near to the maximal integer I mentioned above (in numbers of milliseconds from epoch). If an ending Date may be constructed, ok, if not, problem,"'
node	593	closed	12	bnoordhuis	2011-01-28 05:08:23	0.73		+1		b'b"" Firefox 3.6.181. -1, -1000, NaN, +Infinity and -Infinity all make the callback run on the next tick.2. Values up to 2^31-1 schedule the callback in the future, 2^31 and up make it run on the next tick.3. Passing negative values to in node makes it throw an exception so in that respect we\'re not compliant.""'
node	593	closed	13	bnoordhuis	2011-01-28 05:08:23	2.33		+1		b""b' @er88 Not immediately, at least not in 3.6.18. It runs on the next tick, a couple of milliseconds later.'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,593,closed,14,2011-01-28 05:08:23,1424.35,,1,,"b'b"" Can someone review 8ad75f9? It\'s a standalone patch that implements the behaviour observed in FF 3.6.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,593,closed,15,2011-01-28 05:08:23,721.12,,1,,"b""b' Hello.... this is related to  #1877: Large timeouts for setTimeout stop propagation of event loops please see comments there.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,593,closed,closed,2012-03-15 21:17:45,7.05,1,14,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,593,closed,16,2011-01-28 05:08:23,669.72,,,1,"b""b' Landed on 7fc835afe362ebd30a0dbec81d3360bd24525222.  Thanks!'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,593,closed,17,2011-01-28 05:08:23,682.13,,1,,"b""b' So... does this  to  I see the limit to  (2**31)-1 "," so maybe?  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,593,closed,18,2011-01-28 05:08:23,732.97,,1,,"b'b"" Yes"," this ought to fix #1877 as well.  I\'ll check it out to make sure.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,593,closed,-,-,-,1,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,657,closed,opened,2011-02-11 02:57:48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,657,closed,title,2011-02-11 02:57:48,00:00,,1,,"b""b'  behaviour not consistent with  functions.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,657,closed,body,2011-02-11 02:57:48,00:00,,1,,"b""b' the write and writeSync methods both convert nonbuffer data to be written to a string when called"," while writeFile and writeFileSync do not (the data is instead passed directly to the buffer constructor.) It seems inconsistent that should produce different results than seeing as how the created buffer from inside the function is never accessible to the caller.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,657,closed,1,2011-02-11 02:57:48,942.8,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,657,closed,closed,2011-07-23 11:19:48,502.0,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,657,closed,2,2011-02-11 02:57:48,1000.12,,,1,"b""b' Thanks!'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,657,closed,3,2011-02-11 02:57:48,5.68,,,1,"b""b' Ouch! I forgot confirmation of [the CLA]url @sciolist"," can you sign it?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,657,closed,reopened,2011-07-23 11:29:39,9.85,0,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,657,closed,4,2011-02-11 02:57:48,157.43,,1,,"b""b' Hrm", I signed it before after making the pull request. Resubmitted now. On Sat, Jul 23, 2011 at 1:26 PM," koichik <reply@>wrote:'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,657,closed,closed,2011-07-23 14:56:55,207.27,0,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,657,closed,5,2011-02-11 02:57:48,55.33,,,1,"b""b' Thanks!!'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,657,closed,-,-,-,0,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,670,closed,opened,2011-02-14 20:14:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,670,closed,title,2011-02-14 20:14:26,00:00,,1,,"b'b\'  sporadically fails with ""Cannot call method \\\'emit\\\' of undefined"" error\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,670,closed,body,2011-02-14 20:14:26,00:00,,1,,"b'b"" This is observed with node 0.4.0 on cygwin.  I am calling  to connect to a server", and sporadically am experiencing the following exception: :116    throw e; //  error, or \'error\' event on first tick    ^I did some debugging and I believe that what is happening is that the server I am connecting to is sometimes not doing an orderly shutdown of the SSL conversation.  This is causing an ECONNABORTED error at my node client.  The catch is that the response has already been received and hence some cleanup of the node socket structure has already occurred within node, leaving it with nothing to emit the error event to. At a code level, take a look at .  The crash I am seeing is happening at line 1148, where the code tries to emit the error event on the request object, which is null.  It is null because, prior to the error event being emitted on the socket, the listener for the end event on the response (line 1244) was invoked," which cleans up the socket (detachSocket at line 1256).  So the code as currently implemented is not expecting that an error event on the socket can be received after the full response has been received.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,670,closed,1,2011-02-14 20:14:26,385.78,,1,,"b'b"" i think you\'re not listening for the error event.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,670,closed,2,2011-02-14 20:14:26,794.57,,1,,"b""b' I believe I am.  My code basically looks like the following.  Should I be doing something differently?  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,670,closed,3,2011-02-14 20:14:26,1368.87,,1,,"b'b"" Same happens in my code and I\'m also listening to the request error event.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,670,closed,4,2011-02-14 20:14:26,1136.38,,1,,"b'b"" please check again on v0.4 HEAD"," we\'ve made a lot of changes recently""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,670,closed,5,2011-02-14 20:14:26,90.52,,,1,"b""b' great seems to work in current v0.4 HEAD!'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,670,closed,6,2011-02-14 20:14:26,458.4,,1,,"b""b' closing. reopen if it persists.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,670,closed,7,2011-02-14 20:14:26,2.83,,1,,"b'b"" I\'m no longer seeing the issue with v0.4 HEAD either...  Although I didn\'t have a reproducible test case to begin with"," so I can\'t say with 100% certainty that it is fixed.  It\'s not obvious to me from looking at the source that the recent code changes would have fixed this.  Someone who is closer to the code I referenced above might want to take a look and try to deduce whether this issue could still happen with the latest code.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,670,closed,8,2011-02-14 20:14:26,1229.73,,1,,"b""b' This issue is definitely still happening for me on v0.4 HEAD.  The current stack trace follows.  I wish I had a reproducible test case to provide"," but the server I am connecting to is not under my control and I am not exactly sure what is causing this.  My theory is still that it is due to the server occasionally not doing a proper shutdown of the SSL connection. '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,670,closed,9,2011-02-14 20:14:26,49.75,,1,,"b""b' I have still the same problem while talking with a Python Gevent SSL server.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,670,closed,10,2011-02-14 20:14:26,8.63,,1,,"b""b' Addition: It works with the 0.4.2 release but not with the v4.0 head anymore.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,670,closed,11,2011-02-14 20:14:26,240.42,,1,,"b""b' So you are saying that you do not see the problem with node 0.4.2?  If that is the case"," I will try 0.4.2 and see if it is fixed for me as well.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,670,closed,12,2011-02-14 20:14:26,624.5,,1,,"b""b' Yes exactly try if it works for you with 0.4.2.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,670,closed,reopened,2011-03-18 18:21:14,1326.8,0,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
