REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,,,,,,
devise,1050,closed,4,2011-05-05 21:22:23,9.93,,1,,"b""b' no", its not loading properly: pry(main)SyntaxError: ~/-1.9.2-p0/-3.1.0.beta1/:91: syntax error, unexpected keyword_end~/-1.9.2-p0/-3.1.0.beta1/:93: syntax error, unexpected $end," expecting keyword_endfrom ~/-1.9.2-p0/-3.1.0.beta1/:83:in '""",,,,,,,,,,,,,,,,,
devise,1050,closed,5,2011-05-05 21:22:23,2.95,,1,,"b""b' Yeah"," not Devise. We need to find which column is causing the failure.'""",,,,,,,,,,,,,,,,,,,,
devise,1050,closed,6,2011-05-05 21:22:23,2.67,,1,,"b""b' ok... I try"," one by one then. keep u up to date'""",,,,,,,,,,,,,,,,,,,,
devise,1050,closed,7,2011-05-05 21:22:23,3.73,1,,,"b'b\' im having the same problem Here\\\'s what my table looks like:  create_table ""users"""," :force = ""email""","           :default = ""phone"" ""password"" ""name"" ""address"" ""city"" ""state"" ""zip"" ""business_name"" ""doh_licence"" ""mmj_tax_id"" ""type""  ""business_user_id"" ""encrypted_password""","   :limit = ""reset_password_token"" ""reset_password_sent_at"" ""remember_created_at""  ""sign_in_count""","         :default = ""current_sign_in_at"" ""last_sign_in_at"" ""current_sign_in_ip"" ""last_sign_in_ip"" ""confirmation_token"" ""confirmed_at"" ""confirmation_sent_at"" ""created_at"" ""updated_at""end add_index ""users"""," [""confirmation_token""]"," :name =add_index ""users"""," [""email""]"," :name =add_index ""users"""," [""reset_password_token""]"," :name => ""index_users_on_reset_password_token""", :unique => true \'',,,,,,,,,,
devise,1050,closed,8,2011-05-05 21:22:23,1.57,,1,,"b'b"" it isn\'t caused by the custom fields"," I checked. Am 06.05.2011 um 23:23 schrieb jtmkrueger:""'",,,,,,,,,,,,,,,,,,,,
devise,1050,closed,9,2011-05-05 21:22:23,7.22,1,,,"b'b\' This is really weird. I am going to ask you guys to do some crazy debugging 1) Go to your project root and execute: ""bundle open activerecord"" 2) Open up this file . Go around to line 91 as here: url  3) Exactly after the else", please add: puts method_  puts access_ Restart your server and reproduce the error again. Please report what was printed on console. Also, which DB are you using?\'',,,,,,,,,,,,,,,,,,,
devise,1050,closed,10,2011-05-05 21:22:23,3.47,,1,,"b'b"" when I try that I get: probably don\'t have something turned on...""'",,,,,,,,,,,,,,,,,,,,,
devise,1050,closed,11,2011-05-05 21:22:23,0.93,,1,,"b'b"" I\'m using mysql with the mysql2 gem""'",,,,,,,,,,,,,,,,,,,,,
devise,1050,closed,12,2011-05-05 21:22:23,0.08,,1,,"b""b' enter this: (if you have textmate) export BUNDLER_EDITOR=mate Am 06.05.2011 um 23:36 schrieb jtmkrueger:'""",,,,,,,,,,,,,,,,,,,,,
devise,1050,closed,13,2011-05-05 21:22:23,4.07,,1,,"b""b'  '""",,,,,,,,,,,,,,,,,,,,,
devise,1050,closed,14,2011-05-05 21:22:23,4.18,,1,,"b""b' @jtmkrueger It seems the relevant info was not printed in your console. :('""",,,,,,,,,,,,,,,,,,,,,
devise,1050,closed,15,2011-05-05 21:22:23,1.6,1,,,"b""b' @josevalim Here is where I stuck those inspects:  '""",,,,,,,,,,,,,,,,,,,,,
devise,1050,closed,16,2011-05-05 21:22:23,10.17,1,,,"b'b"" I don\'t think it\'s hitting that method.  I stuck a raise on both sides of the else"," and didn\'t see my message""'",,,,,,,,,,,,,,,,,,,,
devise,1050,closed,17,2011-05-05 21:22:23,0.08,,,1,"b""b' I found out!At least something: With sqlite3 it works","with mysql2 not. (basic dummy app) Am 06.05.2011 um 23:45 schrieb josevalim:'""",,,,,,,,,,,,,,,,,,,,
devise,1050,closed,18,2011-05-05 21:22:23,1.78,,1,,"b'b\' Try ""bundle update mysql2"" in this new app", does it solve the issue?\'',,,,,,,,,,,,,,,,,,,,
devise,1050,closed,19,2011-05-05 21:22:23,0.42,,,1,"b""b' I take that back! when I put the raise on the other side of the else"," I got my exception.'""",,,,,,,,,,,,,,,,,,,,
devise,1050,closed,20,2011-05-05 21:22:23,1.03,,1,,"b""b' @jtmkrueger can you pin point now exactly which method_name is failing? maybe you can put the puts statements before the . :)'""",,,,,,,,,,,,,,,,,,,,,
devise,1050,closed,21,2011-05-05 21:22:23,0.38,,,1,"b""b' at my side"," it resolves the issue!  Am 06.05.2011 um 23:59 schrieb jtmkrueger:'""",,,,,,,,,,,,,,,,,,,,
devise,1050,closed,22,2011-05-05 21:22:23,0.78,,1,,b'b\' Ok," so can everyone try ""bundle update mysql2"" and check if it solves the issue?\''",,,,,,,,,,,,,,,,,,,,
devise,1050,closed,23,2011-05-05 21:22:23,0.6,,1,,"b""b'  '""",,,,,,,,,,,,,,,,,,,,,
devise,1050,closed,24,2011-05-05 21:22:23,2.62,,,1,"b""b' Riiiiight"," this line: url  Is returning empty string for old mysql2 versions. Updating mysql2 should fix it! :D'""",,,,,,,,,,,,,,,,,,,,
devise,1050,closed,closed,2011-05-06 22:04:58,85.0,6,16,4,,,,,,,,,,,,,,,,,,,,,,
devise,1050,closed,25,2011-05-05 21:22:23,0.05,,,1,"b""b' updating the mysql2 gem worked for me as well!  Good work @josevalim'""",,,,,,,,,,,,,,,,,,,,,
devise,1050,closed,26,2011-05-05 21:22:23,1.95,,1,,"b""b' thnx for helping"," jos\\xc3\\xa9 Am 07.05.2011 um 00:05 schrieb jtmkrueger:'""",,,,,,,,,,,,,,,,,,,,
devise,1050,closed,27,2011-05-05 21:22:23,2.47,,1,,"b""b' here is what I get with mysql2:  '""",,,,,,,,,,,,,,,,,,,,,
devise,1050,closed,28,2011-05-05 21:22:23,2.62,1,,,"b""b' and... sorry... acutally it was a bad debugging approach of mine.kinda to late"," it seems here ;-) Thnx for the good work btw. on devise! Am 07.05.2011 um 00:04 schrieb josevalim:'""",,,,,,,,,,,,,,,,,,,,
devise,1050,closed,29,2011-05-05 21:22:23,4.5,1,,,"b""b' (just stuck that up for brevity)'""",,,,,,,,,,,,,,,,,,,,,
devise,1050,closed,-,-,-,8,18,5,,,,,,,,,,,,,,,,,,,,,,
devise,1059,closed,opened,2011-05-10 16:14:57,,,,,,,,,,,,,,,,,,,,,,,,,,
devise,1059,closed,title,2011-05-10 16:14:57,00:00,,1,,"b""b' Cannot PUT to update a Devise registration with token authentication'""",,,,,,,,,,,,,,,,,,,,,
devise,1059,closed,body,2011-05-10 16:14:57,00:00,,,1,"b'b"" When I to with a JSON request and a token", I get a 401 error and the following response: Here\'s my request. I can successfully with my token to other Rails controllers that require authentication. I can to the registrations controller to create a new user and it returns JSON\\xe2\\x80\\x94thanks a lot for supporting JSON responses in edge Devise! I tried using along with setting the parameter to but that did not work\\xe2\\x80\\x94Rails thought I was creating a new user. I also tried including the token in the header as HTTP Basic Auth or as a URL-encoded parameter.I am using edge Devise (ref from 2011-05-04), Ruby 1.9.2p180, Warden 1.0.3, OrmAdapter 0.0.5, OAuth2 0.4.1, Faraday 0.6.1," and Rails 3.0.7. This issue is similar to a problem discussed on the mailing list last October:url ""'",,,,,,,,,,,,,,
devise,1059,closed,1,2011-05-10 16:14:57,154.27,,,1,"b""b' Thanks for your bug report! Do you think you can write a test case to Devise test suite? That would make fixing it much much easier!'""",,,,,,,,,,,,,,,,,,,,,
devise,1059,closed,2,2011-05-10 16:14:57,1397.07,,1,,"b""b' Ok"," closing until someone can distill this into a Devise test.'""",,,,,,,,,,,,,,,,,,,,
devise,1059,closed,closed,2011-05-20 18:06:17,111.33,0,2,2,,,,,,,,,,,,,,,,,,,,,,
devise,1059,closed,3,2011-05-10 16:14:57,636.73,,1,,"b'b"" I\'m facing this exact same issue", i can\'t issue request with PUT using token.The culprit is in the  code, whereas: It should be: Unfortunately I have no idea on how to create a test for this. Edit: TokenAuthenticatable overrides the valid_request? method to return always true, so the above comment is not valid. I found that my problem was I was doing a PUT request with my model object User, trying to update it. Despite routed to one of my controllers, the auhenticate_user! filter before the action was detecting that the request key :user was actually my user model and tried to authenticate against my MODEL request, not against the token passed.To solve it, I have renamed the request key, using form_for @user," :as =""'",,,,,,,,,,,,
devise,1059,closed,4,2011-05-10 16:14:57,963.72,1,,,"b""b' Ouch"," that hurts.'""",,,,,,,,,,,,,,,,,,,,
devise,1059,closed,5,2011-05-10 16:14:57,1385.95,,,1,b'b\' @cvbarros I just experienced this same issue, I\\\'m glad you posted your solution. My scenario was very similar, I have a users_controller using inherited_resources that looks like this: class UsersController < InheritedResources::Base  before_filter :authenticate_user! actions :all, :except =  respond_to :html," :json def update   endend My PUT url was of the form url And the data object in the form {""foouser"":{""first_name"":""Jeff""","last_name"":""Jones""}} By changing user to foouser it allowed the authentication and update to occur.\''
devise	1059	closed	6	ziggythehamster	2011-05-10 16:14:57	621.45			+1	b'b"" I am also having this exact same issue. Attempting to PUT to /, keep getting 401 for no apparent reason. Using auth_token / token authenticatable. This is an effective workaround:   if !params[:_user].nil?  user_hsh = params[:_user]  else  user_hsh = params[:user]  end  And then from the token authenticatable client, send the user hash as _user instead of user. This only seems to happen when params[:blah] has the same symbol (:blah) as devise_for and you\'re using token authenticatable.""'
devise	1059	closed	7	tleach	2011-05-10 16:14:57	714.12		+1		b'b\' I\\\'m having this issue as well. I think the central issue is that when you PUT a ""user"" to /, the provided user model gets translated into a sub-hash stored under :user in the params hash. In token_ you have... So this method is returning the user model hash thinking it\\\'s a scoped auth hash. Subsequently  attempts to get the auth token from this hash and fails, causing authentication to fail.  Not sure what the solution is, there seems to be a bit of name collision between the scope for a given mapping and the name of the model which may occasionally be provided with a request.  For now, like others, I\\\'ll probably change the name of the model being provided with the PUT request (to something like ""_user""), but it\\\'s a bit sub-optimal as it makes my app\\\'s API somewhat inconsistent.  Otherwise though, loving this Devise shiznit. \''
devise	1059	closed	8	josevalim	2011-05-10 16:14:57	46.75		+1		b""b' Can someone provide a test case for this? We already have some token tests here: If someone provides a failing test case, I can likely fix this straight away.'",,,,,,,,,,,,,,,,
devise,1059,closed,reopened,2011-09-25 18:55:02,48.75,1,5,4,,,,,,,,,,,,,,,,,,,,,,
devise,1059,closed,9,2011-05-10 16:14:57,136.5,1,,,"b'b"" I think the problem is that we\'re trying to authenticate while doing an update but looking at the controller I don\'t think its supported"," unless i\'m misinterpreting the code which is possible. Unless i\'m mistaken such a request would hit the registrations controller\'s update method which checks for a password. Either way here is a test that fails trying to authenticate while doing an update to a user: url ""'",,,,,,,,,,,,,,,,,,,,
devise,1059,closed,10,2011-05-10 16:14:57,756.65,,,1,"b""b' Thanks everyone"," this should be fixed on latest Devise release.'""",,,,,,,,,,,,,,,,,,,,
devise,1059,closed,closed,2011-09-29 09:48:10,893.13,2,5,5,,,,,,,,,,,,,,,,,,,,,,
devise,1059,closed,-,-,-,2,5,5,,,,,,,,,,,,,,,,,,,,,,
devise,1101,closed,opened,2011-05-30 08:07:39,,,,,,,,,,,,,,,,,,,,,,,,,,
devise,1101,closed,title,2011-05-30 08:07:39,00:00,,1,,"b""b' Devise works in Rails 3.1rc1"," but login and register actions are too slow'""",,,,,,,,,,,,,,,,,,,,
devise,1101,closed,body,2011-05-30 08:07:39,00:00,,1,,"b'b\' Environment:ruby 1.9.2p204 (2011-05-12 revision 31519)Rails 3.1.0.rc1devise-97659a1193ac / the latest devise fetched from github Log: Started POST ""/"" for 127.0.0.1 at 2011-05-30 15:59:14 +0800  Processing by Devise::SessionsController#create as HTML  Parameters: {""utf8""=>""\\xe2\\x9c\\x93""","authenticity_token""=>""Zy4g+4djCK8ps1KMFPJX1OQVnN4XojX5SPv4P8aRTD8=","user""=>{""email""=>""xxxxxxx@","password""=>""[FILTERED]","remember_me""=>""1""}, ""commit""=>""Sign in""}  User Load (0.5ms)  SELECT  .\\\\* FROM WHERE  .  = \\\'xxxxxxx@\\\' LIMIT 1 (0.3ms)  BEGIN (1.1ms)  UPDATE SET = \\\'2011-05-30 08:00:27\\\', = \\\'2011-05-30 08:00:27\\\' WHERE  .  = 1 (1.0ms)  COMMIT (0.1ms)  BEGIN (0.2ms)  UPDATE SET = \\\'2011-05-30 07:41:36\\\', = \\\'2011-05-30 08:00:27\\\', = 3, = \\\'2011-05-30 08:00:27\\\' WHERE  .  = 1 (45.5ms)  COMMITRedirected to url Completed 302 Found in 72732ms\''
devise	1101	closed	1	chenillen	2011-05-30 08:07:39	1045.93	+1			b""b' quite weird, didnt find any things wrong '",,,,,,,,,,,,,,,,,
devise,1101,closed,closed,2011-06-02 01:33:35,1045.93,1,2,0,,,,,,,,,,,,,,,,,,,,,,
devise,1101,closed,reopened,2011-06-02 01:34:14,0.65,1,2,0,,,,,,,,,,,,,,,,,,,,,,
devise,1101,closed,2,2011-05-30 08:07:39,1.03,,1,,"b""b' anyone met the same problem?'""",,,,,,,,,,,,,,,,,,,,,
devise,1101,closed,3,2011-05-30 08:07:39,316.25,,1,,"b""b' I am having the same problem with Rails 3.0.7 and devise 1.3.4 ... using the RailsKit SaaS code base ... I will try in an empty rails app and see if I have the same problem ... with Ruby 1.9.2. What I noticed is that a ruby process runs at 100% of cpu for 89 seconds roughly and then the redirect happens.'""",,,,,,,,,,,,,,,,,,,,,
devise,1101,closed,4,2011-05-30 08:07:39,53.68,,1,,"b""b' I dug a little bit into the details and my app was using :authlogic_sha512 as the encryptor ... as I changed that to :sha1"," things went back to normal (I traced it by looking with dtrace through the ruby process and saw a few mentions of blowfish so thought that something was being triggered around and around or was very consuming CPU-wise).'""",,,,,,,,,,,,,,,,,,,,
devise,1101,closed,5,2011-05-30 08:07:39,481.9,,,1,"b'b"" I didn\'t even changed my encryptor"," still using the default one bcrypt. let me change to another one.thanks for the little tip""'",,,,,,,,,,,,,,,,,,,,
devise,1101,closed,6,2011-05-30 08:07:39,30.15,,,1,"b'b"" Okay", got the problem. it\'s about  in  file. I was occasionally changed to  = 20, not about the encryptors," it\'s only about the stretches.  thanks @bruno ! ""'",,,,,,,,,,,,,,,,,,
devise,1101,closed,closed,2011-06-07 16:16:36,882.37,1,5,2,,,,,,,,,,,,,,,,,,,,,,
devise,1101,closed,-,-,-,1,5,2,,,,,,,,,,,,,,,,,,,,,,
devise,1122,closed,opened,2011-06-08 17:43:46,,,,,,,,,,,,,,,,,,,,,,,,,,
devise,1122,closed,title,2011-06-08 17:43:46,00:00,,1,,"b""b' undefined local variable or method '""",,,,,,,,,,,,,,,,,,,,,
devise,1122,closed,body,2011-06-08 17:43:46,00:00,,,1,"b""b' Dose anyone know why this error occur under the Rails 3.1.0.rc2? Many thanks.  -Alex'""",,,,,,,,,,,,,,,,,,,,,
devise,1122,closed,1,2011-06-08 17:43:46,1159.4,,1,,"b'b"" I\'m having the same error with Rails 3.1.0.rc4""'",,,,,,,,,,,,,,,,,,,,,
devise,1122,closed,2,2011-06-08 17:43:46,747.27,,1,,"b'b"" I ran \'rake routes\' and it looks like \'new_user_registration_path\' is now routed as \'new_registration_path\' in my app. Not sure why after upgrading the route changed...""'",,,,,,,,,,,,,,,,,,,,,
devise,1122,closed,3,2011-06-08 17:43:46,810.48,,1,,"b""b' I upgraded to the lastest version of Devise and these issues went away.'""",,,,,,,,,,,,,,,,,,,,,
devise,1122,closed,4,2011-06-08 17:43:46,159.4,,,1,"b""b' Thanks a lot for the past two comments and your input. I think this issue seems to be resolved. I am going to close it for now.'""",,,,,,,,,,,,,,,,,,,,,
devise,1122,closed,closed,2011-06-17 17:40:20,1436.57,0,4,2,,,,,,,,,,,,,,,,,,,,,,
devise,1122,closed,5,2011-06-08 17:43:46,976.08,,1,,"b""b' Same problem here... but I use latest rails and latest devise... Using rails (3.1.0.rc4) Using devise (1.4.2) from git:// (at master)  How can I solve it ?'""",,,,,,,,,,,,,,,,,,,,,
devise,1122,closed,6,2011-06-08 17:43:46,5.58,1,,,"b'b"" Sorry"," it\'s solved.For other guys like me... don\'t forget to restart your server ^^""'",,,,,,,,,,,,,,,,,,,,
devise,1122,closed,7,2011-06-08 17:43:46,928.65,,1,,b'b\' rails 3.1.3devise 1.4.7I don\\\'t seem to have any path to the new user creation. I\\\'m a newbe (do people still use that term) to ruby," but I followed the steps outlined in the rails cast (#209). All the other paths are in my routes...     new_user_session GET  /(.:format)        {:action=>""new"""," :controller=>""""}      user_session POST /(.:format)        {:action=>""create"""," :controller=>""""}    destroy_user_session DELETE /(.:format)       {:action=>""destroy"""," :controller=>""""}     user_password POST /(.:format)       {:action=>""create"""," :controller=>""""}     new_user_password GET  /(.:format)       {:action=>""new"""," :controller=>""""}    edit_user_password GET  /(.:format)      {:action=>""edit"""," :controller=>""""}           PUT  /(.:format) \''",,,,,,,,,,,,,,
devise,1122,closed,8,2011-06-08 17:43:46,109.55,,1,,"b""b' rails (4.0.4)devise (3.2.4)The way I avoid this is add a route.  '""",,,,,,,,,,,,,,,,,,,,,
devise,1122,closed,9,2011-06-08 17:43:46,329.55,,1,,"b""b'  Please use the mailing list or StackOverflow for "," where a wider community will be able to help you. We reserve the issues tracker for issues only.'""",,,,,,,,,,,,,,,,,,,,
devise,1122,closed,reopened,2014-06-19 08:49:44,909.4,1,8,2,,,,,,,,,,,,,,,,,,,,,,
devise,1122,closed,closed,2014-06-19 08:49:48,0.07,1,8,2,,,,,,,,,,,,,,,,,,,,,,
devise,1122,closed,-,-,-,1,8,2,,,,,,,,,,,,,,,,,,,,,,
devise,1141,closed,opened,2011-06-15 22:09:55,,,,,,,,,,,,,,,,,,,,,,,,,,
devise,1141,closed,title,2011-06-15 22:09:55,00:00,,1,,"b""b' Documentation at rdoc points to v1.2.rc'""",,,,,,,,,,,,,,,,,,,,,
