REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,
libuv,160,closed,3,2011-08-30 09:49:08,712.35,,1,,"b'b"" Closing"," we\'re not going to do this.""'",,,,,,,,,,,
libuv,160,closed,closed,2012-03-15 01:26:07,712.28,0,5,0,,,,,,,,,,,,,
libuv,160,closed,-,-,-,0,5,0,,,,,,,,,,,,,
libuv,172,closed,opened,2011-09-02 18:45:39,,,,,,,,,,,,,,,,,
libuv,172,closed,title,2011-09-02 18:45:39,00:00,,1,,"b""b' Encoding specification in API'""",,,,,,,,,,,,
libuv,172,closed,body,2011-09-02 18:45:39,00:00,1,,,b'b\' The API should be capable of accepting Unicode strings in file names and paths, domain names, error messages, command line arguments. Currently," those strings are just defined as ""char *"" which says nothing about the expected encoding.\''",,,,,,,,
libuv,172,closed,1,2011-09-02 18:45:39,426.43,,1,,"b""b' Fixed in 72b5976. Possibly needs documenting in uv.h. @piscisaureus or @igorzi?'""",,,,,,,,,,,,
libuv,172,closed,closed,2012-03-15 01:52:05,426.43,1,2,0,,,,,,,,,,,,,
libuv,172,closed,reopened,2012-03-15 14:44:13,772.13,1,2,0,,,,,,,,,,,,,
libuv,172,closed,2,2011-09-02 18:45:39,773.32,,1,,b'b\' This issue is valid it\\\'s a documentation bug. We should document that on windows filenames (and other stuff) are expected to be in utf-8," whereas on unix the ""terminal encoding"" (for tty) or ""binary"" strings are expected.\''",,,,,,,,,,,
libuv,172,closed,3,2011-09-02 18:45:39,59.43,1,,,"b'b"" This issue is _not_ issue #201. Here I\'m talking about encoding in other areas than just the file I/O: domain names", error messages," command line arguments. Please add references to others commits if those are fixed too.""'",,,,,,,,,,
libuv,172,closed,4,2011-09-02 18:45:39,9.28,1,,,"b'b"" Domain names: utf8 (probably just ascii) on windows", don\'t know about unixError messages: asciiCommand line arguments: utf8 on windows," binary on unix.""'",,,,,,,,,,
libuv,172,closed,5,2011-09-02 18:45:39,4.53,,1,,"b""b' A restricted subset of ASCII on all platforms.'""",,,,,,,,,,,,
libuv,172,closed,6,2011-09-02 18:45:39,986.65,1,,,"b""b' Closing old stalled issues"," please reopen at url  if still needed.'""",,,,,,,,,,,
libuv,172,closed,closed,2014-11-26 08:25:19,1061.1,4,4,0,,,,,,,,,,,,,
libuv,172,closed,-,-,-,4,4,0,,,,,,,,,,,,,
libuv,195,closed,opened,2011-09-22 06:56:50,,,,,,,,,,,,,,,,,
libuv,195,closed,title,2011-09-22 06:56:50,00:00,,1,,"b""b' CFLAGS from environment'""",,,,,,,,,,,,
libuv,195,closed,body,2011-09-22 06:56:50,00:00,,1,,"b""b' Inherit CFLAGS from environment'""",,,,,,,,,,,,
libuv,195,closed,1,2011-09-22 06:56:50,450.78,,1,,"b'b"" I\'ll merge it but can you sign [the CLA]url ""'",,,,,,,,,,,,
libuv,195,closed,2,2011-09-22 06:56:50,15.65,,1,,"b""b' Signed"," using the google form'""",,,,,,,,,,,
libuv,195,closed,closed,2011-09-22 14:43:16,466.43,0,4,0,,,,,,,,,,,,,
libuv,195,closed,reopened,2011-09-22 15:16:15,32.98,0,4,0,,,,,,,,,,,,,
libuv,195,closed,3,2011-09-22 06:56:50,55.37,,,1,"b""b' Thanks"," Marek. Merged in d9fb84c.'""",,,,,,,,,,,
libuv,195,closed,closed,2011-09-22 15:38:38,22.38,0,4,1,,,,,,,,,,,,,
libuv,195,closed,-,-,-,0,4,1,,,,,,,,,,,,,
libuv,206,closed,opened,2011-10-01 02:25:56,,,,,,,,,,,,,,,,,
libuv,206,closed,title,2011-10-01 02:25:56,00:00,,1,,"b""b' -common.c:92: uv_err_name: Assertion '""",,,,,,,,,,,,
libuv,206,closed,body,2011-10-01 02:25:56,00:00,,1,,"b""b' my node  is breaking from time to time with this error: -common.c:92: uv_err_name: Assertion '""",,,,,,,,,,,,
libuv,206,closed,1,2011-10-01 02:25:56,1165.8,,1,,"b""b' Try this: Post the backtrace here.'""",,,,,,,,,,,,
libuv,206,closed,2,2011-10-01 02:25:56,1.68,,1,,"b'b"" Oh"," and make sure you build Node with (and substitute node with node_g). The release build doesn\'t have debug symbols so the backtrace won\'t be very enlightening.""'",,,,,,,,,,,
libuv,206,closed,3,2011-10-01 02:25:56,11.62,,1,,"b""b' ok i will try that and post what i find out... how do i (and substitute node with node_g). ? node_g  ? or gdb args node  ?'""",,,,,,,,,,,,
libuv,206,closed,4,2011-10-01 02:25:56,10.22,,,1,"b'b"" Program received signal SIGPIPE", Broken pipe.[Switching to Thread 0x7fabbdf6c6f0 (LWP 18634)]0x00007fabbc7b275b in write () from / (gdb) backtrace#0  0x00007fabbc7b275b in write () from /#1  0x0000000000803a5a in uv__write (stream=0x1d16208) at :354#2  0x00000000008048b3 in uv_write (req=0x1cd9d88, stream=0x1d16208, bufs=0x7fffa250af30,   bufcnt=1," cb=0x54a320 )  at :730#3  0x000000000054a678 in node::StreamWrap::Write (args=)  at ../:242#4  0x00000817031d9b2a in ?? ()#5  0x00007fffa250afd0 in ?? ()#6  0x00007fffa250afd8 in ?? ()#7  0x0000000000000001 in ?? ()#8  0x0000000000000000 in ?? () then i start it over and get: :48    throw arguments[1]; // Unhandled \'error\' event    ^Error: accept ENOTCONN  at errnoException (net_:561:11)  at  (net_:707:17) Program exited with code 01. backtrace gives no stack""'",,,,,,,
libuv,206,closed,5,2011-10-01 02:25:56,7.95,,,1,"b""b' another one:Program received signal SIGPIPE", Broken pipe.[Switching to Thread 0x7fceb97926f0 (LWP 23027)]0x00007fceb7fd875b in write () from /(gdb) backtrace#0  0x00007fceb7fd875b in write () from /#1  0x0000000000803a5a in uv__write (stream=0xf025f8) at :354#2  0x00000000008048b3 in uv_write (req=0xf22e78, stream=0xf025f8, bufs=0x7fffa2762830,   bufcnt=1," cb=0x54a320 )  at :730#3  0x000000000054a678 in node::StreamWrap::Write (args=)  at ../:242#4  0x000001eedc0ee7ca in ?? ()#5  0x00007fffa27628d0 in ?? ()#6  0x00007fffa27628d8 in ?? ()#7  0x0000000000000001 in ?? ()#8  0x0000000000000000 in ?? ()'""",,,,,,,
libuv,206,closed,6,2011-10-01 02:25:56,15.53,,1,,"b""b' now i compiled the  stable version with debug.. works longer. but comes up with this: [New Thread 0x7f2a70fbd6f0 (LWP 25400)] Program received signal SIGPIPE"," Broken pipe.[Switching to Thread 0x7f2a70fbd6f0 (LWP 25400)]0x00007f2a6f803720 in __write_nocancel () from /(gdb) backtrace#0  0x00007f2a6f803720 in __write_nocancel () from /#1  0x000000000052ba8d in Write (args=@0x7fffd46912e0) at ../:988#2  0x0000000000582ec3 in v8::internal::Builtin_HandleApiCall ()#3  0x00007f2a4b28c24a in ?? ()#4  0x0000000000beafc0 in ?? ()#5  0x00007f2a4b28c1c1 in ?? ()#6  0x00007fffd4691360 in ?? ()#7  0x00007fffd46913d0 in ?? ()#8  0x00007f2a4b2c5e30 in ?? ()#9  0x00007f2a4b242b31 in ?? ()#10 0x00000acd00000000 in ?? ()#11 0x0000000000000000 in ?? ()'""",,,,,,,,,,,
libuv,206,closed,7,2011-10-01 02:25:56,24.3,,1,,b'b\' $ gdb args node / proxyGNU gdb (GDB) Fedora (7.3-43.fc15)Copyright (C) 2011 Free Software Foundation, Inc.License GPLv3+: GNU GPL version 3 or later url This is free software: you are free to change and redistribute it.There is NO WARRANTY," to the extent permitted by law.  Type ""show copying""and ""show warranty"" for details.This GDB was configured as ""i686-redhat-linux-gnu"".For bug reporting instructions", please see:url Reading symbols from /.(gdb) break uv-common.c:92Breakpoint 1 at 0x8409807: file -common.c, line 92.(gdb) handle SIGPIPE nostop noprint passSignal    Stop  Print Pass to program DescriptionSIGPIPE   No  No  Yes   Broken pipe(gdb) runStarting program: / / proxy[Thread debugging using libthread_db enabled][New Thread 0xb7fb7b70 (LWP 20914)][New Thread 0xb777bb70 (LWP 20915)]  \'',,,,,,,,
libuv,206,closed,8,2011-10-01 02:25:56,2.63,,,1,"b""b' another one node v0.4.12 Program received signal SIGPIPE"," Broken pipe.[Switching to Thread 0x7fe5dda596f0 (LWP 28196)]0x00007fe5dc29f75b in write () from /(gdb) backtrace#0  0x00007fe5dc29f75b in write () from /#1  0x000000000052ba8d in Write (args=@0x7fff8b391510) at ../:988#2  0x0000000000582ec3 in v8::internal::Builtin_HandleApiCall ()#3  0x00007fe5b7d2824a in ?? ()#4  0x00007fe5b7683f09 in ?? ()#5  0x00007fe5b7d281c1 in ?? ()#6  0x00007fff8b391590 in ?? ()#7  0x00007fff8b391600 in ?? ()#8  0x00007fe5b7d61e30 in ?? ()#9  0x00007fe5b7cdeb31 in ?? ()#10 0x0000015800000000 in ?? ()#11 0x0000000000000000 in ?? ()'""",,,,,,,,,,,
libuv,206,closed,9,2011-10-01 02:25:56,1.77,,,1,"b""b' Program received signal SIGPIPE"," Broken pipe.[Switching to Thread 0x7fa7f67de6f0 (LWP 32186)]0x00007fa7f5024720 in __write_nocancel () from /(gdb) backtrace#0  0x00007fa7f5024720 in __write_nocancel () from /#1  0x000000000052ba8d in Write (args=@0x7fffa80535c0) at ../:988#2  0x0000000000582ec3 in v8::internal::Builtin_HandleApiCall ()#3  0x00007fa7d0aae24a in ?? ()#4  0x00007f0100000001 in ?? ()#5  0x00007fa7d0aae1c1 in ?? ()#6  0x00007fffa8053640 in ?? ()#7  0x00007fffa80536b0 in ?? ()#8  0x00007fa7d0aead10 in ?? ()#9  0x00007fa7d0a66bc1 in ?? ()#10 0x0000017800000000 in ?? ()#11 0x0000000000000000 in ?? ()'""",,,,,,,,,,,
libuv,206,closed,10,2011-10-01 02:25:56,6.58,,1,,"b""b' From the kernel sources: As I can sometimes reproduce the error by disconnecting and then reconnecting the network interface while streaming stuff from nodejs"," this seems like it could be it.'""",,,,,,,,,,,
libuv,206,closed,11,2011-10-01 02:25:56,5.33,,,1,"b'b"" Do those SIGPIPE errors really matter? I used to get the interesting data... but then again"," I don\'t know much about C or gdb or anything from that topic.""'",,,,,,,,,,,
libuv,206,closed,12,2011-10-01 02:25:56,7.07,,1,,"b""b' ok trying it also with handle sigpipe...'""",,,,,,,,,,,,
libuv,206,closed,13,2011-10-01 02:25:56,3.32,,1,,"b'b"" Actually", I\'m not so sure about that disconnecting and then reconnecting the network interface thing being the cause, it randomly crashes now without me manually disrupting it," too.""'",,,,,,,,,
libuv,206,closed,14,2011-10-01 02:25:56,990.77,,1,,"b""b' I got that error on 0.5.9 with a very tiny  server"," too. So i guess it is triggered by something in . (there are no other dependencies and i never assert anything in the other 30 lines that power the server)'""",,,,,,,,,,,
libuv,206,closed,15,2011-10-01 02:25:56,6.33,,1,,"b""b' Can one you guys run your script through strace (i.e.  ) and post the output?'""",,,,,,,,,,,,
libuv,206,closed,16,2011-10-01 02:25:56,1044.12,,1,,"b""b' [Here you go.]url This was run on: Linux live-059 2.6.32-33-server # 72-Ubuntu SMP Fri Jul 29 21:21:55 UTC 2011 x86_64 with this [script]url '""",,,,,,,,,,,,
libuv,206,closed,17,2011-10-01 02:25:56,224.78,,1,,"b""b' @The two possible culprits I see in the strace log are ECONNRESET and EPIPE but both are handled in libuv.  Can you try this? EDIT: if you upgrade to master.'""",,,,,,,,,,,,
libuv,206,closed,18,2011-10-01 02:25:56,131.52,,1,,"b""b' do i need to recompile node with special parameters if i want to do this?'""",,,,,,,,,,,,
libuv,206,closed,19,2011-10-01 02:25:56,16.18,,1,,"b""b'   <builds node_g'""",,,,,,,,,,,,
libuv,206,closed,20,2011-10-01 02:25:56,1149.02,,,1,"b'b""   Little context"," this only happens when running  . Non-keepalive works fine. The code being performance tested is Connect\'s staticCache. It should be serving the requested jpeg from memory.""'",,,,,,,,,,,
libuv,206,closed,21,2011-10-01 02:25:56,227.82,,,1,"b""b' @ryanrolds: Thanks. Not sure how that can happen. Will investigate.'""",,,,,,,,,,,,
libuv,206,closed,22,2011-10-01 02:25:56,192.53,,1,,"b""b' If you need more information"," just ask.'""",,,,,,,,,,,
libuv,206,closed,23,2011-10-01 02:25:56,98.95,,1,,"b'b"" Confirming that I\'m experiencing the same issue in 0.5.10rc2.""'",,,,,,,,,,,,
libuv,206,closed,24,2011-10-01 02:25:56,128.98,,,1,"b""b' Hello", With v0.5.11-pre is the same problem, but with -common.c:94. The result of gdbs is:Breakpoint 1, uv_err_name (err=...) at -common.c:94warning: Source file is more recent than executable.94    assert(0);(gdb) backtrace#0  uv_err_name (err=...) at -common.c:94#1  0x0815a665 in node::SetErrno (err=...) at ../:1098#2  0x0817d81c in node::StreamWrap::AfterWrite (req=0x69, status=-1)  at ../:337#3  0x0845264d in uv__write_callbacks (stream=0x8a17e58)  at :476#4  0x08452f70 in uv__stream_io (loop=0x86631a0, watcher=0x8a17ebc, revents=2)  at :677#5  0x0845878d in ev_invoke_pending (loop=0x86631a0) at :2143#6  0x08459347 in ev_run (loop=0x86631a0, flags=0) at :2519#7  0x0844a292 in uv_run (loop=0x8662f20) at :188#8  0x0815d9ec in node::Start (argc=3, argv=0x69) at ../:2532#9  0x081566bb in main (argc=3," argv=0xbffff0e4) at ../:25(gdb)'""",,,
libuv,206,closed,25,2011-10-01 02:25:56,1389.48,,1,,"b""b' confirming in 0.6'""",,,,,,,,,,,,
libuv,206,closed,26,2011-10-01 02:25:56,27.3,,1,,"b""b' the error code failing is 104"," which under linux is connection reset: adding an additional reset to the uv_error_code enum in uv.h: and adding a case to uv_err_name in uv-common.c: fixes the assertion failure and allows node to recover correctly. connection reset appears to occur under heavy load.'""",,,,,,,,,,,
libuv,206,closed,27,2011-10-01 02:25:56,70.03,1,,,"b""b' We should the bad error code '""",,,,,,,,,,,,
libuv,206,closed,28,2011-10-01 02:25:56,4.12,,1,,"b""b' @ry did that", error code was 104 (linux connection reset).  i added it to the maps," but the patch got rejected.'""",,,,,,,,,,
libuv,206,closed,29,2011-10-01 02:25:56,1434.53,,1,,"b""b' Looks like same issue on ubuntu 11.10"," node 0.6.1-pre (updated from master branch and recompiled). node: -common.c:58: uv_err_name: Assertion '""",,,,,,,,,,,
libuv,206,closed,30,2011-10-01 02:25:56,257.88,,1,,"b""b' this issue was fixed in fd2b04d784d6cc10ca985a5548835310622bda50'""",,,,,,,,,,,,
libuv,206,closed,closed,2011-11-11 02:44:06,18.17,1,23,8,,,,,,,,,,,,,
libuv,206,closed,31,2011-10-01 02:25:56,971.23,,1,,"b""b' node: -common.c:58: uv_err_name: Assertion '""",,,,,,,,,,,,
libuv,206,closed,reopened,2011-11-13 19:48:12,1024.1,1,24,8,,,,,,,,,,,,,
libuv,206,closed,32,2011-10-01 02:25:56,864.15,,1,,"b""b' same problem with @pyrostrex. node 0.6.1 on REHL 5.3node cluster is used.'""",,,,,,,,,,,,
libuv,206,closed,33,2011-10-01 02:25:56,738.93,,1,,"b""b' I also got a broken pipe:  '""",,,,,,,,,,,,
libuv,206,closed,34,2011-10-01 02:25:56,55.52,,1,,"b""b' SIGPIPE should be ignored... url '""",,,,,,,,,,,,
libuv,206,closed,35,2011-10-01 02:25:56,7.17,,1,,"b'b"" It\'s an artefact of how gdb reports some signals: it reports them even if the program ignores them. makes gdb ignore them as well.""'",,,,,,,,,,,,
libuv,206,closed,36,2011-10-01 02:25:56,946.6,,1,,"b""b' It turns out"," it is not because of cluster. I tried to turn off cluster but it still raise up.'""",,,,,,,,,,,
libuv,206,closed,37,2011-10-01 02:25:56,307.38,,1,,"b'b"" @ry Are you okay with applying the patch below as a band aid? It doesn\'t fix the root issue (unmapped errors) but at least it gives people a chance to handle the error themselves.  ""'",,,,,,,,,,,,
libuv,206,closed,38,2011-10-01 02:25:56,37.22,,1,,"b'b"" I want to root cause this. They shouldn\'t be seeing this error now that all of the errnos are mapped.""'",,,,,,,,,,,,
libuv,206,closed,39,2011-10-01 02:25:56,165.32,,1,,"b""b' Confirmed to be still happening with nodeJS 0.6.1: node: -common.c:58: uv_err_name: Assertion '""",,,,,,,,,,,,
libuv,206,closed,40,2011-10-01 02:25:56,448.85,,1,,"b'b"" please insert a printf there and tell us the code: you\'ll need to do  ""'",,,,,,,,,,,,
libuv,206,closed,41,2011-10-01 02:25:56,7.95,1,,,"b""b' In future", do not debug hard," maybe you put this patch in the repository?Will be simple to communicate only error code without using gdb.'""",,,,,,,,,,
libuv,206,closed,42,2011-10-01 02:25:56,491.93,1,,,"b""b' bad  = 104node: -common.c:59: uv_err_name: Assertion '""",,,,,,,,,,,,
libuv,206,closed,43,2011-10-01 02:25:56,139.7,,1,,"b""b' here is from the bt full:  '""",,,,,,,,,,,,
libuv,206,closed,closed,2011-11-16 21:02:44,74.53,3,34,8,,,,,,,,,,,,,
libuv,206,closed,44,2011-10-01 02:25:56,241.05,,1,,"b""b' Updated Node v0.6 branch with this fix in @44314ccf48332c91db57a53d5fc0e3de48642681'""",,,,,,,,,,,,
libuv,206,closed,45,2011-10-01 02:25:56,969.28,,1,,"b""b' Got this on node v0.6.1: PROCESS TITLE: -common.c:58: uv_err_name: Assertion '""",,,,,,,,,,,,
libuv,206,closed,46,2011-10-01 02:25:56,1117.97,,1,,"b""b' @daniel-j Yes"," use the newest node v0.6.'""",,,,,,,,,,,
libuv,206,closed,47,2011-10-01 02:25:56,1133.77,,1,,"b""b' I am getting this often on my  v0.6.17'""",,,,,,,,,,,,
libuv,206,closed,48,2011-10-01 02:25:56,1146.62,,1,,"b'b"" @veeru-as On what platform? If you\'re on a UNIX"," can you try this: Please post the output.""'",,,,,,,,,,,
libuv,206,closed,-,-,-,3,39,8,,,,,,,,,,,,,
libuv,213,closed,opened,2011-10-06 13:03:15,,,,,,,,,,,,,,,,,
libuv,213,closed,title,2011-10-06 13:03:15,00:00,,1,,"b""b' FreeBSD: Fix FreeBSD build.'""",,,,,,,,,,,,
libuv,213,closed,body,2011-10-06 13:03:15,00:00,,1,,"b'b"" Fix FreeBSD 8 build. Still fails 3 tests. I\'ll look into it later..Fatal error in -tcp-close.c on line 151: never_cb should never be calledAssertion failed in -udp-ipv6.c on line 142: recv_cb_called == 1Assertion failed in -pipe-bind-error.c on line 56: r == -1""'",,,,,,,,,,,,
libuv,213,closed,1,2011-10-06 13:03:15,13.1,,1,,"b'b"" Right that\'s Darwin code"," not FreeBSD code. I\'ll merge it but can you sign [the CLA]url ""'",,,,,,,,,,,
libuv,213,closed,2,2011-10-06 13:03:15,8.02,,1,,"b'b"" PS: and are known broken (not specific to FreeBSD). fails because the dual-stack UDP server doesn\'t receive datagrams from the IPv4 client.""'",,,,,,,,,,,,
libuv,213,closed,3,2011-10-06 13:03:15,44.68,,1,,"b""b' I did.'""",,,,,,,,,,,,
libuv,213,closed,closed,2011-10-06 14:09:03,65.8,0,5,0,,,,,,,,,,,,,
libuv,213,closed,reopened,2011-10-06 14:09:16,0.22,0,5,0,,,,,,,,,,,,,
libuv,213,closed,4,2011-10-06 13:03:15,1.22,1,,,"b""b' Yup"," tapped wrong place.. sorry.'""",,,,,,,,,,,
libuv,213,closed,5,2011-10-06 13:03:15,52.58,,,1,"b""b' Thanks"," much appreciated. Merged in d1016de.'""",,,,,,,,,,,
