REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,,
chosen,166,open,34,2011-08-07 17:22:00,241.63,,,1,"b""b' plz update "," would love to see this merged in '""",,,,,,,,,,,,,,,,
chosen,166,open,35,2011-08-07 17:22:00,392.38,,1,,"b""b' +1 please merge'""",,,,,,,,,,,,,,,,,
chosen,166,open,36,2011-08-07 17:22:00,269.07,,1,,"b""b' it is merged and forked url  '""",,,,,,,,,,,,,,,,,
chosen,166,open,37,2011-08-07 17:22:00,86.8,,1,,"b'b"" +1 please merge"," what\'s the holdup?""'",,,,,,,,,,,,,,,,
chosen,166,open,38,2011-08-07 17:22:00,311.02,1,,,"b""b' @pfiller ping @koenpunt The diff looks weird. Did you mess the last update to  ?'""",,,,,,,,,,,,,,,,,
chosen,166,open,39,2011-08-07 17:22:00,13.97,1,,,"b""b' @stof what looks weird? And yes recently merged it with '""",,,,,,,,,,,,,,,,,
chosen,166,open,closed,2012-09-03 21:48:50,266.83,2,26,13,,,,,,,,,,,,,,,,,,
chosen,166,open,reopened,2012-09-03 21:48:55,0.08,2,26,13,,,,,,,,,,,,,,,,,,
chosen,166,open,40,2011-08-07 17:22:00,7.57,,1,,"b""b' @koenpunt the last commit does not look like a proper merge commit"," meaning your PR duplicates some changes done in master recently'""",,,,,,,,,,,,,,,,
chosen,166,open,41,2011-08-07 17:22:00,113.68,,,1,"b'b"" It looks like this could use another rebase. Once it has"," I\'ll add to the chorus of +1\'s! I need this feature on the app I\'m working on at the moment.""'",,,,,,,,,,,,,,,,
chosen,166,open,42,2011-08-07 17:22:00,146.42,1,,,"b'b"" @stof @pfiller I just took a stab at creating a one-commit patch for this pull request"," maintaining @koenpunt as the author: url  It should merge cleanly against : I\'m currently figuring out how to confirm the functionality still works.""'",,,,,,,,,,,,,,,,
chosen,166,open,43,2011-08-07 17:22:00,170.32,,,1,"b'b"" I\'ve confirmed the functionality of this feature works as expected: ![create_option: true]url ""'",,,,,,,,,,,,,,,,,
chosen,166,open,44,2011-08-07 17:22:00,974.6,,,1,b'b\' +1 great workif i don\\\'t want to add new values already via ajax, but after the submit, is there an easy way to decide whether the value is the database-key of an loaded option," or just a via js new added integer value? example:option label=""100"" value=""649"">100 (loaded from db)option label=""1000"" value=""429"">1000 (loaded from db)option label=""10"" value=""10"">10 (added via js"," stored in db after submit) if there would be an record in db with the key ""10"" and value=""123""", there is no way to distinguish them thx 4any help\'',,,,,,,,,,,,
chosen,166,open,45,2011-08-07 17:22:00,1318.75,,,1,"b""b' +1great and useful"," thanks!'""",,,,,,,,,,,,,,,,
chosen,166,open,46,2011-08-07 17:22:00,917.0,,1,,"b""b' Merge?'""",,,,,,,,,,,,,,,,,
chosen,166,open,47,2011-08-07 17:22:00,732.93,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,
chosen,166,open,48,2011-08-07 17:22:00,870.08,,1,,"b""b' So"," has this feature already being merged or not? It would be a killer feature I think.'""",,,,,,,,,,,,,,,,
chosen,166,open,49,2011-08-07 17:22:00,1018.07,,,1,"b""b' +1 for the merge!'""",,,,,,,,,,,,,,,,,
chosen,166,open,50,2011-08-07 17:22:00,70.62,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,
chosen,166,open,51,2011-08-07 17:22:00,1112.68,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,
chosen,166,open,52,2011-08-07 17:22:00,1167.22,,1,,"b'b\' +1 (Had to move to ""Select2"" because of this needed functionality.)\''",,,,,,,,,,,,,,,,,
chosen,166,open,53,2011-08-07 17:22:00,1171.52,,1,,"b""b' +1 was tempted by Select2 too"," but removed the width class from the chzn-container and used media queries to style it.'""",,,,,,,,,,,,,,,,
chosen,166,open,54,2011-08-07 17:22:00,1353.0,,1,,"b""b' Has anyone had any issues with double posting when making requests? When I try to create a new option"," it sends two post requests to the server.'""",,,,,,,,,,,,,,,,
chosen,166,open,55,2011-08-07 17:22:00,1355.53,1,,,"b""b' @hitchcockwill please double check that you are not including two times jquery"," I was experimenting that problem in another project cause I was including two versions of jquery by mistake'""",,,,,,,,,,,,,,,,
chosen,166,open,56,2011-08-07 17:22:00,1380.73,,1,,"b'b"" @jdsampayo I\'ve double checked to make sure that the plugin is only being initiated once. I\'ve tested two different configurations: one with AJAX and one without AJAX. The configuration without AJAX only gets called once", but as soon as I add the post," it gets called twice. Check it out: url ""'",,,,,,,,,,,,,,,
chosen,166,open,57,2011-08-07 17:22:00,1408.53,1,,,b'b\' @hitchcockwill your code looks correctly for me," I suggest that you include in your project the non minified version of the chosen js and add a  just before line 964 that is where your ajax will be called:""return (this"," terms);"" Or check the function ""result_select"""," that is the one that executes ""select_create_option"""," and from there goes to the call ""create_option"""," probably ""result_select"" is called more times cause it is invoked with keyboard strokes also. Sorry", I can not be of more help.\'',,,,,,,,,,,
chosen,166,open,58,2011-08-07 17:22:00,0.9,,,1,"b'b"" @jdsampayo Thanks for your input. I\'ll keep looking into it.""'",,,,,,,,,,,,,,,,,
chosen,166,open,59,2011-08-07 17:22:00,47.7,,1,,"b""b' @hitchcockwill There was an issue: [Callback getting called twice]url  but it was resolved with url  but I know see it was never merged into this PR branch. Done this now.'""",,,,,,,,,,,,,,,,,
chosen,166,open,60,2011-08-07 17:22:00,702.23,,1,,"b'b"" At the risk of exposing myself as a complete nub"," can anyone tell me how I\'d get this plug-in to work with the cake file? Or point me in the direction of some in depth document? The documentation provided is to vague for someone as green as me.""'",,,,,,,,,,,,,,,,
chosen,166,open,61,2011-08-07 17:22:00,745.12,,1,,"b'b"" ok At 2012-11-20 17:31:31",number8pie notifications@ wrote: At the risk of exposing myself as a complete nub," can anyone tell me how I\'d get this plug-in to work with the cake file? Or point me in the direction of some in depth document? The documentation provided is to vague for someone as green as me. \\xc2\\xa1\\xc2\\xaaReply to this email directly or view it on GitHub.""'",,,,,,,,,,,,,,,
chosen,166,open,62,2011-08-07 17:22:00,753.0,,,1,"b'b\' ""minglemingle commented 5 minutes agook"" I can\\\'t seem to find the ""OK"" key on my keyboard ;-). If that\\\'s a joke", you\\\'re a funny guy.\'',,,,,,,,,,,,,,,,
chosen,166,open,63,2011-08-07 17:22:00,155.02,,,1,"b""b' Has this been merged back into chosen yet? I tried out your master branch and this works great.'""",,,,,,,,,,,,,,,,,
chosen,166,open,64,2011-08-07 17:22:00,687.73,,,1,"b'b"" Master of @koenpunt \'s fork works perfectly for us"," please merge...""'",,,,,,,,,,,,,,,,
chosen,166,open,65,2011-08-07 17:22:00,398.05,,,1,b'b\' Hey guys," what\\\'s the status on this? Look at the number of ""+1"" and ""works great""  community _really_ wants this!  Is there a reason it\\\'s not being merged in?\''",,,,,,,,,,,,,,,,
chosen,166,open,66,2011-08-07 17:22:00,208.45,,1,,"b'b"" +1  Been searching for this over the past couple of days. Is there any way to vote for this pull request? Otherwise"," I guess I\'ll have to just replace our current version of Chosen with koenpunt\'s fork.""'",,,,,,,,,,,,,,,,
chosen,166,open,67,2011-08-07 17:22:00,701.73,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,
chosen,166,open,68,2011-08-07 17:22:00,1412.1,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,
chosen,166,open,69,2011-08-07 17:22:00,1054.72,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,
chosen,166,open,70,2011-08-07 17:22:00,289.37,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,
chosen,166,open,71,2011-08-07 17:22:00,931.48,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,
chosen,166,open,72,2011-08-07 17:22:00,1044.55,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,
chosen,166,open,73,2011-08-07 17:22:00,1374.12,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,
chosen,166,open,74,2011-08-07 17:22:00,1330.7,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,
chosen,166,open,75,2011-08-07 17:22:00,275.18,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,
chosen,166,open,76,2011-08-07 17:22:00,4.48,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,
chosen,166,open,77,2011-08-07 17:22:00,1078.5,,,1,"b'b"" I\'ve rebased the branch on instead of merging the changes"," because merging caused issues every time (I wasn\'t familiar with when I started this branch..). So it\'s now up to date with Chosen 0.9.12 and future updates are going to be a breeze :)""'",,,,,,,,,,,,,,,,
chosen,166,open,78,2011-08-07 17:22:00,1079.9,1,,,"b""b' And also separated the examples with option adding from the original"," because the html files became too messy. '""",,,,,,,,,,,,,,,,
chosen,166,open,79,2011-08-07 17:22:00,777.42,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,
chosen,166,open,80,2011-08-07 17:22:00,916.15,,1,,"b""b' But there is no callback function for the add option?I would like to add a option with AJAX post to store it in the database.'""",,,,,,,,,,,,,,,,,
chosen,166,open,81,2011-08-07 17:22:00,719.67,,1,,"b""b' See usage instructions for the at the top of [this page]url '""",,,,,,,,,,,,,,,,,
chosen,166,open,82,2011-08-07 17:22:00,24.57,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,
chosen,166,open,83,2011-08-07 17:22:00,1035.47,,1,,"b""b' +1 please '""",,,,,,,,,,,,,,,,,
chosen,166,open,84,2011-08-07 17:22:00,1330.5,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,
chosen,166,open,85,2011-08-07 17:22:00,1369.7,,,1,"b'b"" @koenpunt"," thanks for staying on top of this for so long. The pull request still looks good.  I would remove the whitespace changes since they\'re not on-topic. :+1:""'",,,,,,,,,,,,,,,,
chosen,166,open,86,2011-08-07 17:22:00,71.43,,1,,"b""b' The whitespace changes are the result of the inconsistency of CoffeeScript"," but as they are generated using  this should not be a problem too merge.'""",,,,,,,,,,,,,,,,
chosen,166,open,87,2011-08-07 17:22:00,101.07,,1,,"b""b' ah", since the whitespace changes are in generated files disregard my comment," and thanks.'""",,,,,,,,,,,,,,,
chosen,166,open,88,2011-08-07 17:22:00,1070.18,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,
chosen,166,open,89,2011-08-07 17:22:00,1090.9,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,
chosen,166,open,90,2011-08-07 17:22:00,1294.85,,1,,"b""b' :+1:'""",,,,,,,,,,,,,,,,,
chosen,166,open,91,2011-08-07 17:22:00,56.7,,1,,"b'b"" I think the only thing I\'m noticing with this is that adding a new item isn\'t triggering the select\'s onchange function. I guess I could mess with the callback to trigger it but that seems roundabout"," right?""'",,,,,,,,,,,,,,,,
chosen,166,open,92,2011-08-07 17:22:00,74.17,,1,,"b""b' This seems to do what I want as a workaround.  '""",,,,,,,,,,,,,,,,,
chosen,166,open,93,2011-08-07 17:22:00,137.8,,1,,"b""b' :+1: to this"," please merge'""",,,,,,,,,,,,,,,,
chosen,166,open,94,2011-08-07 17:22:00,285.7,,1,,"b""b' :+1: '""",,,,,,,,,,,,,,,,,
chosen,166,open,95,2011-08-07 17:22:00,552.18,,1,,"b""b' :+1: '""",,,,,,,,,,,,,,,,,
chosen,166,open,96,2011-08-07 17:22:00,635.32,,1,,"b""b' No more :+1: comments"," @harvesthq know we all want this merged.'""",,,,,,,,,,,,,,,,
chosen,166,open,97,2011-08-07 17:22:00,692.32,,1,,"b""b' :+1: '""",,,,,,,,,,,,,,,,,
chosen,166,open,98,2011-08-07 17:22:00,406.47,,1,,"b""b' _sigh_'""",,,,,,,,,,,,,,,,,
chosen,166,open,99,2011-08-07 17:22:00,1148.42,,1,,"b""b' :+1:'""",,,,,,,,,,,,,,,,,
chosen,166,open,100,2011-08-07 17:22:00,1176.5,1,,,"b'b"" I don\'t want to start a philosophical argument in this thread", but I suspect the reason this has taken so long to be merged is that it represents a departure from some of chosen\'s core design constraints:Degrade without loss of functionality (clients without JS support won\'t be able to add entries)Work within the existing structures (select elements etc) rather than extending their capabilities (similar to the first point) That said, I think it\'s such a useful extension that it makes sense to include," with a note in the docs explaining the tradeoff to downstream developers. It\'s important to note that this change will have no effect unless it is explicitly enabled.""'",,,,,,,,,,,,,,
chosen,166,open,101,2011-08-07 17:22:00,782.08,,1,,"b""b' @edrex-janrain seems to be correct. Best option available is for @koenpunt to keep his fork up to date.'""",,,,,,,,,,,,,,,,,
chosen,166,open,102,2011-08-07 17:22:00,818.48,1,,,"b""b' Enticing comment from @pfiller over on #320 four days ago::scream_cat: '""",,,,,,,,,,,,,,,,,
chosen,166,open,103,2011-08-07 17:22:00,825.7,,1,,"b""b' #749 too:'""",,,,,,,,,,,,,,,,,
chosen,166,open,104,2011-08-07 17:22:00,933.78,,,1,"b'b"" Thanks for such a lively discussion everyone. And thanks to @koenpunt for keeping this thread up-to-date over a long", long time period. As I mentioned in other threads, I do think that this is the best implementation of option adding that\'s been made available to Chosen. The interface for actually adding something to the list makes sense to someone using it for the first time and the code fits well into the existing structure. That being said, this kind of functionality sits right on the edge of the kinds of things I think are appropriate for Chosen. When we built Chosen initially, it was a with the mindset that HTML select boxes suck and we should do something to make them better. To date, almost all features that have been added to Chosen can be described as (a) mimicking standard HTML select box behavior or (b) improving the interface for existing select box behavior. Adding options, while really useful, is obviously not something a normal select box can do. In fact, the entire purpose of a select box is to give a user a defined set of choices.  If and when this gets merged, it adds another level of code debt to Chosen. Every feature or option that gets added comes with a new requirement for click testing and code that grows slightly more brittle. We need to be 100% certain that it\'s the right fit for Chosen before we commit to maintaining that debt. The really good news is that, thanks to @koenpunt and the magic of Git, you don\'t need to wait for us to mrege in order to use this. Koen\'s fork is available right now for anyone who wants to use it in their project. I know it\'s frustrating to watch something just sit without word from the project maintainers like this. In the last month, we\'ve put a ton of work and time into cleaning up the Chosen repo (just look at our [pulse]url  so we could really focus on the bigger picture feature decisions. With some of the noise cleared," hopefully we can focus on things like this and work on making Chosen even better than ever.""'",,,,
chosen,166,open,105,2011-08-07 17:22:00,1275.6,,,1,"b'b"" While I agree with the points @pfiller has made", I think there is a bigger issue here: Has chosen, or the communities need from chosen, outgrown the project\'s initial scope?  This is a great problem to have in my opinion but at this point, there is a decision to be made.  Do you keep things as they were intended, HTML select boxes suck and you address only that, or do you grow the project based on demand?  I\'m not one to make this decision of course but as an outside observer, one that happens to need this feature like the countless others, I think this is the point things are at.  The reason I believe this is because the feature being requested is such a highly  feature that if chosen doesn\'t address this feature itself, forks will happen and users will be in a bind: Choose the official, up to date project without the feature you need (requiring you to roll your own to get the feature) or choose the potentially out of date fork that adds this one extra feature. Now, this is just my opinion and it was not intended to convince or argue a point or anything like that, just trying to paint the picture as I see it.  I happen to be new to chosen myself and I came across this project trying to find a widget similar to Jira\'s labels  StackOverflow\'s tags .  Chosen\'s functionality and aesthetics are spot on for such a component other than the feature being requested.  I\'m sure others got here looking for some similar type of component. Now, that being said," what can we (the OSS community) do to help you make this decision?  You don\'t have to do this all yourself if you don\'t want to.""'",,,
chosen,166,open,106,2011-08-07 17:22:00,1284.4,,,1,"b'b"" @whitlockjc excellent comment..! I\'d guess most +1ers will agree..""'",,,,,,,,,,,,,,,,,
chosen,166,open,107,2011-08-07 17:22:00,389.18,,1,,"b'b"" I\'m new to Github", and I don\'t know where to put this, so I\'ll put it here. I\'m having trouble implementing this pull into my code. I get an error in my console that reads:  TypeError: item is undefined = true;  (line 814) I have three chained selects: one for state, city and address. They all populate using an ajax call that works just fine with the master chosen files," but I\'d like to have the functionality of adding an address on the fly so I copy over this code and I get the error above when switching the city. Any ideas?""'",,,,,,,,,,,,,
chosen,166,open,108,2011-08-07 17:22:00,1218.2,,1,,"b""b' @berryintlonline Submit it as an issue with a jsfiddle on my repo and I will look into it: url  '""",,,,,,,,,,,,,,,,,
chosen,166,open,109,2011-08-07 17:22:00,98.88,,,1,"b""b' Is there a single source of documentation somewhere for how to use this new functionality? Perhaps an up-to-date gist? Thanks.'""",,,,,,,,,,,,,,,,,
