REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,2737,closed,12,2014-11-05 14:49:41,1149.32,,1,,"b'b"" @xethorn why wouldn\'t it make it? not support all the data types that dynamodb supports feels kinda limiting. ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,2737,closed,13,2014-11-05 14:49:41,7.52,,1,,"b""b' @jrydberg : Unsure. I think the owner of the repo has some concerns about retrocompatibility. Feel free to chime in the pull request. '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,2737,closed,14,2014-11-05 14:49:41,241.62,,1,,"b""b' Looks like this is fixed in boto v2.35.2.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,2737,closed,15,2014-11-05 14:49:41,3.22,,1,,"b""b' Yes \\xe2\\x80\\x93\\xc2\\xa0this issue should be marked as fixed.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,2737,closed,16,2014-11-05 14:49:41,0.48,,,1,"b""b' @Katafalkas @danielgtaylor"," feel free to close. Thanks for merging the PR!'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,2737,closed,closed,2015-08-19 19:28:55,630.23,2,14,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,2737,closed,17,2014-11-05 14:49:41,1115.78,,1,,"b""b' Do we have any document or example for put item of Map type into dyanmodb using boto?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,2737,closed,18,2014-11-05 14:49:41,1152.77,,1,,"b""b' Highly recommend to switch to Boto3: url  If you cannot:  url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,2737,closed,-,-,-,2,16,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,2824,open,opened,2014-12-18 16:54:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,2824,open,title,2014-12-18 16:54:33,00:00,,1,,"b'b"" Boto cannot find S3 objects where the name begins with a forward slash (\'/\')""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,2824,open,body,2014-12-18 16:54:33,00:00,,1,,"b'b"" This might be a dupe of a previous issue: url  Having your application encode the URL prior to storing objects in S3 is a good workaround", but it won\'t work in cases where Boto needs to read an object written by another application that happens to begin with a forward slash. I looked at the debug output of for keys that do begin and do not begin with  , and found that the URI sent with the HEAD in both cases begins with only a single  . Somewhere," the extra is getting dropped before the request is sent to S3.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,2824,open,1,2014-12-18 16:54:33,47.4,,1,,"b'b"" Also", if you use with a path that is prefixed by one or more forward slashes, they are removed. This is easy to avoid, but if you\'re working with objects placed by another application," then calling on the result of a can have surprising results.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,2824,open,2,2014-12-18 16:54:33,34.88,,1,,"b""b' Looks like the answer is to use  . I found this in url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,2824,open,closed,2014-12-18 18:16:50,82.28,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,2824,open,3,2014-12-18 16:54:33,2.85,,1,,"b""b' Actually"," should this issue still be open? It seems like failing to operate properly on the result of a could be considered a bug even with the work-around.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,2824,open,reopened,2014-12-18 18:19:41,2.85,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,2824,open,4,2014-12-18 16:54:33,904.42,,1,,"b'b"" I am seeing this behavior also with some misapplied log files created right within the AWS console (ie log prefix started with /). (Listing a bucket and asynchronously storing the names to a queue for later processing.) However", turning on conn = (suppress_consec_slashes=False) worked for me as a workaround, at least for what I\'m currently working with. I think it could still be considered a bug (since output of  should be correct), but from the other things Mitch has said," this sounds like a really risky one to actually try to fix.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,2824,open,-,-,-,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,2933,open,opened,2015-02-04 20:52:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,2933,open,title,2015-02-04 20:52:37,00:00,,1,,"b""b' CORS add_rule()","  error preventing allowed_header check.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,2933,open,body,2015-02-04 20:52:37,00:00,,1,,"b'b\' S3 CORS clearly isn\\\'t being used very much. Simple copy paste error in  ""add_rule()"" when passing a single ""allowed header"" as a string. allowed_origin variable was incorrectly being used twice when the second type check should have been allowed_header (similar to expose_header check). All other tags are handled correctly.\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,2933,open,1,2015-02-04 20:52:37,217.13,,,1,"b'b"" Thanks for the pull request! Seems we don\'t have a test covering this use case. Would you mind adding a unit test for this?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,2933,open,2,2015-02-04 20:52:37,94.77,,,1,"b""b' @danielgtaylor just added new test to cover this issue. Thanks!'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,2933,open,closed,2015-03-03 16:26:47,1174.17,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,2933,open,reopened,2015-03-03 16:27:00,0.22,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,2933,open,-,-,-,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,3210,open,opened,2015-06-03 19:17:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,3210,open,title,2015-06-03 19:17:05,00:00,,1,,"b""b' register_task_definition is missing the ability to define volumes.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,3210,open,body,2015-06-03 19:17:05,00:00,,1,,"b""b'   takes only two arguments", family and container_definitions," however the actual API call has another argument of volumes. There is no way to currently use the boto with ECS. url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,3210,open,1,2015-06-03 19:17:05,245.18,,1,,"b""b' We are de-prioritizing service updates to boto 2.x when they are available in boto3"," which can be used in conjunction with boto 2.x if necessary. [Here]url  that operation in the boto3 docs.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,3210,open,closed,2016-03-28 23:22:16,245.18,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,3210,open,2,2015-06-03 19:17:05,322.7,,1,,"b""b' What if I were to step up to the plate and maintain boto instead?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,3210,open,3,2015-06-03 19:17:05,1122.67,,1,,"b'b"" @gholms My wording was far to strict", for which I apologize. I edited my comment (and any similar comments on other issues) to emphasize that we are de-prioritizing service updates when those updates are available in boto3. We\'re still open to updates and Pull Requests, with the caveat that we believe the python community is best served, going forward, by putting our main effort into boto3 (there is some discussion on this [here]url  and in other place). We haven\'t done as great a job reviewing pull requests and issues as we should have," and we\'re working to improve that.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,3210,open,reopened,2016-03-29 23:27:38,5.37,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,3210,open,4,2015-06-03 19:17:05,12.58,,,1,"b""b' My team still has a substantial boto-using code base.  As much as we might like to port everything to boto3", that takes time.  It is quite difficult to use both the boto and boto3 interfaces for the same service at once because we wind up writing adapters for everything," so sometimes it just makes more sense to submit patches to boto.  If you need assistance reviewing pull requests I am happy to help with that.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,3210,open,-,-,-,0,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,3263,closed,opened,2015-07-09 03:01:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,3263,closed,title,2015-07-09 03:01:24,00:00,,1,,"b""b' Problem importing boto in Python 3 running under Google Cloud'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,3263,closed,body,2015-07-09 03:01:24,00:00,1,,,"b'b"" Importing the module fails with the following message: After changing the line to  I got the error: So I simply imported urllib3 as urllib2: This seemed to solve the problem and I am now able to import boto. I haven\'t fully tested it to verify everything is working though (although I don\'t see why it shouldn\'t). For the record", my Python version is 3.4.2 and boto version is 2.38.0 Regards," Sam""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,3263,closed,1,2015-07-09 03:01:24,760.82,,1,,"b""b' In Python 3.x", using is required, hencewhy you got the error at the line. However, in Python 2.6+, the is optional.  In the , section, this exists: Thus, this is one of those things that needs to be updated for Py3 compatibility I would guess. The same goes for from its docs: You likely have installed because you have Python 3, while boto is coded for for Python 2.6 and 2.7.  TLDR: Boto is not 100% Python 3 ready yet," so YMMV. '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,3263,closed,closed,2015-07-15 01:27:42,1346.3,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,3263,closed,2,2015-07-09 03:01:24,433.22,,1,,"b'b"" Reopening"," this is causing py3 failures on travis.  We need to look into this and figure out what\'s going on.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,3263,closed,reopened,2015-12-21 22:55:26,1287.73,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,3263,closed,3,2015-07-09 03:01:24,1.68,,1,,"b""b' This is also being investigated here: url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,3263,closed,4,2015-07-09 03:01:24,1.93,,,1,"b'b"" Ahh", that explains why google\'s in the stack trace.  Interesting.  The code that\'s failing is not part of boto," it\'s a plugin that boto\'s loading at runtime. I\'ll need to see what we can do about that.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,3263,closed,5,2015-07-09 03:01:24,50.7,,1,,"b'b"" The problem boils down to the fact that the travis CI machines have a global file that is automatically being loaded.  One of the plugins called out in the file is not compatible with python3. Given we don\'t actually want to load a boto config file"," the easiest work around is to just set  .  I\'ve commented on the tracking issue on travis that the ideal solution is to a) get that plugin compatible with python3 or b) remove that line from  .  I\'ll keep tracking that issue but I think for now I\'d like to go ahead and just set this env var to get our builds passing in boto.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,3263,closed,6,2015-07-09 03:01:24,118.45,,1,,"b""b' Fixed via url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,3263,closed,closed,2015-12-22 01:48:12,172.77,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,3263,closed,-,-,-,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,3688,closed,opened,2017-02-24 06:32:09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,3688,closed,title,2017-02-24 06:32:09,00:00,,1,,"b""b' sqs region related signature fixed.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,3688,closed,body,2017-02-24 06:32:09,00:00,,1,,"b""b' fixed issue for sqs '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,3688,closed,1,2017-02-24 06:32:09,653.48,,1,,"b""b' better to use the current sqs endpoint. here url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,3688,closed,closed,2017-02-24 17:25:38,653.48,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,3688,closed,reopened,2017-02-24 18:13:51,48.22,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,3688,closed,2,2017-02-24 06:32:09,48.47,,1,,"b""b' no additional test update needed with this commit '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,3688,closed,closed,2018-05-30 03:54:13,580.37,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,3688,closed,-,-,-,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,3746,open,opened,2017-07-31 11:19:54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,3746,open,title,2017-07-31 11:19:54,00:00,,1,,"b""b' ec2/ add filter parameter to trim_snapshots()'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,3746,open,body,2017-07-31 11:19:54,00:00,,,1,"b""b' Rebased url  (I no longer have access to the kixeye organization). This patch allows you to filter the trimmed snapshots. In some cases you may not want to trim all snapshots in an account or you may not have the same retention requirements for all snapshots. With this patch you can filter the snapshots to be trimmed by a tag.  If you require any changes before merging"," let me know.  Thanks.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,3746,open,closed,2017-08-14 18:59:15,459.35,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,3746,open,reopened,2017-08-14 18:59:19,0.07,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,3746,open,closed,2017-08-17 09:41:37,882.3,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,3746,open,reopened,2017-08-17 09:41:41,0.07,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,3746,open,1,2017-07-31 11:19:54,1051.45,,,1,"b""b' @kyleknap @jamesls @danielgtaylor this was previously approved as #2377 but I had to create a new PR when rebasing.  Please advise if anything further is required.  Thanks.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,3746,open,2,2017-07-31 11:19:54,733.68,,1,,"b""b' @mfschwartz trying to find an active maintainer...'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,3746,open,3,2017-07-31 11:19:54,502.32,,1,,"b'b"" @steve-dave",  I haven\'t worked with the ec2 snapshot code," so I\'d prefer for you to find a maintainer who has.  Mike""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,3746,open,4,2017-07-31 11:19:54,746.93,,1,,"b'b"" @mfschwartz can you recommend an active maintainer that has worked with the code please?  You can see this has been open for a long time", I had it approved years ago (started off as #2377) and added tests, rebased," etc. and I\'m struggling to get anyone\'s attention...""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,3746,open,5,2017-07-31 11:19:54,480.53,,1,,"b""b' @kyleknap @jamesls @danielgtaylor @mfschwartz ping'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,3746,open,6,2017-07-31 11:19:54,504.63,1,,,"b'b"" @steve-dave in response to your question from Feb 8", I haven\'t been very involved with the boto community for some time," so unfortunately I don\'t have suggestions of a committer you could ask to  this change. Sorry.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,3746,open,-,-,-,1,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
