REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,718,open,4,2015-09-19 16:12:43,31.87,1,,,"b""b' best to increase RF of the zipkin keyspace.(answers more to the availability than performance):+1: '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,718,open,5,2015-09-19 16:12:43,689.0,,1,,"b'b"" so realizing that the getServices isn\'t actually called by the javascript yet. Also"," I noticed a special case. WDYT about this? if  < 3 don\'t cacheotherwise set TTL on the http response to 30 seconds?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,718,open,6,2015-09-19 16:12:43,26.13,,,1,"b'b"" Isn\'t 30 seconds a bit low are new services created that often? I was thinking about adding a property allowing to set this timeout to a custom value at web startup and setting the default to 5 minutes"," is that too long? Optimization when not to cache sounds good. I\'ll make a PR fpr the js side later today. I noticed / was removed from available endpoints... should I put that back in?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,718,open,7,2015-09-19 16:12:43,2.2,,,1,"b'b"" Honestly I don\'t know what\'s the right value.. there\'s a special case ofbootstrapping"," which I think the minimum count would cover.. Perhaps 5mafter that is a decent value. Probably only way to find out is to spike it! Thanks for the offer for the javascript change! Note that ideally we\'dremove the call from  while at it.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,718,open,8,2015-09-19 16:12:43,59.08,,,1,"b'b\' @mzagar ""/"" can be put back in.. sure. We just want to remove the call in the  side once that\\\'s done. PS we had a chat on url  about wanting to do caching at the http-level", addressed by the browser. Browsers know how to deal with cache headers w/o creating special-caches in scala :) Best way forward is to do as much as possible to get the UI javascript-only. Put another way, a tactical scala cache just for services would probably end up as tech debt.\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,718,open,closed,2015-10-02 20:24:30,251.78,1,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,718,open,reopened,2016-02-17 01:34:04,309.57,1,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,718,open,9,2015-09-19 16:12:43,358.48,,1,,"b'b"" @yurishkuro @eirslett let\'s continue the chat from url  here"," as the history is here""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,718,open,10,2015-09-19 16:12:43,380.98,1,,,b'b\' To summarize status quo," the query server sends back a cache header when there are more than 3 services present: url  The actual age is assigned via the flag """"", which is incidentally not currently mapped as an environment variable. The zipkin-web server _should_ forward this header all the way to javascript (or any other caller). I suspect if it wasn\\\'t, @mzagar would have complained :P However, we have no test on zipkin-web to verify forwarding doesn\\\'t lose the header. The main reason is that zipkin-web is an older framework than finatra, and doesn\\\'t support feature tests.\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,718,open,11,2015-09-19 16:12:43,968.95,,,1,"b'b"" PS something Eirik mentioned was interesting. If 100s of service names strings are that slow", and for some reason HTTP cache headers aren\'t an option, a decorating SpanStore which caches in memory would be something those doing custom builds could add," if the middleware itself doesn\'t have a caching feature.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,718,open,12,2015-09-19 16:12:43,1006.37,,1,,"b'b"" We could add a cache layer with an environment variable to set TTL (default to 0 seconds", which disables the cache?)Ideally, people shouldn\'t have to do custom builds," if we can avoid it?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,718,open,13,2015-09-19 16:12:43,1007.55,,1,,"b""b' Another option is to deploy varnish as middleware on top of zipkin-query", to handle the caching. Then we only need cache headers," but the deployment becomes much more complex.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,718,open,14,2015-09-19 16:12:43,1079.07,1,,,"b'b"" I really think we should get most mileage out of the other cache setting wehave now (cache-control). If we find this is a fools errand", I\'d prefer weremove it and make a different parameter that works. one in-one out. In general I don\'t like the idea of doing in-memory caching in the queryserver. Guava and similar caches add more edge cases to the code, and inthis case," it is one api that sends very little data. What happens ifsomehow spanNames degrades in performance.. do we need another env property?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,718,open,15,2015-09-19 16:12:43,1381.67,,1,,"b'b"" We already did that a few months ago"," and I am still occasionally seeing the dropdown staying blank for a second or more after page loading. I feel it\'s a combination of transferring large JSON (via two hops due to query service running separately) and DOM creation altogether result in this visible latency. It just seems like the wrong design that the UI needs to keep re-loading this large list. Soon our list of services will be approaching a 1000.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,718,open,16,2015-09-19 16:12:43,117.77,,1,,"b'b"" I haven\'t tested the UI with 1000 service names yet. Might be worthwhile to stub the JSON API calls"," and measure the impact on DOM rendering time in isolation?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,718,open,17,2015-09-19 16:12:43,445.45,1,,,"b'b"" So", there are plenty of control and monitoring UIs with relatively stable things like buckets, application lists or tenants. I doubt that the supporting UIs require modification to the services they serve. Ex I doubt someone changed S3 bucket api to cache in support of AWS console, although S3 bucket list is quite a fast api anyway! I tend to see refresh buttons on UIs.. but I\'m sure there are other ways, too (ex buddy servers etc) Is there a way we can solve this lag problem without affecting the query server directly? I\'d prefer us to not have the maintenance of special-casing certain endpoints due to rendering delays," if at all possible.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,718,open,18,2015-09-19 16:12:43,1036.87,,1,,"b""b' I tried creating 1000 service names in the UI to measure the impact on rendering time: This basically replaces the API response with a list of service names", service0, service1, service2 ... service999.The impact on rendering time was minimal," there was no visual cue showing that the latency was higher than when rendering 15-20 service names.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,718,open,19,2015-09-19 16:12:43,199.85,,1,,"b'b"" We have hundreds of services here at pinterest and we see the lag in the UI dropdown being populated. So my experience is same as @yurishkuro\'s. Can we add an environment variable to set the ?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,718,open,20,2015-09-19 16:12:43,341.58,,1,,"b'b"" @mansu are you saying that your browsers aren\'t honoring the cache-control headers? or that you feel the timeout is too short?  Bear in mind that the UI is pure javascript and hits a normal http api. In other words"," cache headers can also be affected by nginx or similar normal web tier tech.  url ex. here\'s a caching option url ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,718,open,21,2015-09-19 16:12:43,358.42,,,1,"b'b"" @mansu lol it is already configurable", just not documented  Here\'s the default, which is in seconds.  -max-age:300  This value can be overridden by system properties or any other [alternative supported by Spring Boot]url  For example," you can upper-case it as an ENV variable.  ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,718,open,22,2015-09-19 16:12:43,478.22,,,1,"b'b"" @adriancole ah"," that works also. Looked around for setting values via command line but couldn\'t find anything right away. Thanks!""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,718,open,-,-,-,4,13,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,782,closed,opened,2015-10-20 22:26:36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,782,closed,title,2015-10-20 22:26:36,00:00,,1,,"b""b' AuthN Support'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,782,closed,body,2015-10-20 22:26:36,00:00,,,1,"b""b' In our deployment of Zipkin", some internal customers are asking for authentication support, such that we can restrict the access on a per-service level. The reason for this is mostly that binary annotations may contain security-sensitive information. What I would be interested in is securing the query service via some form of auth," and then modifying web to prompt and forward that information. Thoughts?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,782,closed,1,2015-10-20 22:26:36,72.93,1,,,b'b\' The terminates all traffic from the UI. One way to reduce surface area is to only expose  . There\\\'s work to do in order to lock that down, and bear in mind I\\\'ve not seen all things possible in finagle-land. is a [TwitterServer]url  and very similar to [Finatra]url  Most patterns of Finatra could be applied to  . To do authentication, you\\\'d likely end up writing a filter or explicit code. I\\\'ve found two examples:  [finatra-angular-example]url  and [finatra-tweet-example]url  The subject of authorization would be slightly more complex. There\\\'s a mix of responsibilities inside  , presumably folks optimizing for how much data is going to the browser, but honestly, I\\\'ve no idea. This mix presents itself as some javascript components calling json endpoints, and mustache template rendering doing other things. This scatters the authorization concern a bit," as if there was only a ""normal"" json query api", you could just secure that. For example, to authorize by service, code would likely need to wrap the underlying SpanStore object as that\\\'s the choke-point for data. The work involved in unwinding this problem is essentially refactoring the javascript UI to only use the query server\\\'s api. Authorization code could be much simpler, even at the http abstraction. That said, there would be a caveat, which is that you need to inspect the json to ensure a call to getTraces (by id) doesn\\\'t accidentally return data the user shouldn\\\'t see. That\\\'s because it isn\\\'t likely all storage implementations will be able to support transparent authorization. Regardless, once the UI only makes calls to a narrowly defined set of endpoints, you\\\'d have relatively straight-forward authorization. This would be whatever you can code in finatra, or any number of established patterns supported by [Spring Boot]url  such as [OAuth]url  (as [zipkin-java]url  is a boot app)\'',,,,,,,,,,,,,,,,,
zipkin,782,closed,2,2015-10-20 22:26:36,26.32,,1,,"b""b' All I can add to that is that", while securing the Java query server (and also collector now) will be very straightforward, you would probably have to write your own UI in order to deal with the user experience of being denied access (assuming authentication could be done as a separate service," which is fairly easy if you have one already doing oauth etc.).'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,782,closed,3,2015-10-20 22:26:36,781.05,,1,,"b""b' Finatra being based on Finagle"," I imagine it would be possible to make some sort of a Filter to perform authentication and resource protection scheme but UI work would be needed and probably some way to model the security model.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,782,closed,4,2015-10-20 22:26:36,220.92,,,1,"b'b"" Closing due to lack of activity. Zipkin is no longer based on Finagle directly", but on Finatra.I think you\'re left with 2 options: 1) put  in front of zipkin, to handle authentication (cannot be fine-grained)2) fork zipkin, to make a version with authentication support We\'re quite limited on resources," so I don\'t think autentication is something we would prioritise. (Feel free to reopenthis issue if any project members disagree!)""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,782,closed,closed,2016-03-16 16:47:50,1101.23,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,782,closed,reopened,2017-03-13 05:31:47,763.95,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,782,closed,5,2015-10-20 22:26:36,781.7,,1,,"b'b"" Re-opening for @devinsba who has restarted an investigation on this (#1537). I\'m adding some notes to help frame thing", and thankful for the help.  The current topic is custom auth (also how any instrumentation might produce it). This will be easier for something like sleuth (as it uses the same language and library), so particularly important to consider non-jvm instrumentation, too.  To frame things, I think the idea is to understand what\'s sustainable and sensible to support wrt auth either directly (some auth module that covers all http), or indirectly (swap out http ui or collector for something secured). This is important as folks have different security contexts (some api key, some basic auth, some oauth). Also, afiak, the only http span reporters that support auth only do so because their underlying libraries do.  To set this up for success, I\'m pinging some folks who have custom http collectors for insight on what auth means for them (wrt at least collector, but perhaps ui if willing to share)  @trustin and @anuraaga (armeria collector) @marcingrzejszczak (some folks do [custom auth]url  in sleuth, presumably via custom servers?) @kevinmdavis @denyska (stackdriver zipkin) @nicmunroe riposte @pavolloffay hawkular  then other folks who have requested auth, but not on this thread, yet (at least @jquatier)  One thing of note is that while you can add transports to the zipkin-server (like sqs, etc), you currently cannot modify the http configuration. I think this is an artificial constraint, which we can likely change. For example, zipkin-ui autoconfiguration exists independently, so it should be possible to change UI authorization without affecting the http transport. However," it should also be possible to change the http transport for reasons including auth (ex performance which I know others have done in the past). ""'",,,,,,,,,,,,,
zipkin,782,closed,6,2015-10-20 22:26:36,197.82,,1,,"b'b""  That\'s more related to securing connection between Sleuth and Zipkin. What I think would need to be done here is more related to wrapping the  . In the you have the method which should be used to add tags. You could write an aspect or just provide your own implementation that extends the that would check some security details when somebody calls  .  Another approach would be to provide your custom implementation of the that would first e.g. remove the tags that shouldn\'t be there prior to sending them to Zipkin.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,782,closed,7,2015-10-20 22:26:36,447.37,,1,,"b""b' So it seems there are 2 slightly different concerns here for people:  authentication: securing the webapp", including the span reporting endpoint authorization: securing the data from specific services to only certain users  Neither of these are straightforward as many orgs will have different ways of authenticating applications to each other and authorizing users  Securing the data seems to be more involved change though from securing the endpoints. As @dsyer noted, there are  implication to hiding data from certain users and showing it to others," and there is the question of what kinds of data can be hidden. @srijs maybe you can give more clarity to which types of things (tags? logs? certain ? entire spans?) you would like to have require authorization?  It seems to me that any authorization strategy will require authentication so these two components can be designed separately from each other as long as any design for authorization lays out its assumptions about what the authentication component will provide it'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,782,closed,8,2015-10-20 22:26:36,114.02,,,1,"b'b"" Authentication during collection is probably pretty easy as long as the storage is only accessible from zipkin (a precondition for any authorization I think) SSL certificates work well for providing an identity in internal RPCs and seem to be the standard in linkerd", kubernetes, etc (I use it with armeria too for RPCs, though not with zipkin which I\'d rather be free as in beer ;) ). After that, it\'s just up to the data model to store this restriction some way a somewhat complicated way that doesn\'t require changing the model would probably be some binary annotation like (not really binary at this point...). The collector would validate this annotation against the provided identity (SSL certificate). The web UI could then trust this annotation to authorize when returning spans.  Authenticating and authorizing requests to a web UI tends to be more complicated if I was a Google Apps user I would expect authenticating to be Google Login Oauth and authorizing a lookup of Google groups. Other organizations might have different methods for employee authentication like LDAP. I guess the three components needed would be  1) What are the authorized parts of a span (specific annotations, entire span, etc) 2) Given a span-writing request, what\'s it\'s identity (pluggable, default could be SSL certs) 3) Given a request to the web ui, what identities can it access (pluggable," not sure of a good default)  Edit: I recalled vanilla zipkin might not support SSL I guess that would be a prerequisite to any work on security.""'",,,,,,,,,,,,,,,,,,,,,,,
zipkin,782,closed,9,2015-10-20 22:26:36,10.03,,1,,"b""b' For all who just need a simple oauth2 in front of zipkin web ui we used **nginx** + **oauth2_proxy**: url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,782,closed,10,2015-10-20 22:26:36,1.52,,,1,"b'b"" SPIFFE url  could be a good fit here. If Zipkin supported the SVID  certificate (or even better", the SPIFFE Workload API) then it would (a) be able to automatically extract the service name from the certificate\'s SAN, and (b) would be able to use the associated PK to establish an mTLS connection to the Zipkin server. The SPIFFE infrastructure (eg. url  would automatically issue PKs to each client, and certificate bundles to the server," rotating them as necessary.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,782,closed,11,2015-10-20 22:26:36,479.12,,,1,"b'b"" FYI", (and not about SPIFFE, rather related to a gitter chat)  We all have different ideas on what  needs to be, I\'d welcome folks to describe what they must have in order for this to be solved. Bear in mind that this may impact the http collector endpoint, but not others (ex kafka and rabbit have their own auth mechanisms). It is important to enumerate because we might end up otherwise burning time on a solution no-one can use and no sender supports.  TL;DR; mention what you need or want, and how if at all it impacts your apps (ex do your apps need to share a token or key or password? who manages these?). Mention any workarounds you use today," if you can. Appreciated!""'",,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,782,closed,12,2015-10-20 22:26:36,254.55,,1,,"b'b"" For those who really really want basic auth and no proxy", here\'s a way to bolt-on BASIC auth to an existing zipkin server without modifying it.  Once you have it together," the below shows how to change password (though there\'s an example too) url This requires that you have maven installed. You don\'t need to do any custom code as it is 100% packaging.   Here\'s the only file you need:  ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,782,closed,closed,2018-10-26 06:53:56,82.15,1,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,782,closed,13,2015-10-20 22:26:36,1.95,,,1,"b""b' the above workaround was ported from earlier work by @devinsba .. thanks! url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,782,closed,14,2015-10-20 22:26:36,901.63,,1,,"b'b"" @adriancole", we tested the auth configurations you recommended above and they work nicely but for only the GET APIs and WebUi however there are a issues with securing the POST APIs.  1. The zipkin server\'s POST APIs use undertow, so they are missed in the Spring Security configuration url 2. Clients cannot inject any auth headers, they only add content type url  3. ZipkinRestTemplate is package private so it would be a bad code smell to inject auth headers there.  Just a heads up for those interested in pursuing an auth approach. For the most part," there\'s no way to lock down POST without some sort of private network approach. Maybe the other transports Kafka or Scribe may have a way to auth writing.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
