REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,
Nancy,583,closed,1,2012-03-30 10:28:36,18.73,1,,,"b'b"" Hmm this sounds a bit strange. If view rendering was broken on Mono then I think we\'ve heard about it before. Are you using 0.10? Pretty sure I\'ve seen some tweets about ppl doing Nancy + Mono stuff recently. I will try and confirm this over the weekend""'",,,,,,,,,,,,,,,,
Nancy,583,closed,2,2012-03-30 10:28:36,217.97,,,1,"b'b"" Thanks", I\'m using 0.90, Thought that was the current one," I\'ll pull the latest and try again.""'",,,,,,,,,,,,,
Nancy,583,closed,3,2012-03-30 10:28:36,112.75,,1,,"b'b"" Just tried with 0.10", and it doesn\'t work," just get a 500 error page.""'",,,,,,,,,,,,,,
Nancy,583,closed,4,2012-03-30 10:28:36,285.57,,1,,"b'b"" I just tried it on OSX with Mono 2.10.8 and it worked fineurl  It would help if you shared the code you are trying to use"," it\'s impossible to know if you are trying to do something specific and that is the cause of things""'",,,,,,,,,,,,,,,
Nancy,583,closed,5,2012-03-30 10:28:36,1266.0,,1,,"b'b"" I\'m trying to get the simplest thing working at the moment. here is the code : url ""'",,,,,,,,,,,,,,,,
Nancy,583,closed,closed,2012-04-01 18:09:38,461.03,1,4,2,,,,,,,,,,,,,,,,,
Nancy,583,closed,reopened,2012-04-01 18:10:08,0.5,1,4,2,,,,,,,,,,,,,,,,,
Nancy,583,closed,6,2012-03-30 10:28:36,3.78,,1,,"b'b"" Well.. not tried it but I think I know why it\'s not working. You are trying to render a razor view (razor uses .cshtml and .vbhtml extensions) but your view is using the .html extension .. try changing that and see if it works""'",,,,,,,,,,,,,,,,
Nancy,583,closed,7,2012-03-30 10:28:36,49.1,,,1,"b'b"" I\'ve tried changing the extension to cshtml and sshtml (i thought that was the default view engine)"," still no joy. I could help test it if you like?""'",,,,,,,,,,,,,,,
Nancy,583,closed,8,2012-03-30 10:28:36,177.07,,1,,"b""b' I think I might have isolated the issue. I think this might be a bug with the  dll. I tried exactly the same code with  and got it to work successfully.'""",,,,,,,,,,,,,,,,
Nancy,583,closed,9,2012-03-30 10:28:36,964.1,,,1,"b'b"" Did you manage to isolate this further? My mono environment\'s not been working for a while now as I\'ve been moving around my virtual machines. Will be trying to pin this down asap. If you could gist the module"," view and self-host setup you where using it would help a lot. Thanks""'",,,,,,,,,,,,,,,
Nancy,583,closed,10,2012-03-30 10:28:36,470.77,,,1,"b'b"" Tested this out on mono on a mac and it\'s working fine over here""'",,,,,,,,,,,,,,,,
Nancy,583,closed,11,2012-03-30 10:28:36,469.52,,1,,"b'b"" The self hosting demo at: url  works for me.  I\'m using xubuntu (precise) with Mono version 2.10.8.1""'",,,,,,,,,,,,,,,,
Nancy,583,closed,12,2012-03-30 10:28:36,688.05,,1,,"b""b' @willm After removing the  from the csproj file"," the code at: url  works for me too.'""",,,,,,,,,,,,,,,
Nancy,583,closed,13,2012-03-30 10:28:36,161.0,,,1,"b""b' @PaulCampbell @scitesy thank you both for testing this out. Based on your experience I am going to assume that @willm problem has something to do with his environment and nothing to do with Nancy.'""",,,,,,,,,,,,,,,,
Nancy,583,closed,closed,2012-04-11 19:53:01,102.88,1,8,6,,,,,,,,,,,,,,,,,
Nancy,583,closed,-,-,-,1,8,6,,,,,,,,,,,,,,,,,
Nancy,650,closed,opened,2012-06-18 02:51:00,,,,,,,,,,,,,,,,,,,,,
Nancy,650,closed,title,2012-06-18 02:51:00,00:00,,1,,"b""b' Added new stateless authentication that can be used in a REST api.'""",,,,,,,,,,,,,,,,
Nancy,650,closed,body,2012-06-18 02:51:00,00:00,,,1,"b""b' Stateless authentication was missing for me and I kept seeing other people on the web looking for the same thing. I was designing", what I hoped to be, a REST API. I think, by its nature," a REST api would be stateless. Each request should re-authenticate the caller. The existing authentication methods looked like they used cookies or session to hang on to the logged in user from request to request. The new authentication method I have added (StatelessAuthentication) provides exactly what I needed. I also tried to make it flexible enough for anyone else to implement. I patterned much after your FormsAuthentication class with its respective configurer. Cheers.'""",,,,,,,,,,,,
Nancy,650,closed,1,2012-06-18 02:51:00,17.18,,1,,"b'b\' Here\\\'s how I\\\'m using ""StatelessAuthentication"":  \''",,,,,,,,,,,,,,,,
Nancy,650,closed,2,2012-06-18 02:51:00,39.08,,1,,"b'b\' Hi Skinny. What do you mean by ""Contexts are last in line""? Am I adding this to the pipeline incorrectly?\''",,,,,,,,,,,,,,,,
Nancy,650,closed,3,2012-06-18 02:51:00,119.23,,,1,"b""b' @bsommardahl @AcklenAvenue @skinny do you guys all work together or what? Noticed some stuff where signed off by @bsommardahl is that some sort of GitHub for Enterprise feature? :) A sample application for this would be nice'""",,,,,,,,,,,,,,,,
Nancy,650,closed,4,2012-06-18 02:51:00,445.4,,,1,"b'b"" Working on a sample application now. I work at Acklen Avenue", and, for some reason, all my commits come in under AcklenAvenue. It\'s not completely incorrect," so I haven\'t fought it. :) ""'",,,,,,,,,,,,
Nancy,650,closed,5,2012-06-18 02:51:00,476.9,,1,,"b""b' Needs rebasing =)'""",,,,,,,,,,,,,,,,
Nancy,650,closed,6,2012-06-18 02:51:00,13.65,,,1,"b""b'  was playing tricks on me!'""",,,,,,,,,,,,,,,,
Nancy,650,closed,7,2012-06-18 02:51:00,1208.57,,1,,"b'b"" So"," how does it look? Does this fit in Nancy\'s future?""'",,,,,,,,,,,,,,,
Nancy,650,closed,8,2012-06-18 02:51:00,1395.53,,1,,"b""b' Will have a look at this tonight (btw right now github is telling me it cannot be automatically merged)'""",,,,,,,,,,,,,,,,
Nancy,650,closed,9,2012-06-18 02:51:00,1.63,,1,,"b""b' So just to make sure I get it",,. the idea is to have an auth method that does not use cookies etc to remember you on round-trips," but instead you pass in your credentials each time? Say like an oauth key'""",,,,,,,,,,,,,
Nancy,650,closed,10,2012-06-18 02:51:00,349.38,,1,,"b'b\' That\\\'s the idea. I\\\'m trying to be true to REST that is supposed to be stateless: ""The client\\xe2\\x80\\x93server communication is further constrained by no client context being stored on the server between requests. Each request from any client contains all of the information necessary to service the request", and any session state is held in the client. The server can be stateful; this constraint merely requires that server-side state be addressable by URL as a resource. This not only makes servers more visible for monitoring," but also makes them more reliable in the face of partial network failures as well as further enhancing their scalability."" from url  So", the way I read that in the context of login and auth, the client should be passing in some type of authentication package with each request. \'',,,,,,,,,,,,
Nancy,650,closed,11,2012-06-18 02:51:00,0.58,,1,,"b'b"" Does github have any feedback on why it can\'t be merged automatically. I\'ll fix whatever I need to on my end.""'",,,,,,,,,,,,,,,,
Nancy,650,closed,12,2012-06-18 02:51:00,23.52,,1,,"b'b"" I believe it just needs to be rebased. I have an idea for this pull request that I\'ll let iterate in my head until tomorrow  post it then if i still think it makes sense =D""'",,,,,,,,,,,,,,,,
Nancy,650,closed,closed,2012-06-28 23:06:56,1215.93,0,10,4,,,,,,,,,,,,,,,,,
Nancy,650,closed,reopened,2012-06-28 23:07:00,0.07,0,10,4,,,,,,,,,,,,,,,,,
Nancy,650,closed,13,2012-06-18 02:51:00,5.38,,,1,"b'b"" Great! In the mean time"," I\'ll get it rebased.""'",,,,,,,,,,,,,,,
Nancy,650,closed,14,2012-06-18 02:51:00,384.73,,,1,"b'b"" All in all I really like this one and we\'ll definitely be pulling it into Nancy once the review comment have been sorted out. It\'s going to be a handy thing to have for my OAuth branch :) So the idea I got late last night you already had implemented! It was to use a Func to get the key out. Nicely done! So a part from the inline review comments", there are two general comments too All using statements should be placed inside the namespace declaration to be inline with the convention we use in NancyThere is no nuspec file for it," could you add it so we get a nuget out of it? Thanks!""'",,,,,,,,,,,,,,
Nancy,650,closed,15,2012-06-18 02:51:00,823.83,,1,,"b'b"" I\'ll work on all these over the weekend. ""'",,,,,,,,,,,,,,,,
Nancy,650,closed,16,2012-06-18 02:51:00,26.75,,1,,"b'b"" How\'s the branch looking right now? I think I\'ve made all the changes you were looking for.""'",,,,,,,,,,,,,,,,
Nancy,650,closed,17,2012-06-18 02:51:00,23.12,,,1,"b'b"" If you could rebase it"," then I\'ll pull it in straight away =)""'",,,,,,,,,,,,,,,
Nancy,650,closed,18,2012-06-18 02:51:00,2.32,,1,,"b'b"" I ran \'git rebase StatelessAuthentication\' and it says \'Current branch StatelessAuthentication is up to date.\' I may be doing it wrong. What\'s the syntax I should use?""'",,,,,,,,,,,,,,,,
Nancy,650,closed,19,2012-06-18 02:51:00,3.52,,1,,"b""b' ah. so what you do is checkout your master and pull in ours to that.. then you move over to your stateless branch again and do and resolve any merge conflicts that might happen have a read here on how to manage changes from upstream url '""",,,,,,,,,,,,,,,,
Nancy,650,closed,20,2012-06-18 02:51:00,1.12,,1,,"b""b' By the way is just an alias for our repo. Upstream is normally used as a name for the main repo. To add it you do  '""",,,,,,,,,,,,,,,,
Nancy,650,closed,21,2012-06-18 02:51:00,26.43,,1,,"b'b"" Not sure the rebase worked. I just ran it again to see if it would say that everything was up-to-date", but it\'s having me run the whole rebase again. Honestly, the is my first rebase... always wanted to do it but never had a reason. I\'m working through the rebase again," right now.""'",,,,,,,,,,,,,
Nancy,650,closed,22,2012-06-18 02:51:00,4.18,,,1,"b'b"" if you can\'t get it right.. let me know and I\'ll pull it in locally and doit before I pull it in.. good to learn how to do this though =) On Sat", Jun 30, 2012 at 10:38 PM," Byron Sommardahl <reply@""'",,,,,,,,,,,,,
Nancy,650,closed,23,2012-06-18 02:51:00,26.0,,,1,"b'b"" You\'re right about that. There\'s always a point at which I\'m forced to learn something I\'ve been putting off. :) I believe it\'s rebased correctly this time. I think I need to rebase more often based on that experience.""'",,,,,,,,,,,,,,,,
Nancy,650,closed,24,2012-06-18 02:51:00,8.45,,1,,"b""b' looks alright.. pulled it locally and it looks alright.. you can just do gitk all & in bash and see that your commits are now in a nice string ontop of masterwith no weird merges etc.. going to run it locally and then pull it in =) On Sat", Jun 30, 2012 at 11:09 PM," Byron Sommardahl <reply@'""",,,,,,,,,,,,,
Nancy,650,closed,25,2012-06-18 02:51:00,545.22,,,1,"b'b"" Couple of things to fixseems to think it\'s a class library", not a web projectThe added nuspec is called so forms should be changed to stateless. Copy and paste for the win ;)Looking at your commits, it does look like the rebase didn\'t go as expected, because all of your commits are there in duplicates, each with unique SHA1\'s .. don\'t think it\'s a big deal in this case," but it\'s good to know for future rebases""'",,,,,,,,,,,
Nancy,650,closed,26,2012-06-18 02:51:00,411.78,,1,,"b""b' Any updates on this?'""",,,,,,,,,,,,,,,,
Nancy,650,closed,27,2012-06-18 02:51:00,185.27,1,,,"b'b"" Sorry"," my github notifications were going to spam and I got busy with something for a client. I\'ll fix the things you mentioned today. I\'ll keep in mind my experience with rebase.. hopefully it\'ll go better the second time around. :)""'",,,,,,,,,,,,,,,
Nancy,650,closed,28,2012-06-18 02:51:00,206.33,,1,,"b'b"" I\'m still working on this. ""'",,,,,,,,,,,,,,,,
Nancy,650,closed,29,2012-06-18 02:51:00,79.02,,1,,"b'b\' Is it the rebase that\\\'s the ""problem"" ?\''",,,,,,,,,,,,,,,,
Nancy,650,closed,30,2012-06-18 02:51:00,1414.43,,1,,"b'b"" No", I was reworking the demo. I had not put enough effort into the demo. Now," It\'s much better. It demonstrates a stand-alone rest api and a separate website that hits it. ""'",,,,,,,,,,,,,,
Nancy,650,closed,31,2012-06-18 02:51:00,564.45,,1,,"b'b"" You\'ve left a backup folder in not sure"," but it looks like some of the files in there might be referenced too""'",,,,,,,,,,,,,,,
Nancy,650,closed,32,2012-06-18 02:51:00,743.62,,1,,"b'b"" That\'s fixed.""'",,,,,,,,,,,,,,,,
Nancy,650,closed,closed,2012-07-11 08:40:20,573.33,1,23,10,,,,,,,,,,,,,,,,,
Nancy,650,closed,33,2012-06-18 02:51:00,854.92,,,1,"b""b' There were one tiny thing left to fix", and that was replacing the references, in the demo projects," with the file instead. We block the file in our file. Pulled it in and sorted out locally.  Thank you for your contribution!'""",,,,,,,,,,,,,
Nancy,650,closed,34,2012-06-18 02:51:00,859.95,,,1,"b""b' Oh"," just noticed you had left a folder in there too. _zzzaap_ killed it!'""",,,,,,,,,,,,,,,
Nancy,650,closed,35,2012-06-18 02:51:00,1310.67,,,1,b'b\' Excellent. Thanks!On Jul 11, 2012 2:47 AM,"Andreas H\\xc3\\xa5kansson"" <reply@\''
Nancy	650	closed	36	daveaglick	2012-06-18 02:51:00	1319.45			+1	b""b' This is an excellent addition I was looking for this exact capability. Thanks to those involved.'",,,,,,,,,,,,,,
Nancy,650,closed,-,-,-,1,23,14,,,,,,,,,,,,,,,,,
Nancy,699,closed,opened,2012-08-10 20:40:58,,,,,,,,,,,,,,,,,,,,,
Nancy,699,closed,title,2012-08-10 20:40:58,00:00,,1,,"b""b' ModelValidationResult in NancyContext and NancyModule'""",,,,,,,,,,,,,,,,
Nancy,699,closed,body,2012-08-10 20:40:58,00:00,,1,,"b""b' added getter and setter properties  and .  will never return null.'""",,,,,,,,,,,,,,,,
Nancy,699,closed,1,2012-08-10 20:40:58,548.42,,1,,"b""b' @prabirshrestha Is this so it can be used from views? Also what assigns it to the context in the first place? '""",,,,,,,,,,,,,,,,
Nancy,699,closed,2,2012-08-10 20:40:58,408.85,,1,,"b""b' You need to manually assign it in the router code. This allows us to write HtmlHelper like ValidationSummary that works from in different projects. For example DinnerParty puts errors in its own model url  If I write a HtmlHelper for project X then it will not work for DinnerParty and vice versa.'""",,,,,,,,,,,,,,,,
Nancy,699,closed,3,2012-08-10 20:40:58,1.43,,,1,"b'b"" Wouldn\'t it just make more sense if we assigned it to the context in the binder directly? More super-duper-happy-path. Could still leave the option to override it on the module level""'",,,,,,,,,,,,,,,,
Nancy,699,closed,4,2012-08-10 20:40:58,23.53,,,1,"b""b' do u mean just and it would auto assign? That would be great The reason I put explicit binding was if the user wanted to validate more than one (which almost never happens). In the second bind what happens? should it append or replace the existing  ?'""",,,,,,,,,,,,,,,,
Nancy,699,closed,5,2012-08-10 20:40:58,7.88,,1,,"b""b' I meant not  '""",,,,,,,,,,,,,,,,
Nancy,699,closed,6,2012-08-10 20:40:58,13.83,,1,,"b""b' Yeah. We could stick it in hereurl  On Mon", Sep 24, 2012 at 3:11 PM," Prabir Shresthanotifications@:'""",,,,,,,,,,,,,
Nancy,699,closed,7,2012-08-10 20:40:58,10.38,,1,,"b""b' wondering if should auto  . But does nancy ship with a default validation?'""",,,,,,,,,,,,,,,,
Nancy,699,closed,8,2012-08-10 20:40:58,86.08,,1,,"b'b"" No", but the Validate extension checks for thaturl and returns valid if it\'s null On Mon, Sep 24, 2012 at 3:35 PM," Prabir Shresthanotifications@:""'",,,,,,,,,,,,
Nancy,699,closed,9,2012-08-10 20:40:58,521.28,,,1,"b""b' updated code so calling will auto set the  .url  now becomes. (It is backward compatible so the above will still work) super-duper-happy-path :)'""",,,,,,,,,,,,,,,,
