REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,160,closed,title,2011-04-05 08:34:40,00:00,,1,,"b""b' Pull request to fix bug 159'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,160,closed,body,2011-04-05 08:34:40,00:00,,1,,"b""b' This pull should fix bug 159'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,160,closed,1,2011-04-05 08:34:40,12.0,,1,,"b'b"" Hmm"," I don\'t think thta\'s what the issue is referring to...""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,160,closed,2,2011-04-05 08:34:40,12.22,,1,,"b""b' It does.Becuase when you add the mesh to the scene", that mesh gets a parent and gets added to the list of __objectsadded.Becuase that mesh has a parent and it needs to get another parent, the mesh needs to be removed from the parent and scene, so it get added to the list of __objectsremoved.Now the mesh gets added to the parent but it still is in the list of __Objectsremoved.That is why nothing shows up," it gets removed directly after being added.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,160,closed,3,2011-04-05 08:34:40,28.73,,1,,"b'b"" So an object can\'t exist in 2 scenes?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,160,closed,4,2011-04-05 08:34:40,36.47,,1,,"b'b"" a 3DObject can still be used in 2 or more scenes. explanation of my interpretation of the bug report: scene = new ();3Dobject1 = new 3Dobject();3Dobject2 = new 3Dobject();  But if you add a 3Dobject to a scene by saying: (3Dobject1);(3Dobject2);  Now the scene is the parent of 3Dobject1 and 3Dobject2. so  contains 3Dobject1 and 3Dobject2.  Now Later on", you decide it would be better that 3Dobject2 needs to be a child of 3Dobject1 . so you do:  3Dobject1.addChild(3Dobject2);  Becuase 3Dobject2 already has a parent namely scene, it first gets added to .and now 3Dobject2 gets added as a child of 3Dobject1 and becuase it is already in ," It doesn\'t get added. but when the rendering start it first adds 3DObject2 and removes it directly after that. so It doesn\'t get shown. Which seems to be what happens in the bugreport.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,160,closed,5,2011-04-05 08:34:40,41.37,,1,,"b""b' Yeah"," this is definitely a use case that needs to be handled. But I think that issue refers to '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,160,closed,6,2011-04-05 08:34:40,13.17,,1,,"b'b"" okay I\'ll take a look at that""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,160,closed,7,2011-04-05 08:34:40,47.13,,1,,"b'b"" I can\'t seem to reproduce your bug I use webgl_geometry_ with starting from line 54:       group = new ();            ( group );       for ( var i = 0; i &lt; 1000; i ++ ) {       var mesh = new ( geometry"," material );       = () * 2000 1000;       = () * 2000 1000;       = () * 2000 1000;       = () * 360 * (  / 180 );       = () * 360 * (  / 180 );       = false;        ();       ( mesh );       } ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,160,closed,8,2011-04-05 08:34:40,498.72,,,1,"b'b"" Your build didn\'t seem to contain the  changes (wrong build prehaps?).  But including your new  into geometry_ did confirm that it works (if () is called before () ).  And I don\'t think the fix would prevent objects to be in different scenes"," as it simply removes the object from that scene\'s __objectsRemoved list (that was added from addChild()\'s () call in Object3)  if the object is re-added via object3(). Nice fix!""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,160,closed,9,2011-04-05 08:34:40,739.85,1,,,"b'b"" sorry about that.I\'m still getting used to github""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,160,closed,10,2011-04-05 08:34:40,1379.9,,1,,"b""b' is there any traction on this??'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,160,closed,closed,2011-04-26 07:24:13,1369.55,1,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,160,closed,reopened,2011-04-26 07:29:08,4.92,1,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,160,closed,11,2011-04-05 08:34:40,1146.17,1,,,"b'b"" Not yet... won\'t have time to clean up all this for the next few weeks :/""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,160,closed,closed,2011-06-24 15:17:10,468.03,2,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,160,closed,-,-,-,2,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,167,closed,opened,2011-04-09 11:55:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,167,closed,title,2011-04-09 11:55:19,00:00,,1,,"b""b' Question about performance tuning'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,167,closed,body,2011-04-09 11:55:19,00:00,,,1,"b'b"" Hi",You\'ve already done great job with . Thanks for that! :) In few months I will be involved in quite big project in which we have to make visualization of large 3D graphs. So I\'ve made a little performance test which You can see here:url ~?full (cubes with lights),url ~?without_lights (cubes without lights),url ~?with_particles (ParticleSystem). There\'s no documentation for  (or I can\'t find it :) right now and I\'m not sure I\'ve done this test properly. For example I thought that using ParticleSystem would be a better idea," but it\'s even slower than cubes without lights. My questions are:can You find anything in my code that can be done a lot better?can You think about any part of  that is heavily used by my code and which I probably can help to optimize?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,167,closed,1,2011-04-09 11:55:19,9.7,,1,,"b""b' If an mesh position is not going to change you can disable the matrix computation:  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,167,closed,2,2011-04-09 11:55:19,7.38,,,1,"b""b' Thanks :) It gave me 10% boost.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,167,closed,3,2011-04-09 11:55:19,17.92,,1,,"b""b' Also", just so you know," lines are pretty expensive...'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,167,closed,4,2011-04-09 11:55:19,5.78,,,1,"b'b"" Yes"," I\'m aware of that. But there\'s no way I can get rid of them in graphs :D""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,167,closed,5,2011-04-09 11:55:19,242.18,,1,,"b'b"" It feels much slower than it should be. For lights", you can try directional ones, these should be somehow cheaper than point lights. Also particle systems and lines are not supposed to be used like this it seems you add each point as a single and each line as separate  .  If you want to have good performance," you should instead add vertices to single and single object\'s geometries. Have a look at lines / particles examples to see how it\'s done: url  url  If you want to add vertices dynamically (as opposed to just at init) then you will also need to set dirty flag for geometries: url ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,167,closed,6,2011-04-09 11:55:19,33.97,,,1,"b'b"" Thank You very much. I\'m pleased to read that it feels slow for You :) I will try to fix my test.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,167,closed,closed,2011-04-12 05:44:15,1068.93,0,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,167,closed,7,2011-04-09 11:55:19,1096.47,,1,,"b'b"" Hi","I\'ve updated my test url ~?with_particles) and as You said using single Line and ParticleSystem is incomparably better. But I have got problem with this dirtyVertices flag. I\'m updating it for  objects after adding each new line\'s and point\'s vertices but it makes no difference. In example I found You set this flag after each vertices positions update so it looks like similar case to mine.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,167,closed,reopened,2011-04-12 11:28:52,344.62,0,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,167,closed,8,2011-04-09 11:55:19,13.37,,1,,"b""b' Try doing too.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,167,closed,9,2011-04-09 11:55:19,15.0,1,,,"b'b"" Oh", I think we don\'t handle yet properly dynamically growing geometry. My bad, I completely forgot about this :/ Dirty flags are just for changing values of fixed size geometry, for the moment.  For dynamically growing geometries new buffers will need to get allocated, which is going to be slow, but it can make sense for use case like you have, where change is not per frame, just occasional and user initiated. That\'s for todo list. For the moment," you could work around this by creating new geometry every time user adds stuff. Performance wise it would very similar in any case new buffers have to be created which is slow.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,167,closed,10,2011-04-09 11:55:19,1.88,,,1,"b""b' Ok. Thanks for fast response :).'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,167,closed,closed,2011-04-12 11:58:58,30.1,1,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,167,closed,-,-,-,1,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,174,closed,opened,2011-04-15 20:21:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,174,closed,title,2011-04-15 20:21:45,00:00,,1,,"b""b' Uncaught ReferenceError: requestAnimationFrame is not defined'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,174,closed,body,2011-04-15 20:21:45,00:00,,1,,"b""b' When running the example outlined in the Readme file I get the following exception: '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,174,closed,1,2011-04-15 20:21:45,23.27,,1,,"b""b' ?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,174,closed,closed,2011-04-18 00:08:01,226.27,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,174,closed,reopened,2011-04-18 00:11:05,3.07,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,174,closed,2,2011-04-15 20:21:45,207.62,,1,,"b'b"" I get the error on Chrome 10.0.648.205 and Ubuntu 10.10. Here\'s the code url ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,174,closed,3,2011-04-15 20:21:45,16.37,,1,,"b""b' Noticed this line in the code? You need to include that file as indicated.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,174,closed,closed,2011-04-18 00:29:00,17.92,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,174,closed,4,2011-04-15 20:21:45,1082.9,1,,,b'b\' Sorry," you\\\'ll have to forgive my oversight.  I\\\'d imagine it would be better to have a more straight-forward approach to newcomers so that they don\\\'t have to worry about special instructions for a simple ""hello world"" example. That\\\'s just my opinion. \''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,174,closed,5,2011-04-15 20:21:45,1142.78,,1,,"b'b"" If you know a better way"," we\'re all ears.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,174,closed,6,2011-04-15 20:21:45,517.5,,,1,b'b\' Well, you could start by rewrting the example so its just a copy paste. That would include the html I guess. And if you need to include a file, then... include it! Also the example doesn\\\'t say download the whole git repository," it just says: ""Download the minified library and include it in your html."" where ""minified library"" is a link to  ONLY", so this might throw people. I guess this would be less of a headache to fix than to keep answering questions here, no?\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,174,closed,7,2011-04-15 20:21:45,529.17,,1,,"b'b"" I think adding the RequestAnimationFrame code in the usage example will make it considerably more . Eventually RequestAnimationFrame won\'t be needed anyway"," it\'s just a transition.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,174,closed,8,2011-04-15 20:21:45,538.7,1,,,b'b\' What," more confusing than something that doesn\\\'t work...? It just makes the lib. look bad. I was just doing a quick servaay of the WebGL landscape and saw this lib and wanted to give it a quick test spin to see what level of difficulty it was at. If the ""Hello world"" is so painful I guess its high :( Anyway", just some feedback. I guess I\\\'ll dig into the examples when I come back to it with more time.\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,174,closed,9,2011-04-15 20:21:45,550.05,1,,,"b'b"" Maybe that sets the threshold of the minimum javascript knowledge needed then. If you are having problems with that"," you\'re going to get stuck easily when things don\'t work later in the process. Thanks for the feedback.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,174,closed,10,2011-04-15 20:21:45,965.35,,,1,"b'b"" I totally get what you\'re saying and it\'s reasonable", but the way you\'re saying it is just plain insulting.  Thanks for the code," but no thanks. ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,174,closed,11,2011-04-15 20:21:45,980.75,,,1,"b""b' My pleasure.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,174,closed,12,2011-04-15 20:21:45,991.78,1,,,"b'b"" Btw", keep in mind that, on the internets, you may be dealing with someone that is not native english and won\'t have the same level of touch that you may have when writing. That person may be just trying to share information, or just help to solve a problem. That person may also have his own problems but still want to help others somehow. So choose, be annoyed and ungrateful because the tone used wasn\'t friendly," or sad because there was no reply at all.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,174,closed,13,2011-04-15 20:21:45,993.93,,1,,"b""b' Feel free to prove me wrong. Lets continue the conversation in Spanish or Catalan.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,174,closed,14,2011-04-15 20:21:45,1011.33,,1,,"b'b"" Hey guys!! take it easy. We\'re all web geeks here! I know how boring it is to do documentation for an opensource project. I\'m doing a new project now. I\'m scared of going official with it for this very reason. Support is unpaid boredom", which is why I\'m going to get all the docs done before i launch and tell a small group first so they can help me find the  in the . But its good you have tons of examples as this is really the best kind of documentation I find. nice project," keep up the good work old sport ;) ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,174,closed,15,2011-04-15 20:21:45,1032.82,1,,,"b'b"" Yeah", good point. I\'ll shut up now.  Keep up the good works Mr. Doob," I\'m sorry I was a bother. ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,174,closed,16,2011-04-15 20:21:45,1228.0,,1,,"b'b\' Just wanted to say I got the ""Uncaught ReferenceError: requestAnimationFrame is not defined"" as well. I believe a working ""hello world"" example would be cooler than a short but broken one. How about this as a replacement: url  ?\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,174,closed,17,2011-04-15 20:21:45,1401.98,,,1,"b""b' Hmmm... starting to consider including RequestAnimationFrame right inside ... @alteredq any thoughts on this?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,174,closed,18,2011-04-15 20:21:45,1412.72,,,1,"b'b"" I think originally I wanted to put it in  build (or maybe it was just Detector", or both)," we had a discussion and you persuaded me it\'s cleaner to keep this outside. Now I don\'t have any strong preferences ;).""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,174,closed,19,2011-04-15 20:21:45,1421.92,,1,,"b'b"" Hehe", well... more than clearer, it kind of teaches the people about what RequestAnimationFrame is (or so I hoped). But, as seen on this thread, maybe is not worth it. Also, eventually  wouldn\'t be required," so maybe it can sit inside  and be transparent.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,174,closed,20,2011-04-15 20:21:45,1438.23,,1,,"b'b"" Purely from page performance point of view it\'s better to have less files / http requests.  About educational value"," we would have to ask somebody who is new to all this.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,174,closed,21,2011-04-15 20:21:45,122.6,,1,,"b'b"" Well"," just included it into  . We\'ll see what happens... url ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,174,closed,-,-,-,5,13,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,199,closed,opened,2011-05-10 16:13:43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,199,closed,title,2011-05-10 16:13:43,00:00,,1,,"b""b' Why some entities share the same code?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,199,closed,body,2011-05-10 16:13:43,00:00,,1,,"b""b' For instance","  and  use the same code except for 1 line. Why Face4 is not inherited from Face3?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,199,closed,1,2011-05-10 16:13:43,37.82,1,,,"b'b"" It\'s kind of a silly reason... If Face4 inherited from Face3", that code wouldn\'t work," because a Face4 will return true to the first condition.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,199,closed,2,2011-05-10 16:13:43,63.18,,1,,"b""b' One of those places is Geometry"," right? if ( face instanceof  ) {       ( [ face.a ].position );      ( [ face.b ].position );      ( [ face.c ].position );      ( 3 );     } else if ( face instanceof  ) {       ( [ face.a ].position );      ( [ face.b ].position );      ( [ face.c ].position );      ( [ face.d ].position );      ( 4 );    } with inheritance it can be transformed to var scalar = null;if ( face instanceof  ) {  ( [ face.d ].position );  scalar = scalar || 4;}if ( face instanceof  ) {  ( [ face.a ].position );  ( [ face.b ].position );  ( [ face.c ].position );  (scalar || 3);} Is there any places where this approach won\\xe2\\x80\\x99t work?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,199,closed,closed,2011-05-10 17:54:43,101.0,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,199,closed,reopened,2011-05-10 17:54:54,0.18,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,199,closed,3,2011-05-10 16:13:43,33.58,,1,,"b""b' Yep"," this will work on that case. But if you were hacking some code on your app and you wanted to make sure you were doing stuff with Face3s your code will have to look like this: instead of just this:  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,199,closed,4,2011-05-10 16:13:43,48.7,,1,,"b""b' True. To make inheritance work for  there needs to be a function like \\xe2\\x80\\x9cextend\\xe2\\x80\\x9d", something like function extend(child, parent) {  var f = function() { };   = ;   = new f();   = child;   = ;} And then: extend(, );var face = new (\\xe2\\x80\\xa6);if ( === ) {\\xe2\\x80\\xa6}else if ( === ) {\\xe2\\x80\\xa6} That would work," though I don\\xe2\\x80\\x99t think it\\xe2\\x80\\x99s a quick work\\xe2\\x80\\xa6'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,199,closed,5,2011-05-10 16:13:43,2.83,,,1,"b""b' Hey"," you already have this (for Camera)! :) Why not use it for [x]?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,199,closed,6,2011-05-10 16:13:43,81.9,,,1,"b""b' Why not just use a Facebase class", from which both Face3 and Face4 extend? That way," instanceof will still work like a charm...'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,199,closed,7,2011-05-10 16:13:43,2.78,,1,,"b'b"" But what\'s the problem of having these 2 structures? I understand they are almost identical"," but I don\'t see what\'s the problem of having them like that. Does it create any issues interacting with the API? or is it just for optimisation purposes? ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
