REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,262,closed,11,2013-02-21 22:00:55,769.73,,,1,"b""b' Similar to vjd", I got the same error, while I installed devtools on R 2.15.3 yesterday. sessionInfo() says devtools_1.1. Also I tried to download the devtools_1.1.zip listed above, but the link is not working. Should I open a new issue thread? Thanks. Scanning path...ls : C:\\\\Windows\\\\system32\\\\ gcc: c:\\\\Rtools\\\\GCC-46~1.3\\\\bin\\\\ Scanning registry...Found c:/Rtools for 3.0  Rtools version 3.0.0.1930 WARNING: Rtools is required to build R packages," but the version of Rtools previously installed in c:/Rtools has been deleted.'""",,,,,,,,,,,,,,,,,,,,,,,
devtools,262,closed,-,-,-,3,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,344,closed,opened,2013-09-05 00:34:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,344,closed,title,2013-09-05 00:34:17,00:00,,1,,"b'b"" install_github() doesn\'t build vignette PDFs & local=FALSE doesn\'t work either""'",,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,344,closed,body,2013-09-05 00:34:17,00:00,,1,,"b'b"" The new default behavior of install_github() doesn\'t build the PDFs from Rnw files in the vignettes directory. Setting fails"," presumably because slipped out of  somewhere between and  : Downloading from github and using directly with does work.""'",,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,344,closed,1,2013-09-05 00:34:17,124.95,,1,,"b""b' I think the culprit is the last line of  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,344,closed,2,2013-09-05 00:34:17,277.07,,1,,"b'b"" Hasn\'t this been fixed in #328? Could you try installing the most recent version of from GitHub?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,344,closed,3,2013-09-05 00:34:17,457.9,1,,,"b""b' It looks like you are right about working correctly with an updated  .  Sorry about that.  But I still think that vignettes should be built by default rather than requiring an option to be set.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,344,closed,closed,2013-10-07 18:56:19,1102.03,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,344,closed,4,2013-09-05 00:34:17,129.35,,,1,"b'b"" Hmmm", actually there\'s a bit of a recursion problem here to build the vignettes you usually need to have install the package first. So it might be better to install the package, then build the vingnettes," then reinstall. Not sure how gets around this.""'",,,,,,,,,,,,,,,,,,,,,,,,
devtools,344,closed,reopened,2013-10-09 17:03:33,1327.23,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,344,closed,5,2013-09-05 00:34:17,9.13,,1,,"b""b' I wonder if when you figure this out it will answer another question I have:  Is it possible to create a vignette (Rnw -'""",,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,344,closed,6,2013-09-05 00:34:17,1210.88,1,,,"b""b' @rpruim probably not :( My sense is that CRAN is getting increasingly hostile to any additional documentation not generated by the vignette process. What additional files are you trying to include?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,344,closed,7,2013-09-05 00:34:17,87.9,1,,,"b'b"" PDFs created using Rnw files but also including lots of additional images and using resampling", so they are slow to generate.  I don\'t want to regenerate them every time I check the package :(  Furthermore, the files use some custom style files.  So it seems simpler just to get the PDF compiled and provide it as a done deal. My current solution is to put the PDFs in  and then put a real vignette with links to these on github (even though the files are actually also inside the package). I suppose the other option would be to include them as additional documentation that isn\'t a vignette," but then they don\'t show up when searching for vignettes.""'",,,,,,,,,,,,,,,,,,,,,,,,
devtools,344,closed,closed,2013-10-11 13:21:44,1218.18,3,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,344,closed,-,-,-,3,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,345,closed,opened,2013-09-09 23:01:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,345,closed,title,2013-09-09 23:01:46,00:00,,1,,"b""b' Error in namespaceExport(ns", exports) ," devtools not working'""",,,,,,,,,,,,,,,,,,,,,,,,,
devtools,345,closed,body,2013-09-09 23:01:46,00:00,,1,,"b""b' # All of a sudden I cannot utilize devtools Out of the blue my devtools package will not work. Here is what I get.  I have tried numerous fixes on my Windows 8 machine. I have reinstalled Rtools", I have reinstalled devtools but I keep getting the following. R 3.0.1, latest everything. I uninstalled and reinstalled R and RTools. I was using Rstudio, as I always do," when I first encountered the problem. Then I closed Rstudio and used the R GUI that comes with R. Same problem How do I troubleshoot devtools. I posted this qustion on [stackoverflow]url  as well.'""",,,,,,,,,,,,,,,,,,,,,,,
devtools,345,closed,closed,2013-09-09 23:12:35,10.82,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,345,closed,reopened,2013-09-09 23:12:38,0.05,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,345,closed,1,2013-09-09 23:01:46,68.88,1,,,"b""b' Strange"," those errors involve the whisker package. What do you get when you run these commands? The output of would also be useful.'""",,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,345,closed,2,2013-09-09 23:01:46,70.5,,1,,"b""b' @wch I ran those commands and this is what I got So then I tried to load devtools. All of this was done in a regular old R console. Rstudio is on my computer but I had not opened it. '""",,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,345,closed,3,2013-09-09 23:01:46,205.25,,1,,"b'b"" What if you do  ? If you have a problem with that"," then it\'s possible that your installation of whisker is corrupted.""'",,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,345,closed,4,2013-09-09 23:01:46,712.43,,1,,"b""b' @wch I did as you suggested That led me to believe"," (stimulated by the [suggestion of Dwin on my stackoverflow question]url  that I may be able to solve the problem of devtools by deleting the whisker folders I had on my hard drive and then reinstalling. Voil\\xc3\\xa0! It worked. I can now load devtools and whisker. Thank you for your help. I did not even know about whisker as a package. '""",,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,345,closed,closed,2013-09-30 01:42:14,149.6,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,345,closed,-,-,-,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,352,closed,opened,2013-10-07 19:41:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,352,closed,title,2013-10-07 19:41:38,00:00,,1,,"b""b' Use no-build-vignettes'""",,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,352,closed,body,2013-10-07 19:41:38,00:00,,1,,"b""b' Instead of for R 3.0.0 and higher'""",,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,352,closed,1,2013-10-07 19:41:38,1337.93,,1,,"b'b"" Some of the vignette tests just won\'t work in 2.15. Is it OK to just disable those tests for 2.15?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,352,closed,2,2013-10-07 19:41:38,36.28,,,1,"b'b"" Oh hmmmm"," good question. You\'re the 2.15 compatibility expert.""'",,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,352,closed,3,2013-10-07 19:41:38,1336.43,,1,,"b'b"" I\'ve been looking at this more", There are a number of things that are different in 3.0 from 2.15, including new arguments to  , file generating behavior, markdown support, etc. I\'m starting to think that the best course of action is to just disable the vignette stuff and tests for < 3.0," and tell people to not use the vignette features in 2.15. Then devtools can still be used in 2.15 for installing and loading packages and other stuff like that.""'",,,,,,,,,,,,,,,,,,,,,
devtools,352,closed,4,2013-10-07 19:41:38,1347.03,1,,,"b""b' That sounds reasonable. Can you add an explicit error message to the vignettes stuff for 2.15?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,352,closed,closed,2013-10-14 15:19:19,1177.68,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,352,closed,reopened,2013-10-14 15:19:21,0.03,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,352,closed,closed,2014-03-17 14:56:14,1416.88,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,352,closed,-,-,-,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,353,closed,opened,2013-10-08 09:43:44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,353,closed,title,2013-10-08 09:43:44,00:00,1,,,"b""b' install_github having trouble with my local libraries'""",,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,353,closed,body,2013-10-08 09:43:44,00:00,,,1,"b'b"" Hi"," I\'m trying to install the \'rga\' pacakge but I\'m having no luck. I\'m getting an issue with packages not being found in the local libraries. Here\'s my  Is the error due to the filepath format for my library (\\\\ at the beginning)? Is there a way to fix this? I don\'t understand why it is failing to find the  file in my library.I have check that the library path is correct and open to my RStudio using .libPaths(). My R version is 3.0.1 and I have installed and found Rtools 3.0""'",,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,353,closed,1,2013-10-08 09:43:44,0.43,1,,,"b'b"" My apologies if this is a duplicate"," I did check similar problems and didn\'t see this raised.""'",,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,353,closed,2,2013-10-08 09:43:44,7.57,,,1,"b'b"" I\'ve asked a question related to this on StackOverflow", url  but as you can see the title is a bit off, because i thought it was a problem with \'rga\' but I\'ve found the same problems with the \'ganalytics\' package too. EDIT: And I get a similar error for the \'shiny\' package. All seems to be going fine and the I get told that there is no package called \'shiny\' is it possible that install_github doesn\'t have access to the relevant library paths? (from the output it seems to," but doesn\'t seem to find what it needs.....""'",,,,,,,,,,,,,,,,,,,,,,,,
devtools,353,closed,closed,2013-10-08 13:34:51,231.12,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,353,closed,reopened,2013-10-08 13:34:56,0.08,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,353,closed,3,2013-10-08 09:43:44,230.7,,1,,"b""b' Could you please give me the output of  ? '""",,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,353,closed,4,2013-10-08 09:43:44,1.3,,1,,"b'b\' Sure thing .libPaths()[1] ""\\\\\\\\..../-""[2] ""C:/Program -3.0.1/library"" The ellipses are just there to hide some company specific stuff. EDIT: Just realised github is hiding some of the backslashes at the beginning of the first path", there are four in the R output, so they should be escaped properly.\'',,,,,,,,,,,,,,,,,,,,,,,,,
devtools,353,closed,5,2013-10-08 09:43:44,16.98,,1,,"b""b' The exact form of the path is super important can you please just replace each directory name with a random string?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,353,closed,6,2013-10-08 09:43:44,3.03,,,1,"b'b\' .libPaths()[1] ""\\\\\\\\\\\\\\\\""[2] ""C:/Program -3.0.1/library"" I\\\'ve added extra backslashes at the beginning of the string so it now appears exactly as I see it in RStudio. Thanks Hadley.\''",,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,353,closed,7,2013-10-08 09:43:44,32.68,,,1,"b'b"" That\'s a network shared drive?  How are you setting your lib paths?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,353,closed,8,2013-10-08 09:43:44,10.0,,1,,b'b\' Yes," the top one is shared. If I try to write to the local drive (by deleting the network drive as a libPath) I get ""Warning in (deps"," dependencies = dependencies) :  \\\'lib = ""C:/Program -3.0.1/library""\\\' is not writable"" So the shared drive library was set by default when I tried to install a package and it couldn\\\'t install on the C drive with R (if I recall correctly)", so it created another library elsewhere. Maybe I need to speak to a sysadmin about getting write permission for the C: drive and that make allow the installation? I don\\\'t know why install_github wouldn\\\'t just write to the library on the shared drive as  has been doing, but then again I don\\\'t really know enough to fix this kind of issue when it arises.\'',,,,,,,,,,,,,,,,,,,,,,,
devtools,353,closed,9,2013-10-08 09:43:44,13.98,1,,,"b'b"" I doubt the write permissions are the issue I\'m just trying to figure out what\'s going wrong.  Does work?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,353,closed,10,2013-10-08 09:43:44,1.83,,1,,b'b\' Yes, here\\\'s me installing ggmap for example," just now (""ggmap"")Installing package into \\xe2\\x80\\x98\\\\\\\\\\xe2\\x80\\x99(as \\xe2\\x80\\x98lib\\xe2\\x80\\x99 is unspecified)trying URL \\\'url Content type \\\'\\\' length 4529269 bytes (4.3 Mb)opened URLdownloaded 4.3 Mb\''",,,,,,,,,,,,,,,,,,,,,,,,,
devtools,353,closed,11,2013-10-08 09:43:44,0.85,1,,,"b'b"" Odd that it tells me \'lib\' is unspecified"," yet .libPaths() gives me two paths to libraries.""'",,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,353,closed,12,2013-10-08 09:43:44,62.12,,1,,"b""b' Could you please try installing the latest devel version by downloading url  and then installing from a local zip file from within R?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,353,closed,13,2013-10-08 09:43:44,232.4,,1,,"b'b"" Managed it to install it ok on my home computer", which has a very similar stack. So must be that it can\'t write to the local library, and the shared network folder is a problem. Github has complained when I tried to use that for my repository before. I will send the new version to myself at work (I\'m at home now)," to try tomorrow. Thanks for the continued help.""'",,,,,,,,,,,,,,,,,,,,,,,,
devtools,353,closed,14,2013-10-08 09:43:44,691.55,,,1,b'b\' Still no luck on my work machine with version 1.3.99 of devtools," still the same error when I try to use install_github. I did get the following warning when installing devtools ""Warning in  :  package \\xe2\\x80\\x98//-\\xe2\\x80\\x99 is not available (for R version 3.0.1)"" But it seems to have installed ok", and the version in my library on the network drive is 1.3.99 according to the decription file. I\\\'m going to ask the sys admins if I there\\\'s a way that I can have my R library on the C: drive, it seems a ludicrous restriction that R can\\\'t save packages there.\'',,,,,,,,,,,,,,,,,,,,,,,,
devtools,353,closed,15,2013-10-08 09:43:44,80.23,1,,,"b'b"" I\'m now pretty sure that this is an issue with 1. The C drive and my needing admin privileges to write to it. I don\'t know how I would invoke those privileges within R or R studio. 2. So", R is using a local library on the network shared drive for my other packages, but I think github is sulking because of the \\\\\\\\ at the beginning of the network drive filepath, so between the two issues," I\'m unable to use install_github :(""'",,,,,,,,,,,,,,,,,,,,,,,
devtools,353,closed,16,2013-10-08 09:43:44,276.93,,1,,"b""b' Can you please confirm the output of has four slashes but the path printed out by (after  ) only has two slashes?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,353,closed,17,2013-10-08 09:43:44,7.37,,1,,"b""b' And if so"," could you try changing your to use and see if that works with devtools?'""",,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,353,closed,18,2013-10-08 09:43:44,15.48,,,1,b'b\' No joy," the error message states Error in C(""/""",  : object not interpretable as a factor Again GitHub has eaten one of the forward slashes. Yes the R output has 4 backslashes in the first part of the .libPath() output. Is there anyway for devtools to install from a local zip file? I\\\'ve tried installing \\\'rga\\\' from a local zip (using ) but R tells me that it isn\\\'t a valid package, (since it is still under development).  Further: I need admin privileges to write to the C: drive on my computer. I\\\'ve tried running RStudio as an admin but it still won\\\'t write to the C: drive. Is there anyway I could pass elevated privileges to install_github?\'',,,,,,,,,,,,,,,,,,,,,,,,
devtools,353,closed,19,2013-10-08 09:43:44,20.7,,1,,b'b\' Right," I\\\'m a fool. I changed to .libPaths(""//"")  succesfully", but now my error message is as follows:-* installing _source_ package \\\'rga\\\' ...*\\\\* R*\\\\* preparing package for lazy loading*\\\\* help**\\\\* installing help indices*\\\\* building package indices*\\\\* testing if installed package can be loaded**\\\\* arch i386Warning in library(pkg_name,  = lib,  = TRUE,  = TRUE) :  there is no package called \\\'rga\\\'Error: loading failedExecution halted**\\\\* arch x64Warning in library(pkg_name,  = lib,  = TRUE,  = TRUE) :  there is no package called \\\'rga\\\'Error: loading failedExecution haltedERROR: loading failed for \\\'i386\\\', \\\'x64\\\'* removing \\\'\\\\\\\'Error: Command failed (1) Which is at least different to what I had before! :)\'',,,,,,,,,,,,,,,,,,
devtools,353,closed,20,2013-10-08 09:43:44,1.63,,1,,"b""b' The output of .libPaths() still has the 4 backslashes"," although it seemed to change succesfully. Should have checked more carefully.'""",,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,353,closed,21,2013-10-08 09:43:44,1.02,,1,,"b""b' Another idea can you bind that network address to a drive letter? Then try setting without any or  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,
