REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,380,closed,10,2011-08-07 15:23:54,41.12,,1,,"b'b"" This feature won\'t land until after 1.0.0 ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,380,closed,11,2011-08-07 15:23:54,5.33,1,,,"b""b' @mattrI am new to ruby. If I patch  and the changes with a diff from either repo above will it break my install of Jekyll 1.0.0.beta2 ? I apologize if this is a dumb question. Thank you for response :+1: '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,380,closed,12,2011-08-07 15:23:54,22.8,,1,,"b'b"" There\'s really no way to know ahead of time. The best way to know if itwill break is to apply the patch and run the tests. ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,380,closed,13,2011-08-07 15:23:54,1192.83,,1,,"b""b' That would really help a lot =)'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,380,closed,14,2011-08-07 15:23:54,31.02,,,1,"b""b' Could you create new topic branch for this feature? Opening it up for discussion so that others might .  It would indeed be an awesome feature to have!'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,380,closed,15,2011-08-07 15:23:54,111.7,,,1,"b'b"" We\'re focused on shipping 1.0 at this point so not quite yet. Soon!""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,380,closed,16,2011-08-07 15:23:54,2.73,,1,,"b'b"" We don\'t even know if this is possible in practical terms. We have a plan"," but we need to see how that plan maps to reality before we can really think about doing this.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,380,closed,17,2011-08-07 15:23:54,262.4,,1,,"b'b"" +1. I wouldn\'t mind managing dependency tree myself"," just need a way to generate a single post.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,380,closed,18,2011-08-07 15:23:54,744.33,,1,,"b'b"" @Jack000: :+1: that\'s what I thought there\'s so many possible dependencies", they can\'t be all managed by jekyll. Instead," the user should take care of them.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,380,closed,19,2011-08-07 15:23:54,301.07,,,1,"b'b"" So this looks like a good candidate to talk about the conversation I was having with @mattrabout a  improvements. I\'m not sure if liquid provides this functionality yet"," but would having something in liquid that informs you of it\'s dependencies be useful? We could build up a tree of dependencies as well as a lookup table for each of those files along with some kind of file signature that would allow us to quickly check if a file needs to be regenerated or not.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,380,closed,20,2011-08-07 15:23:54,193.7,,1,,"b'b"" I\'m not sure if liquid is the right place to put the dependency tree. This seems like something that should go in a plugin. As I understand it the speed problem is caused by writing rather than reading. I can\'t speak to all use cases but in my case what I need is something in Jekyll that allows writing of a single post (like with the limit_posts flag)", but reading of all posts in the plugin system. This way I\'d be able to add a single new post, while being able to populate related posts etc in the sidebar using a plugin. for me, progressive generation is the biggest issue with jekyll. I operate a medium-sized site and it\'s taking 15 minutes to generate," which is becoming rather unsustainable. ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,380,closed,21,2011-08-07 15:23:54,2.35,,1,,"b""b' Do you have numbers? # of posts", pages, etc. On Fri, Oct 18, 2013 at 1:01 PM," Jack000 notifications@ wrote:'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,380,closed,22,2011-08-07 15:23:54,74.15,1,,,"b'b"" our blog has 487 posts", and takes 6:00 to generate I abused jekyll a bit for the main site:923 posts and maybe 100 or so static pages. It takes 18:04 to generate," but after testing it seems jekyll is only responsible for 7:00 of that. I\'m running version v0.11.2 There\'s just a bit of culture shock coming from the  world where you expect things to be instant.  Since most of the time we\'re just adding one post it seems a bit wasteful to generate the whole site every time.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,380,closed,23,2011-08-07 15:23:54,197.72,,1,,"b'b"" The reason for the need for a dependency tree is because jekyll actually doesn\'t know anything about what files are required to generate a page", at least when it comes to using liquid tags such as Adding that feature such that you can query a liquid template to know what it\'s dependencies are and check for changes at the Jekyll level is what I\'m looking into. There may be some aspects of jekyll that won\'t require changes though; such as the headers," which are all within the jekyll domain.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,380,closed,24,2011-08-07 15:23:54,42.38,,1,,b'b\' I was under the impression that by the time you get to the {% include %} part," that the file is already being written. If there\\\'s a way in liquid to tell jekyll ""nothing\\\'s changed"," no need to write this file""", that\\\'ll work too. I have no idea where the actual bottleneck is, so someone more familiar with the code might have better feedback. I run jekyll as a post-receive hook, and I get people making 20 little commits and wondering why their post hasn\\\'t shown up an hour later..\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,380,closed,25,2011-08-07 15:23:54,196.15,1,,,"b'b"" I\'ve thought about the dependency tree"," but I\'m hoping to avoid it because getting to it is a bit nasty.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,380,closed,26,2011-08-07 15:23:54,1240.33,,1,,b'b\' I\\\'m working on a patch to liquid which would allow you to query the loadedliquid template about its dependencies. I was looking around and was thinking that would help.On Oct 18, 2013 10:34 PM,"Matt Rogers"" notifications@ wrote:\''
jekyll	380	closed	27	csaunders	2011-08-07 15:23:54	901.23		+1		b'b"" If you ever want to chat about it, I\'m hanging out in the #jekyll channel on freenode.""'
jekyll	380	closed	28	csaunders	2011-08-07 15:23:54	18.15		+1		b'b"" Internally liquid templates know about all their child . When I have spare time I\'ve been working on a patch to make it such that liquid templates can inform you about what other templates are they are including. With that information we can probably build a global lookup table that maps and build the dependency tree from there. This is what I have in mind in terms of that dependency tree: We\'d keep a manifest to the last successful compilation which contains hashes of all the files, and once we find a change just need to find out the files that depend on the changed file.""'
jekyll	380	closed	29	parkr	2011-08-07 15:23:54	16.35		+1		b""b' @mattrCan you push up your branch? This will help our conversation here.'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,380,closed,30,2011-08-07 15:23:54,47.32,,1,,b'b\' Some discussion from IRC: _High level summary_:In order to know, truly, everything that needs to be regenerated upon a change," Jekyll would need to be refactored to ""keep track"" of what\\\'s been built", what\\\'s changed, the impact of said changes, etc. This sounds daunting. _My initial thoughts_:As stated above, Jekyll being responsible for keeping track of implications and understanding impacts of changes seems daunting and out of scope._Potential approach_:Perhaps consider an option for Jekyll, such as,  , that could be specified along with  , for example. When Jekyll detects has changed, only is regenerated. Otherwise, the default behavior would be to regenerate the entire site," as that would ensure nothing is . This approach is somewhat ""working around"" what was originally ", but it\\\'s a realistic approach that would provide a baby step towards the broader .\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,380,closed,31,2011-08-07 15:23:54,367.28,,1,,"b'b"" I have **zero** work done in my branch other than a couple of failing Cucumber scenarios. It\'s not worth anything to this discussion. :sob:""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,380,closed,32,2011-08-07 15:23:54,16.65,,1,,"b'b"" I think it\'s actually quite possible", but it requires a lot of decoupling so that the rendering steps are more functional in nature.Yes. It should be, but at a higher level. Any time changes, the whole site should be rebuilt," actually.I would prefer not to see an additional flag for this but just have it happen automatically after the first complete build.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,380,closed,33,2011-08-07 15:23:54,5.92,,1,,"b'b"" One of the things that I was investigating was whether or not Jekyll actually needed to have a large dependency tree of Liquid things. My thought was that it would be enough to just keep track of the information in the front matter of each post.  Either way"," all of that is moot really. The codebase isn\'t really ready for this right now and I\'ve been working on refactoring it so that it is. (#1572 is part of that but I need to go back and fix it up after the recent changes to load layouts from subdirectories.)""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,380,closed,34,2011-08-07 15:23:54,1.95,1,,,"b""b' My concern with defaulting [potentially incomplete] builds", by default," would be the inevitable support rants:Defaulting to assured-to-rebuild everything properly (and historically) might mitigate such ongoing confusions.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,380,closed,35,2011-08-07 15:23:54,1144.3,,,1,"b'b"" I think it\'s indeed a more realistic approach. The default behaviour should be re-render everything  for any blog site it\'s would be great. However when we try to deal with bigger sites", we can\'t let the content editor wait for so long to see their outcome. I\'d be happy to be given a way to render just the pages that I want. Maybe even . A full render (that might take really long)," I\'ll do later -according to my own business logic.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,380,closed,36,2011-08-07 15:23:54,466.47,1,,,b'b\' Ping.  I\\\'m blogging for React website url  which is written with Jekyll and it\\\'s getting more an more a pain. When we first launched the website it took few seconds to update to a change but now that we have much more content it takes a minute to update every time I change a single line on a blog post. I really don\\\'t care about regenerating the entire freaking website, I just want to regenerate the page I\\\'m looking at. Could it be possible to mark the whole website as dirty and whenever I open a page on the website then it would just reload that file. Essentially," instead of phrasing the problem as ""this file changed"," what other files did it impact"""," phrase it as ""I want to see this page"," do the entire build process but skip everything that\\\'s not this file"". I feel like this would be a lot more manageable for the use case of changing one file iteratively. I don\\\'t really know jekyll enough to see if it\\\'s possible or not but I figured I would say it out loud and see if that\\\'s not too crazy\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,380,closed,37,2011-08-07 15:23:54,21.23,,1,,"b'b"" I think if you look at the cucumber features in the incremental-regeneration branch", we\'re covering your use case. If not, please let us know. On Sun, Dec 8, 2013 at 6:59 PM," Christopher Chedeaunotifications@ wrote:""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,380,closed,38,2011-08-07 15:23:54,466.85,,1,,"b""b' +1 to all this; incremental regeneration would be immensely helpful for a ~1000 page site I\\xe2\\x80\\x99m considering Jekyll for.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,380,closed,39,2011-08-07 15:23:54,57.43,,,1,"b'b"" +1 for this. It\'s the only thing that holds me back from using jekyll. personal  is fine but 1000+ posts sites are not.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,380,closed,40,2011-08-07 15:23:54,685.0,,,1,"b""b' :+1: for a   that would come in really handy when testing out small changes. i suppose that is exactly what most people do on large sites. it could also be nice to trigger a full regeneration through a signal"," like it is done in [watchr rspec]url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,380,closed,41,2011-08-07 15:23:54,953.38,,1,,"b""b' +1 for this.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,380,closed,42,2011-08-07 15:23:54,116.3,,1,,"b""b' On a late 2009 MacBook Pro with 8 GB of RAM and a 2.66 GHx Core 2 Duo processor here are the stats for my Jekyll blog:2",141 posts generated in 1 minutes 47 seconds.  I like Octopress\\xe2\\x80\\x99 isolate feature, which allows you to work on and generate a single posting. Beyond that I don\\xe2\\x80\\x99t see how incremental generate would work. Each new posting changes the composition of each page of my site: the newest posting pushed the previous last posting on the first page to the top of page 2," and so on.  \\xe2\\x80\\x94 Mark'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,380,closed,43,2011-08-07 15:23:54,4.48,,1,,"b""b' : url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,380,closed,44,2011-08-07 15:23:54,1359.72,1,,,"b""b' as the uploading time is a bigger (to me) problem than the generating time", there should be a way to avoid syncing the entire site on trivial changes, I think. jekyll should, anytime it builds a page, make a diff between the generated one and the already-in-_site one," and only replace the _site version if there are differences. (this solves a different problem. I know. :( )'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,380,closed,45,2011-08-07 15:23:54,36.53,,1,,"b""b' @9peppe if you are referring to the  of generated site contents to a remote location such as a web host"," the command along with its  such as will assist with incremental-type synchronization regardless of using or merely synchronizing abritrary data  machines.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,380,closed,46,2011-08-07 15:23:54,9.55,,1,,"b'b"" @jaybe-jekyll yes", that\'s what I\'m referring to. I\'d like use rsync, but I don\'t have sftp access, only ftp[s]," so I am constrained to use stuff like [ftpsync]url  which only uses file  times.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,380,closed,47,2011-08-07 15:23:54,294.0,,1,,"b""b' Tracking this in #3060"," will try to get some version of this into 3.0.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,380,closed,closed,2014-11-05 19:44:01,260.12,7,31,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,380,closed,48,2011-08-07 15:23:54,1.05,1,,,"b""b' Ehhh", just kidding. Sorry guys. This tracks incremental regeneration between Jekyll processes," #3060 tracks incremental regeneration within one command.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,380,closed,reopened,2014-11-05 19:45:04,1.05,8,31,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,380,closed,49,2011-08-07 15:23:54,36.0,,1,,"b'b"" That\'s a weird joke.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,380,closed,50,2011-08-07 15:23:54,813.83,,,1,"b'b"" #3116 solves this", at least as a first iteration. If you have time," I\'d appreciate it if y\'all could try building your sites with the current and see how it works out for you.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,380,closed,51,2011-08-07 15:23:54,358.88,,1,,"b""b' Going to close this.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,380,closed,closed,2015-04-13 15:53:47,1208.72,8,33,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,380,closed,-,-,-,8,33,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,386,closed,opened,2011-08-15 08:58:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,386,closed,title,2011-08-15 08:58:25,00:00,,1,,"b""b' R18n support for locale date formats'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,386,closed,body,2011-08-15 08:58:25,00:00,,1,,"b'b"" I\'ve added R18n support to use locale date formats. This includes a _locale/ folder that can be used to define the date_format and long_date_format. In the future this could also be used for other translations. Two new configuration parameters have became available:locale (translation_path (default: ("," \'_locale\')) Last: the default format used in tests (27 Jan 2011) is changed into 10/01/2010. It might be useful to include a _ by default?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,386,closed,1,2011-08-15 08:58:25,726.87,,1,,"b'b"" Is there a reason why this changes the current default date formats? I\'d prefer if it kept the current behavior and made other formats possible with additional configuration.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,386,closed,2,2011-08-15 08:58:25,555.25,,1,,"b""b' No... the format used is now system default. I can imagine it could include a default _ with a prefixed date format. Shall I create one and add it to this pull request?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,386,closed,3,2011-08-15 08:58:25,516.05,,1,,"b'b\' Any news on this guys? I translated my blog into German and hoped to find some kind of ""Locale-Setting"" the only thing I found was something for Octopress [here]url \''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,386,closed,4,2011-08-15 08:58:25,13.58,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,386,closed,5,2011-08-15 08:58:25,426.87,,1,,"b""b' \\\\+ 1'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,386,closed,6,2011-08-15 08:58:25,1399.73,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,386,closed,closed,2013-03-08 19:18:13,619.8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,386,closed,7,2011-08-15 08:58:25,208.82,,1,,"b""b' The ability to generate dates in a language other than English seems rather useful to me. Is there any actual argument against this?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,386,closed,8,2011-08-15 08:58:25,691.07,,,1,"b'b"" I\'d be happy to review this again. We cannot change the output for the default locale for each of those filters (backwards-compatibility is key)", but there\'s no apparent reason we can\'t offer them in other locales. As long as reading the locale YAML is safe," then we should be good to go.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,386,closed,reopened,2013-06-01 12:36:41,1038.47,0,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,386,closed,9,2011-08-15 08:58:25,583.52,,1,,"b'b"" To be honest", I don\'t understand why it doesn\'t do this already. The code that\'s changed in this pull request includes a call to strftime(), which ought to do the right thing ... but doesn\'t. A bit of googling tells me that someone decided that Ruby\'s strftime() should be locale-independent," though I\'m unable to find why on Earth that is.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,386,closed,10,2011-08-15 08:58:25,955.27,,,1,"b'b"" @mattr-", what do you think of this? It\'s a great idea, but adds a lot of complexity that the user has to manage. I\'d love to support different languages on GH Pages without pre-generating locally, but I still need to thing more on the way it should be done. For one thing, the format of the current output cannot change," so that will have to be reverted here.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,386,closed,11,2011-08-15 08:58:25,57.35,1,,,"b'b"" As mentioned awhile ago", I don\'t like the change in the default date formats either. I\'m sure I\'m just being shortsighted here, but I\'m struggling to find cases where this added complexity (by default) is something that we\'d want.  That being said, there are a couple of things that could be done to improve this pull request:Add additional functionality that does nothing if there is no directory. This means that for 99% of the people that don\'t use this feature," nothing changes for them.Update the site documentation in on the master branch. This should be enough to keep the easy things easy and make the hard things possible. :smiley:""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
