REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,423,closed,8,2011-09-09 17:59:14,2.12,,1,,"b'b"" Yeah", it looks like you just need to be using on the $data array, preferably in the view file so it\'s quickly identifiable as being safe for output.  Alternatively," you could use the form helper to build your form fields and it will do this automatically for you.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,423,closed,9,2011-09-09 17:59:14,1.83,1,,,"b""b' Yes mate. It was the form_prep() missing. Thanks mate. i thought it was an issue. Sorry to bother you mate :) Regards","Emanuel'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,423,closed,closed,2011-09-09 21:00:32,160.73,5,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,423,closed,10,2011-09-09 17:59:14,1.37,,,1,"b""b' Not a problem"," thanks for taking the time to report!'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,423,closed,11,2011-09-09 17:59:14,14.53,,,1,"b'b"" Its no problem mate. I\'ll try to make a better search before i post an issue. But if i can\'t find a solution i\'ll post it here. Thanks one more time mate. Regards","_Emanuel_""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,423,closed,-,-,-,5,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,428,closed,opened,2011-09-12 02:54:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,428,closed,title,2011-09-12 02:54:58,00:00,,1,,"b""b' Fixed core input class '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,428,closed,body,2011-09-12 02:54:58,00:00,,1,,"b""b' 1. Update: if php version >= 5.2"," use filter_var to check validate ip.2. Update: add public or private prefix.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,428,closed,1,2011-09-12 02:54:58,133.75,,1,,"b""b' See url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,428,closed,2,2011-09-12 02:54:58,118.62,,1,,"b'b"" #283 issue is the same #366"," I don\'t know why #366 is not be merged.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,428,closed,closed,2011-09-12 11:37:55,522.95,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,428,closed,3,2011-09-12 02:54:58,433.95,,,1,"b""b' Hi", #428 is added the ability of validate ip function," but #283 added the ability of validate email function. There are different pull request? Thanks.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,428,closed,reopened,2011-09-13 12:41:11,63.27,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,428,closed,4,2011-09-12 02:54:58,27.1,,,1,"b""b' Hi philsturgeon", I overlooked one tiny point," so I change private function _fetch_from_array to protected. Thank you for the reminder.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,428,closed,closed,2011-09-13 16:54:59,253.8,0,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,428,closed,-,-,-,0,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,473,closed,opened,2011-09-21 23:59:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,473,closed,title,2011-09-21 23:59:26,00:00,,1,,"b""b' Pagination Library GET parameter separator.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,473,closed,1,2011-09-21 23:59:26,1030.62,,1,,"b'b\' The query string will switch between ""&"" and ""?"" when generating links depending on if any GET parameters are passed.\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,473,closed,2,2011-09-21 23:59:26,534.85,,,1,"b""b' Thank you Andrey. I have made the suggested changes.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,473,closed,3,2011-09-21 23:59:26,389.1,,,1,"b'b"" You\'re welcome! My second comment was primarily about the && vs AND operator though the link that I put there points to the coding style guidelines.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,473,closed,4,2011-09-21 23:59:26,668.83,,1,,"b""b' Should be all set.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,473,closed,closed,2011-10-12 21:13:20,1273.9,0,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,473,closed,reopened,2011-10-14 20:49:03,1415.72,0,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,473,closed,5,2011-09-21 23:59:26,1370.15,,1,,"b""b' Bump.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,473,closed,6,2011-09-21 23:59:26,1430.38,,,1,"b'b"" @garthkerr If you\'re still interested in this ...:Replace those  s with  : url Revert the changes to the Form validation library (I saw you\'ve submitted a separate pull for that method)Add a changelog entry describing the fixSync with the upstream branch ... and we\'ll merge it.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,473,closed,7,2011-09-21 23:59:26,555.6,,1,,"b""b' This appears to have been addressed with another pull request.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,473,closed,closed,2012-04-27 03:38:58,409.92,0,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,473,closed,-,-,-,0,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,532,closed,opened,2011-10-05 14:56:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,532,closed,title,2011-10-05 14:56:15,00:00,,1,,"b'b"" email_helper:valid_email() don\'t validate well""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,532,closed,body,2011-10-05 14:56:15,00:00,,1,,"b""b' I tried to validate this address and it return false: @ I changed the function to: function valid_email($address) {  return filter_var($address"," FILTER_VALIDATE_EMAIL);}'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,532,closed,1,2011-10-05 14:56:15,38.53,,1,,"b'b""   (and the flag) still has some bugs and it\'s not safe to depend on it.References: url url  Edit: ... and returns TRUEI don\'t know how you\'ve got FALSE on it ... I guess it\'s possible to achieve that if you use some weird multibyte encoding"," but that would be OK if everything is configured correctly for it.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,532,closed,2,2011-10-05 14:56:15,12.48,,,1,"b""b' Thank you @narfbg. Any regex better than the original for this cases?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,532,closed,3,2011-10-05 14:56:15,6.37,,1,,"b'b"" I haven\'t tested this but you can check out @kylefarris and his updated form validation rules (the valid_email was modified) db033e3""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,532,closed,4,2011-10-05 14:56:15,46.32,,,1,b'b\' @jmchia I don\\\'t know ... it depends on what _you_ want to allow," really. The standards allow almost any character to exist in the ""username"" part of the address", you can find some [weird examples on Wikipedia]url  The current expression would satisfy what most ISPs would allow. Checking for MX  A records for the domain, as @kylefarris has done is a very strong solution to eliminate invalid domains, but it might be an overkill and can generate false-positives in some cases. It should probably be merged, but as an optional check.\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,532,closed,5,2011-10-05 14:56:15,38.3,,1,,"b""b' I actually did make it an optional check"," the commit that @chrisberthe is just an older one. Check out the pull request here: url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,532,closed,6,2011-10-05 14:56:15,14.42,,1,,"b""b' @kylefarris woopsies :)'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,532,closed,7,2011-10-05 14:56:15,2.02,,1,,"b""b' @chrisberthe no prob dude.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,532,closed,8,2011-10-05 14:56:15,267.28,,1,,"b""b' Thankyou @kylefarris : )'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,532,closed,closed,2011-10-07 22:01:58,425.72,0,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,532,closed,reopened,2011-10-07 22:02:07,0.15,0,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,532,closed,closed,2011-10-07 22:02:09,0.03,0,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,532,closed,-,-,-,0,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,568,closed,opened,2011-10-13 09:58:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,568,closed,title,2011-10-13 09:58:26,00:00,,1,,"b""b' Local file inclusion'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,568,closed,body,2011-10-13 09:58:26,00:00,,1,,"b'b"" When setting $config[\'enable_query_strings\'] to true CodeIgniter becomes vulnerable for local file inclusion. E.g.url  Where %00 represents a null-byte character. See url  for a more detailed explanation of local file inclusion.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,568,closed,1,2011-10-13 09:58:26,21.62,,1,,"b'b"" Have you got a working example? I can\'t replicate this.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,568,closed,2,2011-10-13 09:58:26,218.02,,1,,"b""b' Commenting to subscribe.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,568,closed,3,2011-10-13 09:58:26,5.13,,1,,"b'b"" @wildlyinaccurate I haven\'t since I just made a quickfix. But it might be dependent on PHP\'s magic quotes setting.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,568,closed,closed,2011-10-13 14:03:12,244.77,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,568,closed,reopened,2011-10-13 14:03:16,0.07,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,568,closed,4,2011-10-13 09:58:26,5.83,1,,,"b""b' Erik", feel free to message me privately with the full details if you wish," including environment information.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,568,closed,5,2011-10-13 09:58:26,46.57,,1,,"b'b"" Can\'t replicate it with the latest CodeIgniter version. Issue appeared using version 1.7.2""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,568,closed,closed,2011-10-13 14:55:36,52.33,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,568,closed,6,2011-10-13 09:58:26,1.3,,,1,"b""b' Ok"," thanks for reporting just the same!'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,568,closed,-,-,-,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,618,closed,opened,2011-10-25 07:09:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,618,closed,title,2011-10-25 07:09:04,00:00,,1,,"b""b' Fix language file names having to be unique on a project basis. '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,618,closed,body,2011-10-25 07:09:04,00:00,,1,,"b'b"" Without this you would be unable to have two different languages with the same files in them. For example: If you had the following folder structure: If you were to load the English file as default and then try to load the German one on a per-user basis the file wouldn\'t get loaded because the load function would only check the filename and ignore its  . This patch fixes that issue.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,618,closed,1,2011-10-25 07:09:04,332.37,,1,,b'b\' This is not so much a bug but intended behaviour. If you load two language files with the same name then you\\\'ll end up with a mix," which for you in your specific application may bring some lovely ""translation fallback"" functionality", but for others would be unexpected behavior. We need to think about the pro\\\'s and con\\\'s of this one. I have no idea.\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,618,closed,2,2011-10-25 07:09:04,56.75,,1,,"b'b"" The thing is"," I found this to be unexpected behavior and I had to look through the source code to find why what I was trying to do wasn\'t working. There should at least be a mention in the documentation about how this works.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,618,closed,3,2011-10-25 07:09:04,1129.38,,1,,"b'b"" I too consider merging language arrays expected behavior too. This is how it should normally work. (this is how gettext works too) Having fallback translation strings helps a lot with semi-complete translations. I can\'t think of any case that having the current functionality useful.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,618,closed,4,2011-10-25 07:09:04,63.08,1,,,"b""b' #993 Edit: Sorry"," misunderstood the topic. :)'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,618,closed,closed,2012-04-27 09:30:39,141.58,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,618,closed,reopened,2012-04-27 09:50:50,20.18,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,618,closed,5,2011-10-25 07:09:04,516.2,,1,,"b""b' ... or not. #993 does indeed fix this.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,618,closed,closed,2012-10-24 18:06:51,496.02,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,618,closed,-,-,-,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,696,closed,opened,2011-11-23 02:18:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,696,closed,title,2011-11-23 02:18:13,00:00,,1,,"b""b' oci8 num_rows breaks transactions'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,696,closed,body,2011-11-23 02:18:13,00:00,,1,,"b'b"" This could be related to #182 and #682: in oci8_result", the function num_rows runs queries again before returning (note #682 is still open, so I have changed the return call to be return $this->num_rows) When these queries are run, they are committed (and not treated as part of the transaction). This issue is present even if num_rows() is never called directly, so I have a feeling num_rows() is called from somewhere else in the database library (either somewhere in $this->db->query(), or in $resultSet->result()). Thus, num_rows() will break a transaction lock. I noticed this when trying to do update BLOB columns in my database (which require row lock). The code I was trying to run is: What is the purpose of running the block? If I change the @oci_execute to use OCI_DEFAULT (and thus not commit), the issue appears to go away (but removing the @oci_execute entirely means empty results are returned by $this->db->query() calls). I don\'t know what side-effects OCI_DEFAULT has, as I\'m not sure why the @oci_execute calls are there, so this isn\'t really a fix.# EDIT After digging through the code for a bit, it appears that in DB_, line 386, after the result ojbect is instantiated, the call to num_rows() forces a call (via oci8_ line 45) to  , which calls to build the array.This means that the cursor is moved to the end of the OCI result object with  .Then when, later on, is called, a results object cannot be build because the call in and then returns FALSE, since no more rows are available in the OCI result object. This can be verified by using only  . Since this array is already built, it will work as intended, while  , which uses a result object, will be broken since the result object cannot be assembled. In conclusion, this block in oci8_ num_rows function: exists only to move the cursor back to the beginning of the result set. I therefore propose that calling the oci_execute methods with OCI_NO_AUTO_COMMIT (or equivalently OCI_DEFAULT) is a suitable workaround, since it\'s acceptable to always not commit this query, since it will only ever apply to SELECT statements and only needs to be committed when other changes are made (and will be committed in that case, when the change is committed). I\'ll do some testing to make sure this all works," and then write a fix.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,696,closed,1,2011-11-23 02:18:13,610.17,,1,,"b""b' This should be closed"," as well as #182 and #682.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,696,closed,closed,2012-01-05 03:28:38,70.42,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,696,closed,2,2011-11-23 02:18:13,697.23,1,,,"b""b' This is still present in version 2.1.4. Is the 2.1-stable branch the correct place to commit a fix?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,696,closed,reopened,2013-11-20 00:05:37,1236.98,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,696,closed,3,2011-11-23 02:18:13,4.92,,1,,"b""b' Did you try with the 3.0-dev version?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,696,closed,4,2011-11-23 02:18:13,289.1,,1,,"b'b"" It looks like the affected code has been completely replaced in 3.0. I\'m wondering if the 2.1 stream is still accepting bugfixes.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,696,closed,5,2011-11-23 02:18:13,556.23,,1,,"b""b' If it is a proper fix sure"," why not. But a 2.1.5 release is not likely to happen.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,696,closed,closed,2013-12-11 22:21:11,1335.57,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,696,closed,6,2011-11-23 02:18:13,485.57,,1,,"b'b"" Should\'ve never been reopened in the first place.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,696,closed,-,-,-,1,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,724,closed,opened,2011-11-30 06:37:42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,724,closed,title,2011-11-30 06:37:42,00:00,,1,,"b""b' is_unique validation not working'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,724,closed,body,2011-11-30 06:37:42,00:00,1,,,"b'b"" Hi", I recently update my CodeIgniter from 2.0.2 to 2.1 because I need to use is_unique validation (from Form_), but is not working for me. The code: Controller:$this->form_validation->set_rules(\'email\', \'E-mail\'," \'required|valid_email|is_unique[]\'); View error msg: A PHP Error was encountered Severity: Notice Message: Undefined property: Usuarios::$db Filename:  Line Number: 954 Fatal error: Call to a member function limit() on a non-object in C:\\\\xampp\\\\htdocs\\\\st\\\\system\\\\libraries\\\\Form_ on line 954 The problem is with the DB object. It seems that it not properly implemented on CI instance. PHP Version: 5.3.0Plataform: Windows""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,724,closed,1,2011-11-30 06:37:42,2.35,,1,,"b'b\' I solved it adding ""$this->load->database();"" in my controller file. But I don\\\'t think if this is ""correct"" to do.\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,724,closed,2,2011-11-30 06:37:42,218.22,,1,,"b'b"" Are you loading the database library? You can use $this->load->library(\'database\');You can also go to  and set the library to autoload.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,724,closed,3,2011-11-30 06:37:42,84.48,,,1,"b""b' This is not an issue with is_unique"," I have that validation rule working perfectly.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,724,closed,4,2011-11-30 06:37:42,308.88,,1,,"b'b\' With $this->load-databaset(); works properly. But if your are working with MVC you shouldn\\\'t load DB in your controller view. I think if you have a layer called ""Model"" is for that", connect and communicate with your DB.\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
