REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,495,closed,reopened,2012-10-16 20:31:16,202.03,0,5,2,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,495,closed,6,2012-06-03 17:25:54,1315.22,,1,,"b""b' i believe #1190 fixes this issue  '""",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,495,closed,7,2012-06-03 17:25:54,1439.42,,1,,"b""b' Indeed @stevewasiura"," this is now fixed.'""",,,,,,,,,,,,,,,,,,,,,,
foundation-sites,495,closed,closed,2012-12-05 18:25:55,1314.65,0,7,2,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,495,closed,8,2012-06-03 17:25:54,444.32,,,1,"b""b' thanks'""",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,495,closed,-,-,-,0,7,3,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,506,closed,opened,2012-06-07 15:04:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,506,closed,title,2012-06-07 15:04:15,00:00,,1,,"b""b' Navigation toggle'""",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,506,closed,body,2012-06-07 15:04:15,00:00,,1,,"b""b' Hi How to you get the navigation toggle to open only when clicked", rather than by default it opens by hover," then you can toggle closed by clicking? ThanksBen'""",,,,,,,,,,,,,,,,,,,,,
foundation-sites,506,closed,1,2012-06-07 15:04:15,180.42,,1,,"b'b"" You would need to adjust the behaviour in  to change that right now", but we\'ll consider making an option in the future. Jonathan SmileyZURB | Partner, Design Leadjonathan@ ## 408.341.0603 Build for Every Deviceurl  On Jun 7,2012, at 8:04 AM," brd1984 wrote:""'",,,,,,,,,,,,,,,,,,
foundation-sites,506,closed,closed,2012-06-08 11:46:29,1242.23,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,506,closed,reopened,2012-06-12 14:00:20,133.85,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,506,closed,2,2012-06-07 15:04:15,1196.35,1,,,"b""b' Sorry to be a pain Jonathan"," but could you tell me what to change? Thanks'""",,,,,,,,,,,,,,,,,,,,,,
foundation-sites,506,closed,3,2012-06-07 15:04:15,91.12,,1,,"b'b"" Not right now it\'d be some significant changes. If you want to add this as a feature request create a new issue and I\'ll tag it as such. Just be explicit about the requested behavior.""'",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,506,closed,closed,2012-07-02 16:28:23,148.05,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,506,closed,-,-,-,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,550,closed,opened,2012-07-01 12:52:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,550,closed,title,2012-07-01 12:52:34,00:00,,1,,"b""b' Performance: Import Compass Mixins only partially'""",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,550,closed,body,2012-07-01 12:52:34,00:00,,,1,"b'b"" Hey", stunning work on Foundation 3.0. It\'s become really awesome! I use Foundation in a Rails app doing live reloading on file changes. I noticed a significant load time I was never used to before. Trying to trace the culprit and enabling myself to try more iterations in a shorter amout of time I was able to cut down site reload time from 12.4 seconds to 4.4 seconds by only partially importing the required compass mixins. Is there another way to make compilation even faster? _Edit_: No scientific time measurement done, just measuring it with the stopwatch three times for each version. It feels much more snappy now. Cheers,"Thomas""'",,,,,,,,,,,,,,,,,,,,
foundation-sites,550,closed,1,2012-07-01 12:52:34,207.85,,,1,"b'b"" Thanks for looking into this it\'s true the full Compass takes a little more time. We don\'t want to necessarily have the base install for Sass omit parts of Compass", since we\'re not sure what people will try and use," but this is a good FAQ example for anyone who wants to speed up their processing.""'",,,,,,,,,,,,,,,,,,,,,
foundation-sites,550,closed,closed,2012-07-02 16:20:25,207.85,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,550,closed,2,2012-07-01 12:52:34,13.72,,1,,"b""b' How about a comment right next to the import pointing people in the right direction?'""",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,550,closed,3,2012-07-01 12:52:34,1.45,,1,,"b""b' That would do it. Can I hit you up for the pull request? :)'""",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,550,closed,4,2012-07-01 12:52:34,80.98,,1,,"b""b' Could you reopen this so I can reference a new commit?'""",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,550,closed,reopened,2012-07-02 18:00:12,99.78,0,4,2,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,550,closed,5,2012-07-01 12:52:34,3.73,,1,,"b""b' You know it.'""",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,550,closed,6,2012-07-01 12:52:34,14.8,,,1,"b""b' Please feel free to change the wording or place of the note. Thanks for accepting this PR"," it should help a lot when people use a development web server that restarts the app every time a change takes place.'""",,,,,,,,,,,,,,,,,,,,,,
foundation-sites,550,closed,7,2012-07-01 12:52:34,634.77,,,1,"b'b"" Foundation Uses more than those 3", we\'ll take a look at what we can take out in more detail. We use things like color helpers, image helpers," etc. Thanks for the help!""'",,,,,,,,,,,,,,,,,,,,
foundation-sites,550,closed,8,2012-07-01 12:52:34,152.03,,,1,"b'b"" Thanks for looking into it!The stylesheets compile for me if I only include as little as those three. The color helpers such as should be part of Sass. As far as image helpers go I don\'t use Orbit myself but tested that it compiled with only the partial imports.""'",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,550,closed,9,2012-07-01 12:52:34,825.95,,1,,"b'b"" I\'ll close this PR. Please reopen at discretion if you feel performance should be optimized.""'",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,550,closed,closed,2012-07-07 21:07:51,187.65,0,6,5,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,550,closed,-,-,-,0,6,5,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,610,closed,opened,2012-07-08 20:11:48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,610,closed,title,2012-07-08 20:11:48,00:00,,1,,"b""b' Navbar layer disappaearing in firefox with stored '""",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,610,closed,body,2012-07-08 20:11:48,00:00,,,1,"b'b"" When having inputs for login purporses in a navbar layer", layer is appearing fine in almost all cases.But whenever users have multiple stored , the layer disappears when firefox displays the small window to select a login value. Users have to go and hover the nav item again to be able to click on the submit button of the form. Might not be a bug but it\'s a bit odd, if you have any solution," I\'ll be happy :)I can provide screenshots if needed. 0 (beta)""'",,,,,,,,,,,,,,,,,,,
foundation-sites,610,closed,1,2012-07-08 20:11:48,1156.98,,,1,"b""b' Screenshots would help"," yeah. Thanks.'""",,,,,,,,,,,,,,,,,,,,,,
foundation-sites,610,closed,2,2012-07-08 20:11:48,12.68,,,1,"b""b' Some screenshots then :) Step 1 : Hovering the -flyout element in the navbar", the flyout element shows up normally ![Step 1]url  Step 2 : Clicking in the input (located in the flyout element), and starting to fill out my login, firefox login selection pops up ![Step 1]url  Step 3 : Hovering the firefox login selection, the flyout element disappears ![Step 1]url  If you need anything else," just tell me. Thanks!'""",,,,,,,,,,,,,,,,,,
foundation-sites,610,closed,3,2012-07-08 20:11:48,3.08,1,,,"b""b' That last shot  weird. It almost looks like the flyout element is just moving off screen or something?'""",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,610,closed,4,2012-07-08 20:11:48,2.43,,1,,"b""b' Yes", disappearing really," a display:none is applied to it when hovering the FF login stuff.'""",,,,,,,,,,,,,,,,,,,,,
foundation-sites,610,closed,5,2012-07-08 20:11:48,3.6,,1,,"b""b' It is? Can you tell where the display:none is coming from? Inline or from a stylesheet.'""",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,610,closed,6,2012-07-08 20:11:48,6.85,,,1,"b""b' Seems to be inline yep!'""",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,610,closed,7,2012-07-08 20:11:48,649.22,,,1,"b'b"" I see what\'s happening here! Since you change focus by hovering over the email list"," we love focus on the dropdown. This causes it to act as if your mouse left the area. I think this should be pretty easy to fix now. We\'ll get it in there soon!""'",,,,,,,,,,,,,,,,,,,,,,
foundation-sites,610,closed,8,2012-07-08 20:11:48,862.38,,,1,"b'b"" That\'d be great :)Thanks !""'",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,610,closed,9,2012-07-08 20:11:48,452.93,,1,,"b'b"" I\'m not sure there is a solution for this. This is a behavior of the browser and not the web page. That drop down is outside the scope of the web page.""'",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,610,closed,closed,2012-10-02 00:41:58,270.17,1,4,6,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,610,closed,10,2012-07-08 20:11:48,1074.52,,,1,"b""b' Aha! I think I may have found a solution: url  Test it and let me know how if it does what you are looking for.'""",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,610,closed,reopened,2012-10-02 18:36:30,1074.53,1,4,7,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,610,closed,closed,2012-10-03 01:01:10,384.67,1,4,7,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,610,closed,-,-,-,1,4,7,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,622,closed,opened,2012-07-10 21:35:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,622,closed,title,2012-07-10 21:35:27,00:00,,1,,"b""b' mixin missing for box-sizing'""",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,622,closed,body,2012-07-10 21:35:27,00:00,,,1,"b'b"" I am getting an error when compiling scss saying that box-sizing(border-box) and box-sizing(content-box) are undefined", which upon searching are indeed not defined as mixin\'s anywhere. My first guess would be that I am probably missing something as it doesn\'t look like this was brought up by anyone else as an issue, but upon searching, I can\'t find it defined anywhere, so am uncertain and assume best to add in myself. I am going to try adding something along the following, although I am new to scss so this might be wrong: @mixin border-box($content-box, $border-box) {  @if $content-box {    -webkit-box-sizing: content-box;    -moz-box-sizing: content-box;    box-sizing: content-box;  }  @if $border-box {    box-sizing: border-box;    -webkit-box-sizing: border-box;    -moz-box-sizing: border-box;  }} edit: I should also mention that I am using CodeKit to compile with the latest SASS, and when I comment out all of the calls for the content box," it compiles fine.""'",,,,,,,,,,,,,,,
foundation-sites,622,closed,1,2012-07-10 21:35:27,65.15,,1,,"b""b' What is the syntax you are using for the mixin? They are actually included as part of Compass"," not Foundation. So your syntax should be  '""",,,,,,,,,,,,,,,,,,,,,,
foundation-sites,622,closed,closed,2012-07-10 22:40:37,65.17,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,622,closed,reopened,2012-07-10 22:40:40,0.05,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,622,closed,2,2012-07-10 21:35:27,2.47,,,1,"b""b' That explains it", not using compass for the project, just modifying the scss files for the projects needs," so looks like I need to include my own or convert to compass project. Thanks for the reply!'""",,,,,,,,,,,,,,,,,,,,
foundation-sites,622,closed,closed,2012-07-10 22:45:43,5.05,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,622,closed,-,-,-,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,683,closed,opened,2012-07-22 18:45:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,683,closed,title,2012-07-22 18:45:27,00:00,,1,,"b""b' question re: orientation-specific () div tags'""",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,683,closed,body,2012-07-22 18:45:27,00:00,,,1,"b'b""  Hi", Unless I\'m doing something wrong, I\'ve found that when using the show-formodes, at least on mobile, it only recognizes whichever one loads first in the markup. That is, I have a layout with show-for-portrait listed in the HTML directly above a slightly-altered show-for-landscape version, and when I load the site the show-for-portrait version displays but the page is then blank when I rotate my phone to landscape. I was wondering if it\'s possible to make the site load both and dynamically switch between them so if someone loads the site in portrait mode, it would then adjust to landscape and display that when they rotate their phone.  (Also interesting, from what I can tell having the two  versions in the markup breaks the modals, at least on phones unless I missed something,  but I pretty much just added the tags to test and that\'s it). I have a grid of image elements that I\'d like to rearrange for ease of reading dependent on site orientation so the elements don\'t get too small, so this would be ideal but if it can\'t be done," I can work with it. Any ideas? Thanks for any help..!""'",,,,,,,,,,,
foundation-sites,683,closed,1,2012-07-22 18:45:27,30.65,,1,,"b""b' Hmm"," we have tested this what kind of device is it?'""",,,,,,,,,,,,,,,,,,,,,,
foundation-sites,683,closed,2,2012-07-22 18:45:27,3.58,,1,,"b'b"" I have an HTC EVO Shift. Should it be a pretty straightforward", add-tags-and-that\'s-all-you-need deal," or...? (I\'m using the default browser)""'",,,,,,,,,,,,,,,,,,,,,
foundation-sites,683,closed,closed,2012-07-22 19:19:41,34.23,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,683,closed,reopened,2012-07-22 19:19:52,0.18,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,683,closed,3,2012-07-22 18:45:27,1.02,1,,,"b""b' (Gah", sorry," on phone and hit wrong button)'""",,,,,,,,,,,,,,,,,,,,,
foundation-sites,683,closed,4,2012-07-22 18:45:27,11.35,,1,,"b'b"" They should ", we tested them on some Android devices," though of course there\'s a few hundred of those. I wonder if maybe that browser only reports orientation on load?""'",,,,,,,,,,,,,,,,,,,,,
foundation-sites,683,closed,5,2012-07-22 18:45:27,38.3,,,1,"b""b' Ah! Got it. I was missing a closing div tag I ran it through ", and it mentioned that the show-for tags were missing closing tags. My grid is a little complicated for me to follow (several three-and-nine and six-and-six column sets nested within each other a few times), so I just missed them when reading through.  Modals are working on mobile now, too not sure why it broke them," but I guess for some reason you have to code correctly for your site to work. :)'""",,,,,,,,,,,,,,,,,,,
foundation-sites,683,closed,6,2012-07-22 18:45:27,1237.18,,,1,"b""b' awesome"," glad its working!'""",,,,,,,,,,,,,,,,,,,,,,
foundation-sites,683,closed,closed,2012-08-07 16:47:33,1287.68,1,4,3,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,683,closed,-,-,-,1,4,3,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,704,closed,opened,2012-07-26 16:41:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,704,closed,title,2012-07-26 16:41:13,00:00,,1,,"b""b' Bundle + Compass + Foundation does not work'""",,,,,,,,,,,,,,,,,,,,,,,
